324.85,-329.21,655.69,668.47,0.249,1.7141,2.0432
363.99,-371.25,733.99,747.32,0.4079,0.053161,4.1664
403.62,-409.42,813.23,826.39,0.49266,0.41056,0.85887
311.16,-316.31,628.33,641.07,0.050643,0.81827,5.7558
293.34,-297.67,592.67,605.21,0.19539,3.692,1.7256
321.08,-325.26,648.17,661.05,0.23548,2.6743,2.7886
248.83,-253.27,503.65,516.32,0.17491,4.9618,4.5053
284.41,-288.88,574.83,587.79,0.3218,1.9295,5.5099
361.08,-367.96,728.16,740.93,0.94992,0.56647,0.2124
265.14,-269.73,536.28,548.84,0.33261,6.0744,1.746
314.1,-320.06,634.2,646.75,0.55035,3.1404,0.19067
430.73,-438.47,867.46,880.75,0.98293,0.60824,0.090606
268.29,-272.64,542.59,554.87,0.2947,3.6987,1.6015
326.92,-331.84,659.83,672.38,0.35272,1.5319,0.79043
338.61,-346.68,683.23,696.55,0.10119,0.040129,7.0433
399.03,-408.26,804.06,817.37,0.0087387,0.02498,9.258
118.59,-124.36,243.17,254.66,3.9357e-05,8.361,2.997
376.99,-383.26,759.97,773.29,0.41446,0.14009,2.4761
351.4,-355.9,708.8,721.77,0.62178,1.4666,1.6564
194.7,-199.53,395.4,407.11,0.00057446,4.2577,3.4939
226.99,-231.63,459.98,472.55,0.17204,6.5633,3.9121
294.87,-299.01,595.73,608.63,0.55099,3.2436,3.105
371.06,-378.53,748.12,761.13,0.013868,0.067116,5.443
251.26,-255.58,508.52,521.18,0.28704,4.3986,4.3632
239.33,-243.96,484.67,497.44,0.20097,4.8878,5.9969
272.65,-280.03,551.31,564.63,0.39453,0.10118,8.5875
64.654,-72.041,135.31,146.6,3.919e-05,14.927,2.9997
306.5,-311.35,619,631.55,0.18746,0.72783,2.8377
341.98,-347.93,689.95,702.61,0.22179,0.2787,1.2168
298.4,-302.72,602.8,615.51,0.50872,4.1377,1.7419
237.36,-245.77,480.72,493.33,0.12311,0.42767,17.582
270.81,-275.13,547.62,560.21,0.06837,3.7904,3.6571
219.17,-230.24,444.34,456.98,0.024545,3.2128,30
319.36,-325.28,644.72,657.16,0.97964,0.6666,0.60492
309.2,-313.65,624.39,637.2,0.59961,4.5201,1.4518
258.52,-263.55,523.03,535.66,0.53711,7.3856,1.1627
273.76,-283.83,553.52,566.81,0.062681,0.038704,15.119
351.02,-359.15,708.05,721.26,0.12027,0.040081,7.4629
180.79,-185.89,367.58,379.21,5.4825e-05,4.6678,3.0246
351.72,-359.31,709.43,722.4,0.022407,0.078631,7.3038
326.95,-335.24,659.91,673.24,0.17941,0.039771,8.3384
251.6,-256.96,509.2,522,0.23127,2.0462,9.9529
311.7,-321.9,629.39,642.73,0.028641,0.029873,14.392
247.84,-254.55,501.67,514.51,0.12444,2.3388,15.258
278.37,-282.56,562.75,575.3,0.22219,3.4222,2.84
336.84,-341.19,679.68,692.84,0.79835,1.7316,2.2629
350.32,-355.14,706.63,719.68,0.63991,0.78425,2.0077
316.54,-325.08,639.08,652.27,0.086201,0.058744,10.858
290.27,-295.34,586.54,598.75,0.0001979,1.4253,2.8723
381.47,-389.18,768.95,781.88,0.10521,0.072797,0.66448
34.175,-45.291,74.35,85.608,2.3465e-05,27.83,2.9999
267.57,-272.12,541.15,553.82,0.65325,5.97,1.8997
252.63,-259.92,511.26,524.13,0.046884,1.8276,16.765
168.53,-174.32,343.07,355.21,0.049636,7.0399,9.3929
240.9,-245.4,487.8,500.64,0.37492,2.301,6.1151
295.83,-300.07,597.66,610.5,0.48561,1.8626,3.1597
305.15,-309.42,616.3,628.93,0.43239,3.1467,1.712
282.41,-287.05,570.82,583.24,0.16764,4.1769,1.0873
298.3,-303,602.6,615.55,0.13116,1.625,6.1459
348.1,-355.05,702.2,715.22,0.089725,0.078677,3.8308
239.79,-244.16,485.57,498.12,0.34474,4.6938,4.585
290.37,-295.85,586.73,599.51,0.19306,0.44023,5.493
159.39,-166.7,324.77,336.78,0.013513,7.9653,14.295
220.36,-226.7,446.71,459.01,0.23156,8.6457,0.31952
312.54,-317.6,631.09,643.47,0.003812,1.056,4.5554
388.53,-395.05,783.05,796.05,0.91624,0.4663,0.35632
361.13,-367.81,728.26,741.6,0.29991,0.092283,3.3618
129.15,-135.4,264.31,276.64,0.26589,12.127,6.72
273.2,-277.83,552.39,564.85,0.61741,4.7962,1.1108
310.35,-314.59,626.69,639.4,0.55054,2.2313,2.0537
320.12,-325.44,646.24,658.83,0.02891,0.55582,4.4181
313.51,-318.31,633.01,646.13,0.30344,0.8062,4.2482
210.12,-215.09,426.23,438.01,7.3349e-05,3.7042,2.9941
273.96,-283.87,553.91,566.92,0.038809,0.21872,20.436
241.3,-246.11,488.6,500.75,0.0032775,4.0943,1.5285
269.25,-277.49,544.51,557.61,0.11081,0.1191,12.506
305.01,-309.75,616.01,628.54,0.66636,3.4009,0.80936
330.49,-335.94,666.99,679.84,0.10768,0.37485,3.4182
167.53,-173.42,341.06,353.58,0.17742,9.0194,8.4789
240.58,-245.51,487.17,499.42,0.2628,5.7889,0.91927
178.99,-184.31,363.98,376.31,0.16195,9.5272,4.5547
284.56,-288.78,575.12,587.95,0.16988,3.2346,3.5892
250.92,-255.47,507.85,520.64,0.17802,4.1102,5.9539
216.96,-221.89,439.93,451.81,0.00012511,3.8341,3.0176
295.43,-299.9,596.87,609.44,0.051665,2.168,4.6576
323.06,-328.56,652.13,665.01,0.16735,0.34406,3.6806
315.63,-325.71,637.25,650.41,0.017943,0.047247,15.447
178.47,-183.96,362.94,375.34,0.10403,7.7691,7.6513
281.36,-292.21,568.73,581.66,0.025321,0.39152,25.325
284.94,-289.23,575.89,588.77,0.56191,4.765,2.4447
271.99,-277.98,549.97,562.86,0.08136,1.3448,11.487
259.6,-267.42,525.2,538.22,0.078134,0.3973,15.029
248.32,-252.48,502.63,515.17,0.44761,3.3399,3.5796
163.15,-168.63,332.31,344.4,0.042544,9.3592,5.1432
361.12,-367.56,728.24,741.2,0.18266,0.12285,2.5193
298.22,-305.14,602.44,615.42,0.10185,0.14366,7.5462
283.18,-290.18,572.37,585.09,0.13874,0.17843,9.0096
159.67,-165.59,325.35,337.85,0.18616,8.1506,9.4832
347.82,-354.89,701.65,714.29,0.82123,0.30436,0.27247
249.1,-253.34,504.2,516.91,0.76703,4.1869,2.8232
309.72,-314.39,625.44,638.19,0.38375,0.87843,3.2194
317.97,-322.57,641.94,655.03,0.98209,1.5103,2.8492
333.34,-339.32,672.68,685.53,0.22205,0.19289,2.8826
381.2,-386.67,768.4,781.62,0.36439,0.37601,1.7528
361.77,-368.02,729.55,742.63,0.21989,0.15017,2.4404
209.35,-214.56,424.7,437.33,0.11317,5.0136,8.6408
346.2,-351.15,698.39,711.13,0.65432,1.4978,0.77439
303.46,-307.73,612.92,625.72,0.23631,1.972,3.602
