315.44,-318.07,636.88,649.66,0.00072434,0.46302,2.0363
405.02,-407.22,816.04,829.38,0.78958,0.5,1.5422
398.71,-402.06,803.43,816.59,0.0023952,0.977,0.73186
311.43,-314.09,628.86,641.6,0.0003653,0.29027,2.5784
288.57,-291.2,583.14,595.67,0.1486,0.00077244,3.0311
307.31,-309.73,620.61,633.5,0.76381,0.0043863,2.6307
236.13,-238.74,478.26,490.93,0.23299,0.0059496,5.4167
285.29,-287.33,576.59,589.55,0.79098,0.43772,3.3825
359.97,-363.88,725.95,738.71,0.94705,0.0025629,0.33364
272.07,-274.35,550.15,562.71,0.057355,0.088711,3.7692
328.82,-331.73,663.64,676.19,0.021743,0.0035812,1.3442
430.57,-435.25,867.14,880.44,0.00085745,0.98443,0.18513
273.01,-275.13,552.01,564.3,0.10956,0.22658,2.556
325.51,-328.2,657.01,669.56,0.62193,0.016549,1.0039
414.72,-417.36,835.44,848.76,0.97312,0.4836,1.0061
418.38,-421.29,842.76,856.07,0.075408,0.99469,1.0197
118.69,-122.93,243.37,254.86,0.00039107,4.7804e-05,8.3608
380.42,-382.94,766.85,780.17,0.53706,0.99658,1.8329
351.15,-353.32,708.29,721.26,0.69911,0.53787,1.5798
194.75,-197.81,395.5,407.21,0.0040293,0.0006462,4.295
211.24,-213.99,428.48,441.06,0.34218,0.0035837,6.1512
280.03,-282.53,566.06,578.95,0.72106,0.0017901,3.3687
379.39,-382.08,764.78,777.79,0.47191,0.021763,0.96357
238.01,-240.35,482.02,494.69,0.48196,0.025678,4.7224
199.65,-202.69,405.3,418.07,0.51295,0.00038958,6.5955
308.86,-311.32,623.72,637.04,0.70389,0.99742,3.1503
64.757,-70.493,135.51,146.81,0.0011438,5.2477e-05,14.916
305.34,-307.64,616.68,629.22,0.48674,0.022312,1.9758
343.01,-345.83,692.02,704.68,0.53178,0.028092,0.76967
300.29,-302.4,606.59,619.3,0.095608,0.33242,2.7695
274.54,-276.57,555.09,567.7,0.79054,0.44954,3.0946
270.75,-273.03,547.5,560.09,0.073705,0.063281,3.7476
215.7,-218.66,437.4,450.03,0.5779,0.00037366,6.0912
319.34,-322.51,644.68,657.12,0.97627,0.91745,0.58555
315.29,-317.33,636.59,649.4,0.25236,0.31174,2.6494
269.37,-272,544.74,557.37,0.2528,0.00077108,3.9384
313.01,-315.41,632.02,645.31,0.065716,0.98433,3.1829
376.09,-378.69,758.19,771.4,0.8685,0.99233,1.5184
180.89,-184.41,367.78,379.41,0.00062456,6.3177e-05,4.6761
360.4,-362.95,726.8,739.77,0.52865,0.0048329,1.5594
353.93,-356.48,713.85,727.19,0.87891,0.0031034,2.1582
246.44,-248.67,498.87,511.68,0.053525,0.52492,4.5102
393.67,-395.91,793.33,806.67,0.51422,0.94765,1.8355
243.71,-246.28,493.42,506.26,0.66361,0.0039595,5.0667
274.32,-276.55,554.63,567.19,0.334,0.024886,3.1734
332.16,-334.49,670.32,683.48,0.85123,0.023018,2.2325
352.7,-354.93,711.4,724.45,0.72501,0.85873,1.6394
330.33,-333.16,666.66,679.85,0.99682,0.0061586,2.2455
290.37,-293.8,586.74,598.94,0.00073771,0.0003969,1.4206
381.19,-384.91,768.37,781.31,0.9527,0.069258,0.29054
34.175,-43.134,74.35,85.608,0.50001,2.3467e-05,27.831
267.06,-269.47,540.12,552.78,0.57994,0.0044663,3.7197
260.75,-262.9,527.5,540.37,0.15677,0.32921,4.4801
160.85,-164.21,327.69,339.84,0.00076213,0.079538,7.9621
245.74,-247.83,497.49,510.33,0.65024,0.15902,3.8555
298.29,-300.28,602.59,615.42,0.51071,0.49255,2.6641
298.72,-301.19,603.44,616.07,0.002311,0.29673,2.7064
289.85,-292.22,585.7,598.12,0.019036,0.081817,2.7333
296.09,-298.51,598.18,611.12,0.40057,0.0035041,3.3378
368.01,-370.64,742.02,755.04,0.50505,0.0040265,1.3968
219.09,-221.79,444.17,456.72,0.47373,0.0019317,5.5173
278.05,-280.59,562.1,574.88,0.71632,0.0011353,2.827
156.41,-160.19,318.82,330.82,0.048077,0.00029334,9.242
244.9,-247.88,495.79,508.09,0.00057847,0.016089,4.7245
313.28,-315.89,632.55,644.94,0.15573,0.49329,0.82616
386.85,-390.11,779.71,792.7,0.016738,0.72937,0.48576
387.77,-389.87,781.54,794.88,0.588,0.5,1.7848
132.53,-135.79,271.07,283.4,0.22119,0.24337,10.337
290.5,-292.55,587,599.46,0.66778,0.42852,2.1393
310.2,-312.24,626.4,639.11,0.50121,0.59764,2.0951
323.17,-325.58,652.33,664.91,0.92663,0.36033,1.2355
303.78,-306.11,613.57,626.68,0.18817,0.98708,3.0048
210.22,-213.7,426.43,438.21,0.00022562,0.0001079,3.7034
303.45,-305.45,612.91,625.91,0.40696,0.36506,3.3372
241.45,-244.56,488.91,501.07,0.0029195,0.00042812,3.9629
321.42,-323.45,648.85,661.95,0.35023,0.76405,2.8582
309.26,-311.91,624.51,637.04,0.14285,0.0011862,2.0274
330.02,-332.63,666.04,678.89,0.0010867,0.52916,1.9201
166.37,-169.41,338.75,351.26,0.11679,0.18451,9.0534
249.23,-252.02,504.47,516.72,0.045012,0.00093256,4.2627
177.26,-180.61,360.52,372.85,0.14651,0.00097644,8.2481
278.19,-280.29,562.38,575.21,0.35735,0.11063,3.5316
241.44,-244.13,488.88,501.67,0.52713,0.00083829,4.8318
217.05,-220.33,440.11,451.99,0.0016249,0.00013278,3.8557
292.62,-294.89,591.23,603.8,0.018609,0.23585,3.0614
320.95,-323.32,647.9,660.78,0.65373,0.010437,2.06
256.94,-260.06,519.87,533.03,0.00011692,0.99386,2.9789
162.7,-166.1,331.41,343.81,0.42764,0.0016461,9.0437
281.8,-284.38,569.6,582.53,0.4493,0.00092328,3.8788
272.59,-275.14,551.19,564.07,0.58172,0.0013051,3.8122
235.78,-238.59,477.55,490.44,0.7706,0.00030319,4.7436
311.75,-313.79,629.5,642.52,0.24629,0.33309,3.4398
245.46,-247.48,496.91,509.45,0.60426,0.28847,3.5307
163.13,-166.23,332.26,344.36,0.10096,0.019642,8.36
366.53,-369.03,739.07,752.03,0.67155,0.03907,1.2065
344.93,-347.49,695.86,708.85,0.80465,0.0021657,2.1278
280.46,-283.44,566.91,579.64,0.00027943,0.98789,2.518
154.78,-158.21,315.55,328.06,0.00079608,0.24051,8.7352
346.93,-350.66,699.86,712.51,0.009053,0.7531,0.30651
238.92,-241.18,483.84,496.55,0.39968,0.98123,3.4294
308.96,-311.48,623.93,636.67,0.71742,0.0024999,2.1288
321.48,-324.05,648.95,662.04,0.94767,0.99546,2.3742
345.45,-347.7,696.89,709.75,0.77982,0.22218,1.4855
382.38,-384.76,770.76,783.98,0.71152,0.93225,1.3707
370.7,-372.91,747.41,760.48,0.4989,0.75078,1.4971
210.57,-213.06,427.14,439.76,0.19002,0.084184,6.2346
345.3,-347.87,696.59,709.33,0.62065,0.031502,1.098
298.77,-301.24,603.54,616.34,0.0020033,0.50831,2.704
355.1,-357.25,716.2,729.53,0.6701,0.91642,2.2909
377.12,-379.47,760.24,773.46,0.57477,0.98766,2.0543
244.13,-246.19,494.26,507.29,0.59175,0.43432,4.2765
