alphaChoicePos,alphaChoiceNeg,alphaCompPos,alphaCompNeg,betaAgency,betaBandit,agencyBonus
0.0449391408904786,0.860894139800194,0.43186053722131,0.138311816551082,3.97443584930677,9.33013967532508,-0.179543640561543
0.108642900616007,0.94254077734266,0.602355132815922,0.134627606919198,8.7735581063094,3.60557503429996,-0.1605342327893
0.517538499749699,0.942256701428724,0.841906788847654,0.315885734664821,5.31914984226623,10.4422392815442,0.431785249656823
0.0436410582159152,0.666268272151099,0.465061662450633,0.109846441264196,2.6641740261306,7.74886508190921,-0.192887049870137
0.898429334940046,0.184228500991225,0.0577126465892201,0.722256038181307,8.00421403624317,8.5454564126649,-0.253528345814977
0.600136992961065,0.391284185844866,0.200991707665656,0.892567793249622,1.61254177029328,5.93206571251959,-0.382819988998419
0.957256954681283,0.120271093929326,0.0267272540753248,0.666694786414685,10.9921365334654,2.35236964983958,0.324487935649429
0.120903819377285,0.67343706664137,0.636388257839974,0.0243408073463357,6.57666372609636,3.79545146684004,0.468654352006679
0.832868477039447,0.496013231630619,0.475146391550727,0.894127118216106,0.937555867542897,9.61863711807118,-0.211067533560742
0.945550149539733,0.31483149027757,0.181389670902299,0.945426049920114,1.2159774842784,10.4616743451968,0.297651948244364
0.27078973005706,0.213435356701027,0.142761676725521,0.805148086316954,1.89162959307035,6.6787265937405,-0.260408327168495
0.00157995677912539,0.593453198659672,0.569960185566966,0.134737257717849,2.99077454220115,11.6637975482171,0.257385788965739
0.550500021154471,0.971749840629558,0.721328174977776,0.25195614920582,2.19549092037089,5.88315614790797,-0.189620981652714
0.496564722940777,0.873084174782673,0.648732901138385,0.0398673965286085,5.90826753833028,1.99504946756928,0.173209770504096
0.741780165087545,0.0453287427796633,0.279900032877195,0.919867188177128,1.65268285397092,5.52416612918169,0.274406135288042
0.611719972917798,0.0195944370612986,0.128982293247559,0.990020838031567,5.40196156793113,8.44792308378611,-0.102318896325646
0.480794863872342,0.731038449941004,0.970526398976772,0.649786310026171,7.12076386418757,3.58395046589688,0.411533443843364
0.820168671138062,0.019298973222652,0.0274653335452702,0.170846184318447,1.79784379585105,9.14522426244348,-0.420763944522441
0.284659109403293,0.945828266128653,0.640186614805318,0.0758619005634706,8.86308279292918,1.0856990625885,0.53731171310751
0.221154506422451,0.642526943579542,0.574542731273495,0.00545428125431819,2.08213157466738,6.05095747747161,0.126034051126455
0.669649146569598,0.81849992619714,0.975791576179012,0.239292487821232,5.92657269811813,9.97535519562174,0.0994538636785943
0.181162303724615,0.755535750048015,0.533384485934281,0.0724981737658976,7.65282353514939,8.66516660251079,-0.308371201043983
0.0302080198639365,0.980648082087746,0.78122002293634,0.106217867557634,2.78574447525564,5.07536670861856,-0.452139291563548
0.361244490670153,0.10359625432629,0.134165040066687,0.757800795775179,3.56733354677552,11.4125034176115,-0.105711789734013
0.765535570877853,0.0531558098077255,0.0848087277435314,0.639886525290053,6.85688370183326,2.05393379288024,0.135130447970484
0.0639822752878925,0.635252737176052,0.32734520846456,0.138197929898136,7.87214243796172,3.50424952953379,-0.332585974451924
0.838967907747747,0.333172592325745,0.396522270632323,0.786936766354204,6.6280385373606,1.13965251680033,0.339440633279556
0.774610827181042,0.057247228162675,0.056016405751024,0.667720555276112,8.37277035992085,4.35249108249903,-0.218816935261305
0.575667158793298,0.115004735291688,0.0280952764323618,0.626749556908541,8.86312318169197,3.79591758923452,-0.221473520143568
0.550984138412285,0.996779432056941,0.101084757515897,0.602926794058509,8.57506827854145,6.51899777428023,0.384584094077056
0.0355492574188198,0.817684243531446,0.774200865328702,0.326819459430396,2.78990288284306,9.0380169693324,-0.213799656040079
0.841127972016641,0.179502715004713,0.0574188059292906,0.607364450362528,9.73679099110421,2.51779512134928,0.192978220398366
0.217159200501158,0.989780150858009,0.583452003385281,0.0885694256223322,2.71701087918525,6.8550080817044,0.443053268047618
0.540768115716575,0.0367767715240924,0.0612528860991698,0.765682139278069,2.9652922073308,5.67978980029357,0.310985908959062
0.860316438184268,0.798318274763577,0.830935892232718,0.431954940208941,8.79682689368842,1.5771532015427,-0.370510051916376
0.973547447199701,0.147524273617437,0.220330848485227,0.989536954003975,9.75581704059485,3.27161349266283,-0.270964183137427
0.367099325826275,0.350538293680728,0.360130826047826,0.936760058098347,8.6714744123264,1.07705812116183,-0.250090507571074
0.939050654312329,0.0427335916179478,0.313943004496292,0.65194378166148,5.74082639116845,8.66543560499105,0.448455777889895
0.413839941347643,0.931077780884592,0.948135098396479,0.418000342130104,6.41337686527341,0.69653630519469,0.572187332869383
0.760298942833994,0.155970904566309,0.0863277607065374,0.768542394350533,6.37389198823628,7.48902769145336,0.30653882355376
0.740084043686169,0.0848939539682234,0.261946032123034,0.672182452100136,2.22973856287767,6.72087973777083,-0.182924955211368
0.140590042295572,0.923693925093845,0.186658114301924,0.675313158641192,10.3474116141223,2.55395395158573,-0.358525433762184
0.445460340797895,0.0172720470137275,0.245052077236422,0.614244551410632,2.0588906847856,8.7748047423075,0.281397500301985
0.169025159004667,0.996340010422474,0.818038778989585,0.0186525368891063,11.2228672659987,3.23620883957703,0.130711657249242
0.560200363553016,0.827255426800416,0.991393314689427,0.418394251298508,1.47633901918653,8.14210740359759,-0.185632844472104
0.344619342125641,0.798180118822382,0.902625637840059,0.0863336151123557,4.81198332551453,0.8932548660791,0.241741841263829
0.145405283777742,0.816216852037651,0.595519623189437,0.0079449908751376,8.76710982573506,5.09279741252556,0.151002982695103
0.969725115050404,0.644447374142301,0.713959163300298,0.163894182859025,2.07964878371388,5.50707419676874,-0.088345024166263
0.0418902668935922,0.948224093480044,0.901755055244924,0.434966245939795,2.25283593405139,8.28184006100287,0.526731868602462
0.602503172833101,0.135151939916312,0.0633357804101125,0.265850531876161,1.5742768052474,7.80488187616828,-0.208576917109088
0.484548922813617,0.0528377135044336,0.0672515740302368,0.775185215113916,5.00837596836364,9.30350528917369,0.378973670054899
0.0997199792991585,0.613123479833816,0.646034313542062,0.390555499468128,5.92327879171606,3.20863063257201,0.395156797562967
0.0048533833297771,0.570228675457007,0.68565887143297,0.089342298521954,9.34305065783264,4.01198307659347,0.475383067553468
0.0248885915304256,0.708069031685756,0.589385366934127,0.0138888000977451,3.93008862463132,12.0495590305859,-0.111325750714007
0.576133263357968,0.210372597262847,0.156930693185598,0.964651792538874,2.15818246351585,6.27284381562279,-0.030816330730957
0.556110384398597,0.430296023456737,0.156378295644076,0.750103885786715,1.92248276117961,7.59417399663028,-0.166435822506721
0.6665406753424,0.351074668338053,0.263805150450824,0.686683976965843,7.74467107736343,1.60479703528358,-0.27629976329428
0.282474326312417,0.73980322184588,0.754627122530792,0.0686182592917858,1.88196668638822,6.5002957762332,0.43852126265671
0.629326674389037,0.880673421204432,0.90872678501472,0.0483351028469166,5.73179352812223,1.12769650987329,-0.199218784036811
0.463777318586332,0.0233046875300566,0.275474811078072,0.887815537654898,7.27625201155508,1.29905508190503,0.254049042206784
0.886429604222422,0.766001044716351,0.538358030885542,0.221034718440468,11.3777072500541,1.6850884204024,-0.355541852587734
0.772903549179671,0.279295429622019,0.770079908830549,0.917841542996675,9.13707932140392,2.51962637652426,0.376345574949084
0.631641271163587,0.0885138881754532,0.0202699432475749,0.498980639669622,7.56929980998544,0.61473742406462,-0.307970890693947
0.538793197742364,0.0380066290029349,0.212235848292368,0.521998374242686,2.92817230211747,7.57532006766081,0.301291239806374
0.790368633417665,0.564728406715488,0.529928245657047,0.772943313901133,4.3620961715078,4.5591220222053,-0.986341075997878
0.941001572970834,0.234946853779181,0.0300014834919515,0.974717932658587,4.25718055768296,5.47067317459549,-0.231157803378912
0.826455358246875,0.021133673793575,0.618234081614844,0.851198805393544,8.53500713595352,2.36698746911784,0.499561460876462
0.737641412835018,0.545535875843398,0.0103602144056354,0.951801629316395,6.85700121269514,1.83966196301051,-0.485123882768872
0.233094415318729,0.773489066595073,0.822674167939231,0.0268980314157934,7.11501686906853,3.99409239285964,-0.217706790883932
0.974969519778698,0.0319465446300743,0.32552437596306,0.542597399211512,5.02024688232316,8.13895179326609,-0.325964531221806
0.114044936834259,0.858066460799368,0.787372747009427,0.594490962936976,1.77506748050569,3.60281335783842,-0.123350717613423
0.115115541170804,0.909015723598464,0.612136289052436,0.128936686359167,6.46479634576386,2.51114373314775,0.322961458674458
0.291216941808424,0.926863368750525,0.866167526403505,0.0233061740196707,7.13412081745083,3.17541549627676,0.441992569911294
0.094275134620085,0.333319333067142,0.329793511477822,0.854386178080971,7.39450027982578,1.93947934284714,-0.218694163420177
0.27099949257954,0.863515116921303,0.989978414480638,0.965411052922801,6.43949632771235,1.34456484287637,0.214571467331151
0.706589509220931,0.571130077676525,0.600578725143339,0.103226065978357,4.40007998267843,6.66808728256941,-0.267398740273676
0.915424295340201,0.458731318055974,0.972621953791234,0.0634235326377924,5.91867773526751,2.26716203601925,-0.228197021270481
0.500000083967484,0.500000182756161,0.451461130820378,0.492712907753594,4.31479821591594,3.00000020347744,-2.08174081823663
0.256061634821207,0.807855027169984,0.605995112067897,0.228633813352481,9.31712494674669,3.34023773873256,-0.322133430768477
0.587344969037645,0.420289552663065,0.309258428166588,0.973282557630104,1.23315137793999,6.33701416542388,0.569080190458727
0.39047148554892,0.700451958109438,0.565534037953168,0.176413750210907,1.93279940230832,7.25508377713193,-0.260899034780859
0.9292851830877,0.304907509998454,0.263494082803275,0.975971089582321,0.657130524993265,9.32413434238005,0.690613385027823
0.453417064211456,0.0845935378286383,0.0438135037935147,0.356667538994794,4.59021199015386,9.46047889099099,-0.135710952440952
0.447720616832347,0.849704463566365,0.94370187326132,0.0553338212414314,10.0155496663426,2.63301874656993,-0.0626724487732347
0.20058385622341,0.777383393740384,0.972393639152679,0.0492589676792175,9.90239925074741,3.10063482464342,0.443017153049763
0.894579593466439,0.0610838271388214,0.194240892128865,0.784122892128271,5.12258050173027,9.67733099174437,-0.366490823517384
0.978697117844654,0.164887714982588,0.417135351947185,0.88373328077263,5.51179262596586,8.00745048826027,0.353271554346601
0.95414109944093,0.108629274190579,0.0454578184626191,0.785821831667812,8.08933448670598,4.30130974461358,-0.324560729601676
0.550891879828113,0.210760851384151,0.186418783312803,0.754023398213703,7.94018547379681,1.4423436299711,-0.151983196771147
0.0632332895174753,0.763807967741636,0.52101682162319,0.0264968447537481,10.9762346567225,3.15069853505911,0.357434219126024
0.85064511630907,0.0674064200279382,0.969809177498643,0.40687772564989,9.80112121305733,3.28830592441989,-0.152265138618126
0.0156443326233294,0.91979890889137,0.940561764351222,0.201922213192461,8.20469230589499,6.80357625266952,0.153740350054092
0.853689226195044,0.505908322284847,0.510409281450997,0.862238799060583,3.97197735557877,13.9681510463511,0.311251521440978
0.754038323070858,0.0875680198895262,0.00458220037835483,0.394386149603556,10.1247737409288,4.81698388616922,0.211372100890863
0.54544072506592,0.663985400526697,0.55044779777236,0.242240955563432,6.53080002012281,3.59890225384506,0.461042731915847
0.439870467122628,0.0095362604166713,0.00618290249981599,0.273584418589366,6.27478246988928,3.16872091670895,0.401946109487246
0.0743702958458263,0.773944035683778,0.358887145829657,0.37129174017347,2.44136028713315,6.54988765282247,-0.610997670779233
0.448801412316491,0.907343188213805,0.911277269967578,0.338317959764111,6.07474006105203,9.85676889765715,0.290356507875121
0.413043421429001,0.910914257072042,0.413554472014049,0.433821564072242,4.23139072025641,8.97897388123417,-0.463529018716828
0.35549741895283,0.220208128356051,0.85032435962839,0.453783523144818,3.46979223062356,8.14720143358635,0.448023862269784
0.269464347715943,0.908500063559161,0.759433887467442,0.107249213085748,3.10744357809927,11.4658563698993,0.336410803343486
0.263955577483339,0.982960072721952,0.442265422311436,0.123011025588411,7.41907407376739,1.92287265709363,0.406368464201957
0.356040434205406,0.0998576961308865,0.730824080978174,0.522165761118099,5.27879901990712,10.4787112386963,0.338097568701688
0.0691256296680962,0.808630619788633,0.86247370191428,0.0735278227993718,0.821197788108051,9.4522451949627,0.236590448317137
0.945343862515896,0.532505004910356,0.238859070302007,0.781997763193356,7.69569805283857,1.03309686951703,-0.279846340869456
0.730096729927636,0.215717468937303,0.251326810250872,0.882075750269121,4.3775853899256,7.02283477877393,-0.127384547822381
0.914134546212406,0.928180822122379,0.967230558345871,0.015363565411999,3.61488501258082,6.95848363417282,-0.294390981042092
0.276279549728939,0.613816362715055,0.980604608298424,0.546424807652591,2.4152559806527,7.90062305753724,-0.254285745380338
0.608256336638312,0.548764597534371,0.718467632215355,0.204057114145591,3.91589941361623,5.26734150773057,-0.301492323756093
0.983304207185855,0.0815352869343193,0.61508597593463,0.947519796901484,1.27244765085706,5.51847302336633,0.155492206968716
0.85001516453318,0.663430207634852,0.0698388203880756,0.927929005785795,4.90342448171049,2.92602581802684,0.307124668129195
0.816607025695382,0.577305279687397,0.547992031661016,0.231597441880776,1.77870168714631,8.52867813116374,0.311174001682835
0.837536127559706,0.234709144183653,0.164935487172309,0.971848485911488,7.31878025807903,1.98341259361759,0.450441066045735
0.0780524017133394,0.865802501325144,0.462850574894075,0.152614988081514,3.37601552641113,7.09668136527686,-0.249530676017104
0.988779357822282,0.378534216210408,0.0110591371029111,0.899767622051122,7.16483145990965,2.24933391845286,0.145789983718745
0.6761653729495,0.0987025822665564,0.285536247424254,0.397097995440258,0.617509819740052,10.1444251608032,-0.338210965621329
0.564750577037922,0.964156333126989,0.0361009028907077,0.346968818010574,7.66188179440944,2.17451485312468,-0.184086657087776
0.162050518405919,0.454947187525141,0.899511669061468,0.249707830610072,8.2539541318559,3.86878718263829,0.242010164235447
0.545463068212988,0.955344587322061,0.0375091439454187,0.379631466858591,2.91523935319123,6.62079675025146,0.410831517013873
0.907300635963596,0.0123146421962057,0.0719769007223317,0.92861123548147,5.96042347907258,6.08204440657802,-0.359288492627522
0.0576387617148433,0.882097021714146,0.832724226062874,0.666627888458105,1.00662519617954,5.89326547108116,0.228359250597642
0.436919269289307,0.978635067154565,0.72330301190468,0.276696985670255,1.93158777891725,6.43451703703138,0.240470686267724
0.523211942482846,0.964533140049551,0.0540073838017879,0.647007832416204,1.55407017564072,7.10662631787861,-0.329215903413922
0.283592862634114,0.975983554673095,0.935117588319663,0.0613248875531155,5.81786773468605,1.81998293859063,-0.243686526303016
0.483907628741815,0.125375624659445,0.273529583046845,0.703473239615214,3.42006072666493,10.6712396218881,-0.393158697583811
0.123346521112037,0.757973542095129,0.617245852090216,0.112332979572642,2.349994181212,10.6876277376512,0.426776472765256
0.979887114874826,0.237197987935774,0.399072525967391,0.915263617876134,6.94729071333678,7.52169574222887,0.487508415667624
0.674797780783799,0.558742009217223,0.80137907670052,0.0223200110169653,6.78203632806363,1.08668186177661,-0.324205918650792
0.826116275842393,0.94981601620135,0.987454037849955,0.467875736341638,8.22705333449125,4.10998496250529,0.378343004123484
0.965389599725539,0.391090025343217,0.0222802665558136,0.853516960261036,9.38675709548298,5.35484853939502,0.220694259846427
0.976366274137816,0.0770121481047433,0.193126986635335,0.850317716242905,6.11487520816631,5.13388223549569,0.39123406688679
0.0690366586832283,0.866102202632315,0.95811807601099,0.363753808148118,4.25045691525188,8.77108844035783,0.262712236664109
0.00853951965267815,0.708247706307381,0.322113635187955,0.949669352405872,1.83492851405874,10.2466221283979,-0.225106853705039
0.854199485604043,0.838723348342502,0.406771773911507,0.084402399194826,4.62785972966893,8.93770167492338,-0.515016231875599
0.0502400128812716,0.977982761658286,0.812867783907342,0.600053152424214,0.694299062909154,6.70984532567198,0.750414407955967
0.267109182222285,0.721796381602849,0.796216480786342,0.00864415760384804,5.16283499368583,1.38475207461173,-0.442607775644849
0.0201302727758399,0.383519894620583,0.610925124531985,0.585063523828425,10.6190610921902,4.2206330579031,0.275371328223802
0.0795961747334453,0.55877800200531,0.705052488625179,0.117097633349553,4.18627834326372,9.12661902212522,-0.0349937938550962
0.468982886537456,0.639486893232247,0.0794079027470279,0.725279975937627,4.46210243036666,2.74567243349221,-0.588220784147904
0.716312590581566,0.261046424880713,0.24800898647801,0.963962348961764,9.27524736096398,4.89984679823256,0.232758072138245
0.398818868708818,0.880578087812743,0.162010808957052,0.873192337506656,9.24599727670001,2.98131908752846,-0.302548332680767
0.225032788161157,0.49781158455965,0.906643075067737,0.453101914257054,8.91161902657466,4.50493012480778,0.427976565214112
0.389430800264584,0.995240051924807,0.0574343200470765,0.183151813668033,6.7639922231335,2.20404915275094,0.282518825364895
0.16331394852565,0.793523386530284,0.935983643689819,0.610221019833043,1.15453663973814,7.41966570414674,-0.301561349921801
0.848148376359842,0.309781372642753,0.452161277626526,0.941522811656925,2.34611678489713,5.0817750918216,0.262901302838565
0.442121577629539,0.965038826755617,0.96309315170758,0.0301067611892459,4.09723066895872,5.63655058590911,-0.396621518961348
0.943504240506546,0.363113703811786,0.362049892617398,0.616707176182227,2.35706974842793,11.9670176861997,-0.33206459431644
0.00814354503788405,0.810535337346868,0.709251232295041,0.376518887246144,6.87359365559509,1.58373422677658,0.152989524386057
0.0548518410313123,0.438767296224284,0.630107885091477,0.811469809154641,8.09554548717294,4.11449193880661,0.469501273289275
0.0274601136260164,0.435765515652985,0.715521175360978,0.170708285372283,8.41729446795869,1.51742072843455,-0.238272164229076
0.635218679984199,0.207809663101863,0.101245871844901,0.729853676791664,1.38439193310678,8.62333018346463,-0.366771045272955
0.74735226182568,0.642424167841311,0.872699841958179,0.106580226830331,4.01127262064069,11.7571936543513,-0.405910739786737
0.0344730547181161,0.98203067713106,0.991009599266731,0.400388765562866,1.73083784291816,6.97147881919152,0.326873026772194
0.405356061337672,0.789242683424311,0.611116541990622,0.170123515605824,4.09730943288634,1.48138586080441,0.294072933125561
0.431924727153672,0.068584537597752,0.0191965934785199,0.944905963371347,1.76310291943702,7.38744090567412,0.19670645255645
0.40262919377481,0.777046594887072,0.927484309085392,0.10994958928664,1.75586017211973,6.2444123891578,0.29303118287671
0.823699879234201,0.0474216453441537,0.168157821539015,0.968315105216194,7.42485206335149,4.01629171412163,-0.168510359104488
0.726123991097053,0.0485477040257825,0.41061584447041,0.704902261350342,12.9584243713059,4.83333147803606,0.290795988630011
0.840897690853159,0.991474322215136,0.754519935545655,0.168204665227675,1.76669359043738,12.1697956593248,-0.478085902249436
0.252317512766833,0.7128665960396,0.880090230549983,0.465718093503995,6.00384318093707,3.16935318761125,-0.560570827036438
0.0128707587405932,0.954639443368416,0.622850139815741,0.354077307574442,6.4670493354452,1.41264744251122,-0.194671990735054
0.774983289390046,0.092184680472981,0.25342789108905,0.977910898541469,7.23396281182329,2.68001272083168,-0.604558035501312
0.916698317715254,0.0302445099537156,0.796301279638005,0.962346403224033,2.06168220174517,6.49833263312034,-0.346346924049363
0.0508958846160639,0.512663545103022,0.742126920119848,0.0230511828864083,3.89342401109266,12.5462234637287,0.282992682877903
0.040098503597905,0.647009233388241,0.842895838830803,0.615946346895993,5.06508776525198,1.4701694465063,0.305264336664163
0.617399998467642,0.965873208435319,0.83704729616262,0.00881711150917011,3.16294134260294,7.76371004642736,0.214935337739011
0.542705039357088,0.369162939452613,0.592324677790454,0.859817081812119,5.97097317337137,3.11184185354088,-0.387146498086205
0.895225190050439,0.159385943746124,0.0140321968917681,0.85161178579128,5.75790648081051,2.65973423126134,0.490137818809044
0.10225885821994,0.57331163109916,0.837476321037303,0.370724086563114,9.6377118761556,1.44101691902122,-0.156116558589797
0.370166022777733,0.536325085717942,0.649437936718356,0.298989575419361,5.4311684852746,2.60290605218391,0.190728669929282
0.788975485094501,0.885017727379709,0.522340634801687,0.271578435501889,9.19250847950499,3.08697705034309,-0.350835203515638
0.391296233252155,0.99300402444798,0.964815465641059,0.082117983067779,4.09425702922052,6.96059012702313,-0.160570866345832
0.220548236470978,0.983127838725373,0.983832711476493,0.166765439290621,5.45857789350214,8.05083565603082,-0.281033438118086
0.956681380171088,0.0376435278265562,0.204855920363226,0.893371437406986,4.16095157497336,6.70192020965588,0.321921326905605
0.745827170388124,0.630918075433103,0.643036097376778,0.175908364159276,9.61287355385134,3.5563379179592,-0.322535581561694
0.133118125252756,0.883991971450417,0.724603406988763,0.289711309984892,2.18237453971719,7.17316293771673,0.213045182497157
0.423401292789117,0.0474884549773541,0.0470448751418036,0.63866381354377,3.92583821631367,2.43040200727601,-0.255054551889362
0.927555620561958,0.0485357030754026,0.0220866657242528,0.619418893379382,3.80347258980388,1.38846451855008,0.334694769629874
0.0582382959696887,0.54496671592673,0.726272517462858,0.0971587477757382,2.17957757623467,12.5128527111547,0.23297382277616
0.302961819842753,0.944836556394176,0.119341563654086,0.702791460794266,8.67699638902973,2.01235687012337,-0.257032564469247
0.686335862267861,0.736058651019759,0.103652193604966,0.187446371506488,7.68834712598484,4.84201854291504,-0.524886330276297
0.962426016911032,0.218133704998439,0.446270093101062,0.914919205222135,1.57794502115922,6.73813962245367,0.387228274613577
0.971963350173289,0.0568817146314244,0.18880579661554,0.968176184068426,2.51137011712915,5.75309585280747,0.424102390756468
0.716930346450284,0.48091662519268,0.673972231566109,0.162491172976221,8.33582622302014,2.7078163777579,-0.395082841983016
0.0675579832980397,0.374088402553773,0.847936257082788,0.529783329336374,3.02093910502018,4.15126006571471,-0.316139640988831
0.275439330279425,0.454562967437609,0.570822998129429,0.0722409567637019,1.3156033738132,5.79382074957574,-0.510386694889842
0.605560775002085,0.0778675765147897,0.742919812790704,0.325870719689985,7.34073818685117,3.65767913053548,-0.360295494855644
0.975492522678505,0.595582357804819,0.163204547346648,0.735035765596993,1.74522653350567,8.373364108268,-0.267907182309736
0.0709555711237147,0.984538612445221,0.824780810934032,0.0640482398544973,9.06599462376639,2.52457575235426,0.190635340721832
0.255544743929724,0.875695125534748,0.902174541397644,0.0981725071080824,9.16366187946794,5.14209381081315,-0.397534730794599
0.842231949341913,0.91383300296352,0.176525076384049,0.62959038363977,2.96601967580271,6.46305271671098,-0.120559964775726
0.0297569832386834,0.406488731835914,0.589435129643545,0.0487694581936471,1.99033242147436,9.39393453299371,0.419524022300418
0.10490553547266,0.448249688505424,0.0136410154415933,0.023645479286678,5.44323616415001,3.77620117886019,-0.639564466257577
0.166581305818534,0.448130240974064,0.762438986922943,0.0861904599662632,3.17012712354252,6.46467855591513,-0.313291371239111
0.00996793362392967,0.558851890622353,0.425042296621054,0.175587625416305,2.38241316916288,7.63005940897404,-0.193591291517816
