subject_id,stimulus,response,rt,red,blue,orange,green,pink,purple,true_prob,error
12183,static/img/machines/machine5.png,6,5369,0.3,0.9,0.1,0.5,0.5,0.7,0.5,1
12183,static/img/machines/machine2.png,7,4085,0.3,0.9,0.1,0.5,0.5,0.7,0.7,0
12183,static/img/machines/machine3.png,8,5082,0.3,0.9,0.1,0.5,0.5,0.7,0.9,1
11752,static/img/machines/machine2.png,2,15361.80000001192,0.5,0.1,0.9,0.3,0.7,0.5,0.5,3
11752,static/img/machines/machine5.png,8,10111.59999999404,0.5,0.1,0.9,0.3,0.7,0.5,0.7,1
11752,static/img/machines/machine1.png,7,3428,0.5,0.1,0.9,0.3,0.7,0.5,0.5,2
11752,static/img/machines/machine6.png,2,5233.899999991059,0.5,0.1,0.9,0.3,0.7,0.5,0.3,1
11752,static/img/machines/machine4.png,8,5277.79999999702,0.5,0.1,0.9,0.3,0.7,0.5,0.9,1
11752,static/img/machines/machine3.png,2,3966,0.5,0.1,0.9,0.3,0.7,0.5,0.1,1
12070,static/img/machines/machine2.png,5,3239.7000000476837,0.7,0.5,0.5,0.1,0.9,0.3,0.3,2
12070,static/img/machines/machine4.png,6,4096.299999952316,0.7,0.5,0.5,0.1,0.9,0.3,0.5,1
12070,static/img/machines/machine3.png,4,4739.100000023842,0.7,0.5,0.5,0.1,0.9,0.3,0.5,1
12070,static/img/machines/machine5.png,6,2798.5,0.7,0.5,0.5,0.1,0.9,0.3,0.9,3
12070,static/img/machines/machine6.png,5,740,0.7,0.5,0.5,0.1,0.9,0.3,0.1,4
12070,static/img/machines/machine1.png,5,748.3999999761581,0.7,0.5,0.5,0.1,0.9,0.3,0.7,2
12342,static/img/machines/machine4.png,3,5742.89999999851,0.5,0.7,0.3,0.1,0.9,0.5,0.3,0
12342,static/img/machines/machine5.png,8,9010.89999999851,0.5,0.7,0.3,0.1,0.9,0.5,0.9,1
12342,static/img/machines/machine6.png,4,4938.10000000149,0.5,0.7,0.3,0.1,0.9,0.5,0.1,3
12342,static/img/machines/machine2.png,4,3271.29999999702,0.5,0.7,0.3,0.1,0.9,0.5,0.5,1
12342,static/img/machines/machine3.png,5,1549.5,0.5,0.7,0.3,0.1,0.9,0.5,0.7,2
12342,static/img/machines/machine1.png,5,4085,0.5,0.7,0.3,0.1,0.9,0.5,0.5,0
12274,static/img/machines/machine3.png,8,5237.0999999940395,0.9,0.7,0.3,0.5,0.5,0.1,0.7,1
12274,static/img/machines/machine1.png,8,3640.70000000298,0.9,0.7,0.3,0.5,0.5,0.1,0.9,1
12274,static/img/machines/machine5.png,7,3660.900000005961,0.9,0.7,0.3,0.5,0.5,0.1,0.5,2
12274,static/img/machines/machine6.png,2,3670.900000005961,0.9,0.7,0.3,0.5,0.5,0.1,0.5,3
12274,static/img/machines/machine2.png,2,3523.20000000298,0.9,0.7,0.3,0.5,0.5,0.1,0.1,1
12274,static/img/machines/machine4.png,3,2844.4000000059605,0.9,0.7,0.3,0.5,0.5,0.1,0.3,0
11695,static/img/machines/machine4.png,6,20872,0.3,0.1,0.9,0.5,0.5,0.7,0.9,3
11695,static/img/machines/machine2.png,3,7034,0.3,0.1,0.9,0.5,0.5,0.7,0.7,4
11695,static/img/machines/machine1.png,4,3577,0.3,0.1,0.9,0.5,0.5,0.7,0.3,1
11695,static/img/machines/machine5.png,5,2266.000000000233,0.3,0.1,0.9,0.5,0.5,0.7,0.5,0
11695,static/img/machines/machine6.png,5,6442,0.3,0.1,0.9,0.5,0.5,0.7,0.5,0
11695,static/img/machines/machine3.png,6,5758,0.3,0.1,0.9,0.5,0.5,0.7,0.1,5
11992,static/img/machines/machine4.png,6,6946,0.5,0.9,0.1,0.7,0.3,0.5,0.1,5
11992,static/img/machines/machine5.png,4,3742.000000000233,0.5,0.9,0.1,0.7,0.3,0.5,0.3,1
11992,static/img/machines/machine2.png,7,3490,0.5,0.9,0.1,0.7,0.3,0.5,0.5,2
11992,static/img/machines/machine6.png,4,6181,0.5,0.9,0.1,0.7,0.3,0.5,0.7,3
11992,static/img/machines/machine1.png,7,2856,0.5,0.9,0.1,0.7,0.3,0.5,0.5,2
11992,static/img/machines/machine3.png,2,3024,0.5,0.9,0.1,0.7,0.3,0.5,0.9,7
11973,static/img/machines/machine2.png,3,10189.200000047684,0.9,0.7,0.3,0.5,0.5,0.1,0.1,2
11973,static/img/machines/machine5.png,5,3979.800000190735,0.9,0.7,0.3,0.5,0.5,0.1,0.5,0
11973,static/img/machines/machine6.png,2,6639.800000190735,0.9,0.7,0.3,0.5,0.5,0.1,0.5,3
11973,static/img/machines/machine4.png,1,4258.200000047684,0.9,0.7,0.3,0.5,0.5,0.1,0.3,2
11973,static/img/machines/machine1.png,9,6226.300000190735,0.9,0.7,0.3,0.5,0.5,0.1,0.9,0
11973,static/img/machines/machine3.png,8,5502.200000047684,0.9,0.7,0.3,0.5,0.5,0.1,0.7,1
11837,static/img/machines/machine3.png,3,6106,0.5,0.1,0.9,0.7,0.3,0.5,0.1,2
11837,static/img/machines/machine5.png,4,4288.999999999767,0.5,0.1,0.9,0.7,0.3,0.5,0.3,1
11837,static/img/machines/machine6.png,7,3760,0.5,0.1,0.9,0.7,0.3,0.5,0.7,0
11837,static/img/machines/machine1.png,5,8342,0.5,0.1,0.9,0.7,0.3,0.5,0.5,0
11837,static/img/machines/machine4.png,7,4683,0.5,0.1,0.9,0.7,0.3,0.5,0.9,2
11837,static/img/machines/machine2.png,5,3528,0.5,0.1,0.9,0.7,0.3,0.5,0.5,0
12383,static/img/machines/machine1.png,5,6029.5,0.3,0.1,0.9,0.5,0.5,0.7,0.3,2
12383,static/img/machines/machine5.png,3,5429.300000011921,0.3,0.1,0.9,0.5,0.5,0.7,0.5,2
12383,static/img/machines/machine6.png,6,3599.9000000059605,0.3,0.1,0.9,0.5,0.5,0.7,0.5,1
12383,static/img/machines/machine2.png,4,4038.400000005961,0.3,0.1,0.9,0.5,0.5,0.7,0.7,3
12383,static/img/machines/machine3.png,1,11598.20000001788,0.3,0.1,0.9,0.5,0.5,0.7,0.1,0
12383,static/img/machines/machine4.png,9,3221.800000011921,0.3,0.1,0.9,0.5,0.5,0.7,0.9,0
11945,static/img/machines/machine1.png,3,6384.5,0.3,0.1,0.9,0.5,0.5,0.7,0.3,0
11945,static/img/machines/machine2.png,8,5056.799999952316,0.3,0.1,0.9,0.5,0.5,0.7,0.7,1
11945,static/img/machines/machine6.png,4,5528.400000095367,0.3,0.1,0.9,0.5,0.5,0.7,0.5,1
11945,static/img/machines/machine5.png,6,3652.099999904633,0.3,0.1,0.9,0.5,0.5,0.7,0.5,1
11945,static/img/machines/machine4.png,8,9235,0.3,0.1,0.9,0.5,0.5,0.7,0.9,1
11945,static/img/machines/machine3.png,4,4036.5,0.3,0.1,0.9,0.5,0.5,0.7,0.1,3
11763,static/img/machines/machine5.png,3,7581.099999997765,0.3,0.9,0.1,0.5,0.5,0.7,0.5,2
11763,static/img/machines/machine4.png,2,4402.800000000745,0.3,0.9,0.1,0.5,0.5,0.7,0.1,1
11763,static/img/machines/machine3.png,8,8763.199999999255,0.3,0.9,0.1,0.5,0.5,0.7,0.9,1
11763,static/img/machines/machine1.png,4,6108.800000000745,0.3,0.9,0.1,0.5,0.5,0.7,0.3,1
11763,static/img/machines/machine2.png,7,2849.29999999702,0.3,0.9,0.1,0.5,0.5,0.7,0.7,0
11763,static/img/machines/machine6.png,6,19850.5,0.3,0.9,0.1,0.5,0.5,0.7,0.5,1
11824,static/img/machines/machine2.png,3,4275.79999999702,0.9,0.5,0.5,0.3,0.7,0.1,0.1,2
11824,static/img/machines/machine1.png,9,2665.79999999702,0.9,0.5,0.5,0.3,0.7,0.1,0.9,0
11824,static/img/machines/machine4.png,4,2747.0999999940395,0.9,0.5,0.5,0.3,0.7,0.1,0.5,1
11824,static/img/machines/machine6.png,6,2764.199999988079,0.9,0.5,0.5,0.3,0.7,0.1,0.3,3
11824,static/img/machines/machine5.png,8,2582.0999999940395,0.9,0.5,0.5,0.3,0.7,0.1,0.7,1
11824,static/img/machines/machine3.png,8,2555.79999999702,0.9,0.5,0.5,0.3,0.7,0.1,0.5,3
12385,static/img/machines/machine3.png,7,4598.900000095367,0.1,0.5,0.5,0.3,0.7,0.9,0.5,2
12385,static/img/machines/machine1.png,2,3379,0.1,0.5,0.5,0.3,0.7,0.9,0.1,1
12385,static/img/machines/machine6.png,6,5111.199999809265,0.1,0.5,0.5,0.3,0.7,0.9,0.3,3
12385,static/img/machines/machine5.png,8,2402.900000095367,0.1,0.5,0.5,0.3,0.7,0.9,0.7,1
12385,static/img/machines/machine4.png,8,2959.7999997138977,0.1,0.5,0.5,0.3,0.7,0.9,0.5,3
12385,static/img/machines/machine2.png,6,3331.599999904633,0.1,0.5,0.5,0.3,0.7,0.9,0.9,3
12402,static/img/machines/machine4.png,6,14133.59999999404,0.5,0.3,0.7,0.9,0.1,0.5,0.7,1
12402,static/img/machines/machine1.png,6,2801,0.5,0.3,0.7,0.9,0.1,0.5,0.5,1
12402,static/img/machines/machine2.png,3,2943.699999988079,0.5,0.3,0.7,0.9,0.1,0.5,0.5,2
12402,static/img/machines/machine6.png,6,2960.4000000059605,0.5,0.3,0.7,0.9,0.1,0.5,0.9,3
12402,static/img/machines/machine5.png,3,3385.300000011921,0.5,0.3,0.7,0.9,0.1,0.5,0.1,2
12402,static/img/machines/machine3.png,3,2790.699999988079,0.5,0.3,0.7,0.9,0.1,0.5,0.3,0
12332,static/img/machines/machine4.png,6,12034.5,0.5,0.3,0.7,0.9,0.1,0.5,0.7,1
12332,static/img/machines/machine3.png,3,5624.5,0.5,0.3,0.7,0.9,0.1,0.5,0.3,0
12332,static/img/machines/machine2.png,5,4176.799999952316,0.5,0.3,0.7,0.9,0.1,0.5,0.5,0
12332,static/img/machines/machine5.png,5,3248.7999999523163,0.5,0.3,0.7,0.9,0.1,0.5,0.1,4
12332,static/img/machines/machine1.png,2,3386.899999976158,0.5,0.3,0.7,0.9,0.1,0.5,0.5,3
12332,static/img/machines/machine6.png,8,4287.299999952316,0.5,0.3,0.7,0.9,0.1,0.5,0.9,1
11815,static/img/machines/machine2.png,6,6069.899999856949,0.3,0.5,0.5,0.1,0.9,0.7,0.7,1
11815,static/img/machines/machine5.png,9,7375,0.3,0.5,0.5,0.1,0.9,0.7,0.9,0
11815,static/img/machines/machine1.png,1,6132.400000095367,0.3,0.5,0.5,0.1,0.9,0.7,0.3,2
11815,static/img/machines/machine3.png,8,5889.400000095367,0.3,0.5,0.5,0.1,0.9,0.7,0.5,3
11815,static/img/machines/machine4.png,3,4029.799999952316,0.3,0.5,0.5,0.1,0.9,0.7,0.5,2
11815,static/img/machines/machine6.png,3,6242.100000143051,0.3,0.5,0.5,0.1,0.9,0.7,0.1,2
11926,static/img/machines/machine4.png,8,7996.09999999404,0.7,0.1,0.9,0.5,0.5,0.3,0.9,1
11926,static/img/machines/machine5.png,3,3984.599999994039,0.7,0.1,0.9,0.5,0.5,0.3,0.5,2
11926,static/img/machines/machine2.png,2,2986.5999999940395,0.7,0.1,0.9,0.5,0.5,0.3,0.3,1
11926,static/img/machines/machine6.png,3,3328.5,0.7,0.1,0.9,0.5,0.5,0.3,0.5,2
11926,static/img/machines/machine3.png,2,4645.29999999702,0.7,0.1,0.9,0.5,0.5,0.3,0.1,1
11926,static/img/machines/machine1.png,7,2040.0999999940395,0.7,0.1,0.9,0.5,0.5,0.3,0.7,0
12263,static/img/machines/machine3.png,7,12769.09999847412,0.1,0.7,0.3,0.5,0.5,0.9,0.7,0
12263,static/img/machines/machine6.png,6,4510,0.1,0.7,0.3,0.5,0.5,0.9,0.5,1
12263,static/img/machines/machine1.png,5,12.599998474121094,0.1,0.7,0.3,0.5,0.5,0.9,0.1,4
12263,static/img/machines/machine5.png,4,6284.2000007629395,0.1,0.7,0.3,0.5,0.5,0.9,0.5,1
12263,static/img/machines/machine4.png,3,4658.799999237061,0.1,0.7,0.3,0.5,0.5,0.9,0.3,0
12263,static/img/machines/machine2.png,8,3071.599998474121,0.1,0.7,0.3,0.5,0.5,0.9,0.9,1
12378,static/img/machines/machine6.png,7,9363.10000000149,0.7,0.9,0.1,0.5,0.5,0.3,0.5,2
12378,static/img/machines/machine4.png,2,8594.90000000596,0.7,0.9,0.1,0.5,0.5,0.3,0.1,1
12378,static/img/machines/machine3.png,9,4646.79999999702,0.7,0.9,0.1,0.5,0.5,0.3,0.9,0
12378,static/img/machines/machine2.png,3,7746.5,0.7,0.9,0.1,0.5,0.5,0.3,0.3,0
12378,static/img/machines/machine5.png,1,5963.69999999553,0.7,0.9,0.1,0.5,0.5,0.3,0.5,4
12378,static/img/machines/machine1.png,8,3663.099999994039,0.7,0.9,0.1,0.5,0.5,0.3,0.7,1
12257,static/img/machines/machine1.png,6,6912.699999988079,0.9,0.5,0.5,0.7,0.3,0.1,0.9,3
12257,static/img/machines/machine6.png,7,9397.19999998808,0.9,0.5,0.5,0.7,0.3,0.1,0.7,0
12257,static/img/machines/machine2.png,3,2847.399999976158,0.9,0.5,0.5,0.7,0.3,0.1,0.1,2
12257,static/img/machines/machine5.png,3,3064.2000000476837,0.9,0.5,0.5,0.7,0.3,0.1,0.3,0
12257,static/img/machines/machine3.png,2,3597.800000011921,0.9,0.5,0.5,0.7,0.3,0.1,0.5,3
12257,static/img/machines/machine4.png,7,4281.399999976158,0.9,0.5,0.5,0.7,0.3,0.1,0.5,2
12012,static/img/machines/machine6.png,8,4087.699999809265,0.1,0.7,0.3,0.5,0.5,0.9,0.5,3
12012,static/img/machines/machine2.png,9,3948.100000143051,0.1,0.7,0.3,0.5,0.5,0.9,0.9,0
12012,static/img/machines/machine1.png,6,2876.2000000476837,0.1,0.7,0.3,0.5,0.5,0.9,0.1,5
12012,static/img/machines/machine4.png,6,2546.5,0.1,0.7,0.3,0.5,0.5,0.9,0.3,3
12012,static/img/machines/machine5.png,5,1516.4000000953674,0.1,0.7,0.3,0.5,0.5,0.9,0.5,0
12012,static/img/machines/machine3.png,7,2256.300000190735,0.1,0.7,0.3,0.5,0.5,0.9,0.7,0
11740,static/img/machines/machine2.png,4,8907.70000000298,0.3,0.1,0.9,0.5,0.5,0.7,0.7,3
11740,static/img/machines/machine4.png,6,8359.5,0.3,0.1,0.9,0.5,0.5,0.7,0.9,3
11740,static/img/machines/machine5.png,5,5566.5,0.3,0.1,0.9,0.5,0.5,0.7,0.5,0
11740,static/img/machines/machine6.png,6,5786.0999999940395,0.3,0.1,0.9,0.5,0.5,0.7,0.5,1
11740,static/img/machines/machine3.png,3,4807.5999999940395,0.3,0.1,0.9,0.5,0.5,0.7,0.1,2
11740,static/img/machines/machine1.png,5,5552.5999999940395,0.3,0.1,0.9,0.5,0.5,0.7,0.3,2
12441,static/img/machines/machine5.png,2,3680.099999904633,0.5,0.1,0.9,0.7,0.3,0.5,0.3,1
12441,static/img/machines/machine1.png,6,4679.099999904633,0.5,0.1,0.9,0.7,0.3,0.5,0.5,1
12441,static/img/machines/machine6.png,7,1864.4000000953672,0.5,0.1,0.9,0.7,0.3,0.5,0.7,0
12441,static/img/machines/machine4.png,8,2180,0.5,0.1,0.9,0.7,0.3,0.5,0.9,1
12441,static/img/machines/machine2.png,6,2630.5,0.5,0.1,0.9,0.7,0.3,0.5,0.5,1
12441,static/img/machines/machine3.png,6,2280,0.5,0.1,0.9,0.7,0.3,0.5,0.1,5
11793,static/img/machines/machine1.png,4,7755,0.1,0.7,0.3,0.5,0.5,0.9,0.1,3
11793,static/img/machines/machine4.png,6,4301,0.1,0.7,0.3,0.5,0.5,0.9,0.3,3
11793,static/img/machines/machine2.png,8,4072,0.1,0.7,0.3,0.5,0.5,0.9,0.9,1
11793,static/img/machines/machine6.png,5,4933,0.1,0.7,0.3,0.5,0.5,0.9,0.5,0
11793,static/img/machines/machine3.png,7,3232,0.1,0.7,0.3,0.5,0.5,0.9,0.7,0
11793,static/img/machines/machine5.png,8,3736.999999999767,0.1,0.7,0.3,0.5,0.5,0.9,0.5,3
12553,static/img/machines/machine5.png,4,5380,0.5,0.3,0.7,0.9,0.1,0.5,0.1,3
12553,static/img/machines/machine3.png,3,3746,0.5,0.3,0.7,0.9,0.1,0.5,0.3,0
12553,static/img/machines/machine6.png,7,2798,0.5,0.3,0.7,0.9,0.1,0.5,0.9,2
12553,static/img/machines/machine4.png,8,2731,0.5,0.3,0.7,0.9,0.1,0.5,0.7,1
12553,static/img/machines/machine2.png,7,9048.000000000233,0.5,0.3,0.7,0.9,0.1,0.5,0.5,2
12553,static/img/machines/machine1.png,5,3046,0.5,0.3,0.7,0.9,0.1,0.5,0.5,0
12588,static/img/machines/machine6.png,8,4909.200000047684,0.3,0.5,0.5,0.9,0.1,0.7,0.9,1
12588,static/img/machines/machine3.png,4,8309.100000023842,0.3,0.5,0.5,0.9,0.1,0.7,0.5,1
12588,static/img/machines/machine5.png,7,5185.5,0.3,0.5,0.5,0.9,0.1,0.7,0.1,6
12588,static/img/machines/machine2.png,6,2864,0.3,0.5,0.5,0.9,0.1,0.7,0.7,1
12588,static/img/machines/machine4.png,7,6714.800000071526,0.3,0.5,0.5,0.9,0.1,0.7,0.5,2
12588,static/img/machines/machine1.png,4,6210.399999976158,0.3,0.5,0.5,0.9,0.1,0.7,0.3,1
11885,static/img/machines/machine5.png,3,3942.299999952316,0.9,0.5,0.5,0.7,0.3,0.1,0.3,0
11885,static/img/machines/machine6.png,5,3645.399999976158,0.9,0.5,0.5,0.7,0.3,0.1,0.7,2
11885,static/img/machines/machine3.png,8,2798.2999999523163,0.9,0.5,0.5,0.7,0.3,0.1,0.5,3
11885,static/img/machines/machine1.png,8,2010.7999999523165,0.9,0.5,0.5,0.7,0.3,0.1,0.9,1
11885,static/img/machines/machine2.png,6,1950.6999999284744,0.9,0.5,0.5,0.7,0.3,0.1,0.1,5
11885,static/img/machines/machine4.png,6,1592.7999999523165,0.9,0.5,0.5,0.7,0.3,0.1,0.5,1
11832,static/img/machines/machine2.png,6,6862.5,0.5,0.3,0.7,0.1,0.9,0.5,0.5,1
11832,static/img/machines/machine1.png,5,2755,0.5,0.3,0.7,0.1,0.9,0.5,0.5,0
11832,static/img/machines/machine4.png,6,2519.100000023842,0.5,0.3,0.7,0.1,0.9,0.5,0.7,1
11832,static/img/machines/machine6.png,1,9644.399999976158,0.5,0.3,0.7,0.1,0.9,0.5,0.1,0
11832,static/img/machines/machine5.png,9,2604,0.5,0.3,0.7,0.1,0.9,0.5,0.9,0
11832,static/img/machines/machine3.png,5,3291.599999964237,0.5,0.3,0.7,0.1,0.9,0.5,0.3,2
11802,static/img/machines/machine4.png,4,4508.5,0.9,0.5,0.5,0.3,0.7,0.1,0.5,1
11802,static/img/machines/machine2.png,3,2977.600000023842,0.9,0.5,0.5,0.3,0.7,0.1,0.1,2
11802,static/img/machines/machine5.png,7,1911.100000023842,0.9,0.5,0.5,0.3,0.7,0.1,0.7,0
11802,static/img/machines/machine1.png,7,4916.200000047684,0.9,0.5,0.5,0.3,0.7,0.1,0.9,2
11802,static/img/machines/machine6.png,2,4095.100000023842,0.9,0.5,0.5,0.3,0.7,0.1,0.3,1
11802,static/img/machines/machine3.png,6,5290.600000023842,0.9,0.5,0.5,0.3,0.7,0.1,0.5,1
11669,static/img/machines/machine4.png,5,23561,0.5,0.9,0.1,0.7,0.3,0.5,0.1,4
11669,static/img/machines/machine5.png,4,4129.699999999255,0.5,0.9,0.1,0.7,0.3,0.5,0.3,1
11669,static/img/machines/machine6.png,2,5885.5,0.5,0.9,0.1,0.7,0.3,0.5,0.7,5
11669,static/img/machines/machine2.png,6,6083,0.5,0.9,0.1,0.7,0.3,0.5,0.5,1
11669,static/img/machines/machine3.png,9,7325.89999999851,0.5,0.9,0.1,0.7,0.3,0.5,0.9,0
11669,static/img/machines/machine1.png,6,4096.5,0.5,0.9,0.1,0.7,0.3,0.5,0.5,1
11842,static/img/machines/machine5.png,2,15768.79999998212,0.5,0.1,0.9,0.7,0.3,0.5,0.3,1
11842,static/img/machines/machine1.png,4,11765.79999998212,0.5,0.1,0.9,0.7,0.3,0.5,0.5,1
11842,static/img/machines/machine4.png,9,6990.800000011921,0.5,0.1,0.9,0.7,0.3,0.5,0.9,0
11842,static/img/machines/machine6.png,6,7964.5,0.5,0.1,0.9,0.7,0.3,0.5,0.7,1
11842,static/img/machines/machine3.png,1,6075,0.5,0.1,0.9,0.7,0.3,0.5,0.1,0
11842,static/img/machines/machine2.png,6,5481.699999988079,0.5,0.1,0.9,0.7,0.3,0.5,0.5,1
11917,static/img/machines/machine6.png,5,4168.600000008941,0.7,0.1,0.9,0.5,0.5,0.3,0.5,0
11917,static/img/machines/machine3.png,4,5438.5999999940395,0.7,0.1,0.9,0.5,0.5,0.3,0.1,3
11917,static/img/machines/machine1.png,8,6607.100000008941,0.7,0.1,0.9,0.5,0.5,0.3,0.7,1
11917,static/img/machines/machine4.png,8,2782.79999999702,0.7,0.1,0.9,0.5,0.5,0.3,0.9,1
11917,static/img/machines/machine2.png,5,5277,0.7,0.1,0.9,0.5,0.5,0.3,0.3,2
11917,static/img/machines/machine5.png,7,2774.70000000298,0.7,0.1,0.9,0.5,0.5,0.3,0.5,2
11990,static/img/machines/machine6.png,4,21116.599999904633,0.5,0.3,0.7,0.1,0.9,0.5,0.1,3
11990,static/img/machines/machine4.png,8,9530.900000095367,0.5,0.3,0.7,0.1,0.9,0.5,0.7,1
11990,static/img/machines/machine3.png,3,6032.800000190735,0.5,0.3,0.7,0.1,0.9,0.5,0.3,0
11990,static/img/machines/machine1.png,5,2531.599999904633,0.5,0.3,0.7,0.1,0.9,0.5,0.5,0
11990,static/img/machines/machine2.png,8,2536.5,0.5,0.3,0.7,0.1,0.9,0.5,0.5,3
11990,static/img/machines/machine5.png,8,2194.300000190735,0.5,0.3,0.7,0.1,0.9,0.5,0.9,1
11764,static/img/machines/machine6.png,5,5849.900000095367,0.9,0.5,0.5,0.7,0.3,0.1,0.7,2
11764,static/img/machines/machine2.png,3,5538.39999961853,0.9,0.5,0.5,0.7,0.3,0.1,0.1,2
11764,static/img/machines/machine3.png,4,2890,0.9,0.5,0.5,0.7,0.3,0.1,0.5,1
11764,static/img/machines/machine1.png,8,3269.900000095367,0.9,0.5,0.5,0.7,0.3,0.1,0.9,1
11764,static/img/machines/machine5.png,2,5045.099999904633,0.9,0.5,0.5,0.7,0.3,0.1,0.3,1
11764,static/img/machines/machine4.png,5,3869.900000095367,0.9,0.5,0.5,0.7,0.3,0.1,0.5,0
12002,static/img/machines/machine5.png,7,6112.600000008941,0.1,0.7,0.3,0.5,0.5,0.9,0.5,2
12002,static/img/machines/machine3.png,7,3619,0.1,0.7,0.3,0.5,0.5,0.9,0.7,0
12002,static/img/machines/machine2.png,8,3384.9000000059605,0.1,0.7,0.3,0.5,0.5,0.9,0.9,1
12002,static/img/machines/machine4.png,9,2695.29999999702,0.1,0.7,0.3,0.5,0.5,0.9,0.3,6
12002,static/img/machines/machine6.png,7,2766.79999999702,0.1,0.7,0.3,0.5,0.5,0.9,0.5,2
12002,static/img/machines/machine1.png,8,3116.29999999702,0.1,0.7,0.3,0.5,0.5,0.9,0.1,7
12024,static/img/machines/machine1.png,3,3715,0.5,0.9,0.1,0.3,0.7,0.5,0.5,2
12024,static/img/machines/machine6.png,5,3361,0.5,0.9,0.1,0.3,0.7,0.5,0.3,2
12024,static/img/machines/machine5.png,6,2392,0.5,0.9,0.1,0.3,0.7,0.5,0.7,1
12024,static/img/machines/machine3.png,9,4221,0.5,0.9,0.1,0.3,0.7,0.5,0.9,0
12024,static/img/machines/machine2.png,3,2714,0.5,0.9,0.1,0.3,0.7,0.5,0.5,2
12024,static/img/machines/machine4.png,4,2418,0.5,0.9,0.1,0.3,0.7,0.5,0.1,3
11701,static/img/machines/machine4.png,7,5445.999999999767,0.7,0.1,0.9,0.5,0.5,0.3,0.9,2
11701,static/img/machines/machine3.png,3,3924,0.7,0.1,0.9,0.5,0.5,0.3,0.1,2
11701,static/img/machines/machine6.png,7,4044.0000000004657,0.7,0.1,0.9,0.5,0.5,0.3,0.5,2
11701,static/img/machines/machine5.png,6,3279,0.7,0.1,0.9,0.5,0.5,0.3,0.5,1
11701,static/img/machines/machine1.png,8,3393.999999999767,0.7,0.1,0.9,0.5,0.5,0.3,0.7,1
11701,static/img/machines/machine2.png,3,9481.000000000233,0.7,0.1,0.9,0.5,0.5,0.3,0.3,0
12014,static/img/machines/machine3.png,9,3590.2000000178814,0.7,0.9,0.1,0.5,0.5,0.3,0.9,0
12014,static/img/machines/machine5.png,4,6742.399999976158,0.7,0.9,0.1,0.5,0.5,0.3,0.5,1
12014,static/img/machines/machine6.png,5,2334.800000011921,0.7,0.9,0.1,0.5,0.5,0.3,0.5,0
12014,static/img/machines/machine1.png,7,3398.800000011921,0.7,0.9,0.1,0.5,0.5,0.3,0.7,0
12014,static/img/machines/machine2.png,4,6086.4000000059605,0.7,0.9,0.1,0.5,0.5,0.3,0.3,1
12014,static/img/machines/machine4.png,1,2407,0.7,0.9,0.1,0.5,0.5,0.3,0.1,0
11985,static/img/machines/machine1.png,7,5896.5,0.9,0.5,0.5,0.3,0.7,0.1,0.9,2
11985,static/img/machines/machine3.png,7,2749.100000143051,0.9,0.5,0.5,0.3,0.7,0.1,0.5,2
11985,static/img/machines/machine6.png,3,5982.800000190735,0.9,0.5,0.5,0.3,0.7,0.1,0.3,0
11985,static/img/machines/machine4.png,3,2135.7000000476837,0.9,0.5,0.5,0.3,0.7,0.1,0.5,2
11985,static/img/machines/machine2.png,3,2096.599999904633,0.9,0.5,0.5,0.3,0.7,0.1,0.1,2
11985,static/img/machines/machine5.png,7,1882.7999999523165,0.9,0.5,0.5,0.3,0.7,0.1,0.7,0
11908,static/img/machines/machine4.png,5,5758,0.9,0.7,0.3,0.5,0.5,0.1,0.3,2
11908,static/img/machines/machine6.png,4,7473,0.9,0.7,0.3,0.5,0.5,0.1,0.5,1
11908,static/img/machines/machine2.png,8,5620,0.9,0.7,0.3,0.5,0.5,0.1,0.1,7
11908,static/img/machines/machine1.png,6,3850,0.9,0.7,0.3,0.5,0.5,0.1,0.9,3
11908,static/img/machines/machine5.png,9,4529,0.9,0.7,0.3,0.5,0.5,0.1,0.5,4
11908,static/img/machines/machine3.png,8,3282,0.9,0.7,0.3,0.5,0.5,0.1,0.7,1
11741,static/img/machines/machine6.png,7,11587,0.3,0.5,0.5,0.9,0.1,0.7,0.9,2
11741,static/img/machines/machine5.png,4,6155,0.3,0.5,0.5,0.9,0.1,0.7,0.1,3
11741,static/img/machines/machine3.png,7,5893,0.3,0.5,0.5,0.9,0.1,0.7,0.5,2
11741,static/img/machines/machine1.png,5,2472,0.3,0.5,0.5,0.9,0.1,0.7,0.3,2
11741,static/img/machines/machine2.png,6,3870,0.3,0.5,0.5,0.9,0.1,0.7,0.7,1
11741,static/img/machines/machine4.png,7,5533,0.3,0.5,0.5,0.9,0.1,0.7,0.5,2
11811,static/img/machines/machine4.png,3,11315,0.3,0.5,0.5,0.9,0.1,0.7,0.5,2
11811,static/img/machines/machine6.png,9,4982,0.3,0.5,0.5,0.9,0.1,0.7,0.9,0
11811,static/img/machines/machine1.png,2,6865,0.3,0.5,0.5,0.9,0.1,0.7,0.3,1
11811,static/img/machines/machine3.png,7,5916.000000000233,0.3,0.5,0.5,0.9,0.1,0.7,0.5,2
11811,static/img/machines/machine5.png,5,4415,0.3,0.5,0.5,0.9,0.1,0.7,0.1,4
11811,static/img/machines/machine2.png,3,8182,0.3,0.5,0.5,0.9,0.1,0.7,0.7,4
11933,static/img/machines/machine1.png,8,8995.799999952316,0.9,0.7,0.3,0.5,0.5,0.1,0.9,1
