"subID","trial","bandit","response","trueProb","RT"
"voc036a",1,"bandit90",9,9,2.3278
"voc036a",2,"bandit50a",6,5,5.4718
"voc036a",3,"bandit50b",5,5,3.0463
"voc036a",4,"bandit10",2,1,1.6089
"voc036a",5,"bandit70",7,7,3.4457
"voc036a",6,"bandit30",4,3,4.0158
