"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc076t",1,"bandits7030","bandit30","bandit70",5,1,0,10.6048,"bandit70","bandit30",2,2.2408,1,15,0,0.5,0.5,0,0.5,0,1,1
"voc076t",2,"bandits5050","bandit50a","bandit50b",3,1,0,4.0936,"bandit50b","bandit50a",2,2.6533,1,13,0,0.3,0.3,0,0.3,0,1,1
"voc076t",3,"bandits9010","bandit10","bandit90",3,2,1,2.9851,"bandit10","bandit90",1,0.80601,0,0,0,0.3,0,0.3,-0.3,0,-1,1
"voc076t",4,"bandits5050","bandit50a","bandit50b",5,1,0,1.8833,"bandit50b","bandit50a",2,0.86071,1,15,1,1,1,1,0,,0,2
"voc076t",5,"bandits9010","bandit90","bandit10",0,2,1,3.7471,"bandit10","bandit90",2,1.1053,0,0,0,0,0,0,0,,0,2
"voc076t",6,"bandits7030","bandit70","bandit30",3,1,0,1.0429,"bandit30","bandit70",2,0.90002,0,3,1,0.8,0.8,1,-0.2,1,-1,2
"voc076t",7,"bandits5050","bandit50a","bandit50b",4,1,0,1.1383,"bandit50a","bandit50b",1,0.57346,1,14,1,0.9,0.9,1,-0.1,1,-1,3
"voc076t",8,"bandits9010","bandit10","bandit90",2,1,0,2.0668,"bandit10","bandit90",1,0.65817,0,2,0,0.2,0.2,0,0.2,0,1,3
"voc076t",9,"bandits7030","bandit30","bandit70",4,1,0,0.95982,"bandit70","bandit30",2,0.9616,1,14,1,0.9,0.9,1,-0.1,1,-1,3
"voc076t",10,"bandits7030","bandit70","bandit30",6,1,0,1.5151,"bandit30","bandit70",2,0.31882,0,6,1,1.1,1.1,1,0.1,0,1,4
"voc076t",11,"bandits9010","bandit10","bandit90",1,2,1,1.8038,"bandit90","bandit10",2,0.62991,1,10,0,0.1,0,0.1,-0.1,0,-1,4
"voc076t",12,"bandits5050","bandit50a","bandit50b",0,2,1,2.3118,"bandit50a","bandit50b",1,0.5588,0,0,1,1,1,1,0,,0,4
"voc076t",13,"bandits9010","bandit90","bandit10",6,1,0,2.0217,"bandit90","bandit10",1,0.77474,1,16,1,1.1,1.1,1,0.1,0,1,5
"voc076t",14,"bandits7030","bandit70","bandit30",1,2,1,2.153,"bandit30","bandit70",2,0.63976,1,10,1,0.6,1,0.6,0.4,1,1,5
"voc076t",15,"bandits5050","bandit50a","bandit50b",6,1,0,2.5361,"bandit50a","bandit50b",1,0.51529,0,6,1,1.35,1.35,1,0.35,0,1,5
"voc076t",16,"bandits7030","bandit70","bandit30",2,2,1,1.2932,"bandit70","bandit30",1,2.1316,1,10,1,0.86667,1,0.86667,0.13333,1,1,6
"voc076t",17,"bandits9010","bandit90","bandit10",4,1,0,3.3253,"bandit90","bandit10",1,0.67837,1,14,1,0.9,0.9,1,-0.1,1,-1,6
"voc076t",18,"bandits5050","bandit50a","bandit50b",2,2,1,3.2468,"bandit50b","bandit50a",2,0.29608,0,0,1,0.86667,1,0.86667,0.13333,1,1,6
"voc076t",19,"bandits9010","bandit90","bandit10",5,1,0,1.6805,"bandit10","bandit90",2,0.49915,0,5,1,1,1,1,0,,0,7
"voc076t",20,"bandits5050","bandit50a","bandit50b",1,2,1,2.2727,"bandit50b","bandit50a",2,0.00017901,0,0,0.66667,0.6,0.66667,0.6,0.066667,1,1,7
"voc076t",21,"bandits7030","bandit70","bandit30",0,1,0,1.3059,"bandit30","bandit70",2,0.75432,1,10,1,0.66667,0.66667,1,-0.33333,1,-1,7
"voc076t",22,"bandits7030","bandit70","bandit30",6,1,0,1.0183,"bandit70","bandit30",1,0.54802,0,6,1,1.35,1.35,1,0.35,0,1,8
"voc076t",23,"bandits5050","bandit50b","bandit50a",1,2,1,1.09,"bandit50b","bandit50a",1,1.128,1,10,0.5,0.51667,0.5,0.51667,-0.016667,0,-1,8
"voc076t",24,"bandits9010","bandit10","bandit90",1,1,0,1.6915,"bandit90","bandit10",2,0.46473,1,11,1,0.6,0.6,1,-0.4,1,-1,8
"voc076t",25,"bandits7030","bandit30","bandit70",5,2,1,1.4609,"bandit30","bandit70",1,0.72627,0,0,0.75,1.125,0.75,1.125,-0.375,0,-1,9
"voc076t",26,"bandits5050","bandit50a","bandit50b",3,1,0,1.1284,"bandit50b","bandit50a",2,0.52028,0,3,0.6,0.76667,0.76667,0.6,0.16667,0,1,9
"voc076t",27,"bandits9010","bandit10","bandit90",3,1,0,1.6021,"bandit10","bandit90",1,0.49201,0,3,1,0.8,0.8,1,-0.2,1,-1,9
"voc076t",28,"bandits5050","bandit50b","bandit50a",2,1,0,0.52101,"bandit50a","bandit50b",2,1.2049,1,12,0.5,0.61667,0.61667,0.5,0.11667,0,1,10
"voc076t",29,"bandits9010","bandit90","bandit10",2,1,0,1.5007,"bandit90","bandit10",1,1.0653,1,12,1,0.7,0.7,1,-0.3,1,-1,10
"voc076t",30,"bandits7030","bandit30","bandit70",1,1,0,1.4265,"bandit70","bandit30",2,1.6932,1,11,0.75,0.675,0.675,0.75,-0.075,1,-1,10
"voc076t",31,"bandits9010","bandit90","bandit10",4,1,0,1.0841,"bandit10","bandit90",2,0.33479,0,4,1,0.9,0.9,1,-0.1,1,-1,11
"voc076t",32,"bandits7030","bandit70","bandit30",0,1,0,1.059,"bandit30","bandit70",2,0.28668,0,0,0.8,0.6,0.6,0.8,-0.2,1,-1,11
"voc076t",33,"bandits5050","bandit50a","bandit50b",6,1,0,1.6027,"bandit50a","bandit50b",1,0.47003,1,16,0.5,1.1,1.1,0.5,0.6,0,1,11
"voc076t",34,"bandits7030","bandit70","bandit30",3,2,1,1.1618,"bandit30","bandit70",2,1.0833,0,0,0.8,0.86667,0.8,0.86667,-0.066667,0,-1,12
"voc076t",35,"bandits5050","bandit50b","bandit50a",0,1,0,1.0892,"bandit50b","bandit50a",1,0.65434,0,0,0.6,0.55,0.55,0.6,-0.05,1,-1,12
"voc076t",36,"bandits9010","bandit90","bandit10",0,1,0,0.58991,"bandit90","bandit10",1,0.33999,1,10,1,0.5,0.5,1,-0.5,1,-1,12
"voc076t",37,"bandits7030","bandit70","bandit30",4,1,0,0.81814,"bandit70","bandit30",1,0.93053,0,4,0.8,0.94286,0.94286,0.8,0.14286,0,1,13
"voc076t",38,"bandits9010","bandit90","bandit10",6,2,1,0.79636,"bandit10","bandit90",2,0.082705,1,10,1,1.1,1,1.1,-0.1,0,-1,13
"voc076t",39,"bandits5050","bandit50a","bandit50b",5,1,0,0.62893,"bandit50a","bandit50b",1,0.60984,1,15,0.6,1.0143,1.0143,0.6,0.41429,0,1,13
"voc076t",40,"bandits9010","bandit90","bandit10",5,1,0,1.041,"bandit90","bandit10",1,0.7114,1,15,1,1.0714,1.0714,1,0.071429,0,1,14
"voc076t",41,"bandits7030","bandit30","bandit70",2,1,0,0.86158,"bandit70","bandit30",2,1.1828,1,12,0.66667,0.67619,0.67619,0.66667,0.0095238,0,1,14
"voc076t",42,"bandits5050","bandit50a","bandit50b",4,1,0,1.0013,"bandit50b","bandit50a",2,0.82951,1,14,0.66667,0.94762,0.94762,0.66667,0.28095,0,1,14
"voc076t",43,"bandits5050","bandit50a","bandit50b",6,1,0,0.54932,"bandit50a","bandit50b",1,0.64685,0,6,0.66667,1.1833,1.1833,0.66667,0.51667,0,1,15
