"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimal","trialOfCond","optimalToChoose"
"voc075c",90,"bandits9010","bandit10","bandit90",2,1,0,0.80294,"bandit10","bandit90",1,0.61344,0,2,0.93333,0.70238,0.70238,0.93333,-0.23095,-1,30,1
"voc075c",91,"bandits5050","bandit50b","bandit50a",5,1,0,0.0084517,"bandit50a","bandit50b",2,1.011,1,15,0.5,1,1,0.5,0.5,1,31,0
"voc075c",92,"bandits7030","bandit70","bandit30",2,1,0,2.3833,"bandit70","bandit30",1,0.53619,1,12,0.6875,0.68661,0.68661,0.6875,-0.00089286,-1,31,1
"voc075c",93,"bandits9010","bandit10","bandit90",4,1,0,0.16753,"bandit10","bandit90",1,0.41165,0,4,0.93333,0.9,0.9,0.93333,-0.033333,-1,31,1
"voc075c",94,"bandits5050","bandit50b","bandit50a",2,1,0,0.00014119,"bandit50b","bandit50a",1,0.41761,1,12,0.52941,0.71471,0.71471,0.52941,0.18529,1,32,0
"voc075c",95,"bandits9010","bandit10","bandit90",6,1,0,0.19882,"bandit10","bandit90",1,0.37718,0,6,0.93333,1.0979,1.0979,0.93333,0.16458,1,32,0
"voc075c",96,"bandits7030","bandit70","bandit30",0,1,0,0.00013279,"bandit70","bandit30",1,0.00014477,0,0,0.70588,0.4958,0.4958,0.70588,-0.21008,-1,32,1
"voc075c",97,"bandits5050","bandit50b","bandit50a",1,1,0,0.1026,"bandit50a","bandit50b",2,0.7404,1,11,0.53333,0.63137,0.63137,0.53333,0.098039,1,33,0
"voc075c",98,"bandits9010","bandit90","bandit10",5,1,0,0.21283,"bandit90","bandit10",1,0.00014405,1,15,0.93333,0.99608,0.99608,0.93333,0.062745,1,33,0
"voc075c",99,"bandits7030","bandit30","bandit70",4,1,0,0.0001577,"bandit70","bandit30",2,1.0454,1,14,0.66667,0.87619,0.87619,0.66667,0.20952,1,33,0
"voc075c",100,"bandits5050","bandit50b","bandit50a",0,1,0,0.57556,"bandit50a","bandit50b",2,0.60292,0,0,0.55556,0.54444,0.54444,0.55556,-0.011111,-1,34,1
"voc075c",101,"bandits7030","bandit70","bandit30",5,1,0,0.51239,"bandit30","bandit70",2,0.79675,0,5,0.68421,0.98496,0.98496,0.68421,0.30075,1,34,0
"voc075c",102,"bandits9010","bandit90","bandit10",3,1,0,1.8756,"bandit90","bandit10",1,0.44865,1,13,0.9375,0.79816,0.79816,0.9375,-0.13934,-1,34,1
"voc075c",103,"bandits9010","bandit10","bandit90",0,1,0,0.78757,"bandit10","bandit90",1,0.70979,0,0,0.94118,0.5,0.5,0.94118,-0.44118,-1,35,1
"voc075c",104,"bandits5050","bandit50b","bandit50a",4,1,0,0.19106,"bandit50b","bandit50a",1,0.79292,0,4,0.53333,0.92982,0.92982,0.53333,0.39649,1,35,0
"voc075c",105,"bandits7030","bandit30","bandit70",1,1,0,0.00013384,"bandit30","bandit70",1,0.68831,0,1,0.68421,0.57544,0.57544,0.68421,-0.10877,-1,35,1
"voc075c",106,"bandits5050","bandit50a","bandit50b",4,1,0,1.3414,"bandit50b","bandit50a",2,0.87165,0,4,0.52632,0.91316,0.91316,0.52632,0.38684,1,36,0
"voc075c",107,"bandits9010","bandit10","bandit90",1,1,0,0.066992,"bandit90","bandit10",2,1.4421,1,11,0.94118,0.59837,0.59837,0.94118,-0.34281,-1,36,1
"voc075c",108,"bandits7030","bandit30","bandit70",1,2,1,0.0001448,"bandit30","bandit70",1,3.381,0,0,0.68421,0.56711,0.68421,0.56711,0.11711,1,36,1
"voc075c",109,"bandits9010","bandit90","bandit10",6,1,0,0.00013541,"bandit90","bandit10",1,0.55757,1,16,0.94444,1.1,1.1,0.94444,0.15556,1,37,0
"voc075c",110,"bandits5050","bandit50a","bandit50b",0,1,0,0.00011685,"bandit50b","bandit50a",2,0.60831,1,10,0.52632,0.49845,0.49845,0.52632,-0.027864,-1,37,1
"voc075c",111,"bandits7030","bandit70","bandit30",2,1,0,0.029062,"bandit70","bandit30",1,1.4135,1,12,0.68421,0.65975,0.65975,0.68421,-0.024458,-1,37,1
"voc075c",112,"bandits5050","bandit50a","bandit50b",2,1,0,0.00013607,"bandit50a","bandit50b",1,0.92329,0,2,0.52632,0.71316,0.71316,0.52632,0.18684,1,38,0
