"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc080t",1,"bandit30","bandit90","bandit90",2,6.3857,1
"voc080t",2,"bandit70","bandit90","bandit90",2,1.8019,1
"voc080t",3,"bandit70","bandit30","bandit70",1,1.4097,1
"voc080t",4,"bandit50a","bandit10","bandit50a",1,2.5652,1
"voc080t",5,"bandit70","bandit10","bandit70",1,1.1814,1
"voc080t",6,"bandit50a","bandit50b","bandit50b",2,1.9023,0
"voc080t",7,"bandit50a","bandit70","bandit70",2,2.3557,1
"voc080t",8,"bandit50a","bandit30","bandit50a",1,1.3226,1
"voc080t",9,"bandit50b","bandit70","bandit70",2,1.6167,1
"voc080t",10,"bandit50b","bandit30","bandit50b",1,1.7457,1
"voc080t",11,"bandit50b","bandit10","bandit50b",1,1.3248,1
"voc080t",12,"bandit50a","bandit90","bandit90",2,1.7653,1
"voc080t",13,"bandit90","bandit10","bandit90",1,1.1373,1
"voc080t",14,"bandit30","bandit10","bandit30",1,2.0078,1
"voc080t",15,"bandit50b","bandit90","bandit90",2,1.3825,1
"voc080t",16,"bandit10","bandit30","bandit30",2,1.7116,1
"voc080t",17,"bandit90","bandit30","bandit90",1,0.79027,1
"voc080t",18,"bandit10","bandit50a","bandit50a",2,1.8658,1
"voc080t",19,"bandit30","bandit70","bandit70",2,1.4739,1
"voc080t",20,"bandit90","bandit50b","bandit90",1,0.98828,1
"voc080t",21,"bandit90","bandit70","bandit90",1,0.6267,1
"voc080t",22,"bandit10","bandit50b","bandit50b",2,0.75583,1
"voc080t",23,"bandit90","bandit50a","bandit90",1,0.53693,1
"voc080t",24,"bandit50b","bandit50a","bandit50b",1,1.3552,0
"voc080t",25,"bandit70","bandit50a","bandit70",1,0.77359,1
"voc080t",26,"bandit10","bandit90","bandit90",2,0.60553,1
"voc080t",27,"bandit30","bandit50a","bandit50a",2,1.212,1
"voc080t",28,"bandit30","bandit50b","bandit50b",2,1.1053,1
