"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc093t",1,"bandit50b","bandit30","bandit30",2,2.809,-1
"voc093t",2,"bandit50a","bandit90","bandit90",2,1.0808,1
"voc093t",3,"bandit50a","bandit70","bandit50a",1,1.0932,-1
"voc093t",4,"bandit70","bandit30","bandit70",1,2.7462,1
"voc093t",5,"bandit50b","bandit90","bandit90",2,0.93352,1
"voc093t",6,"bandit50b","bandit70","bandit70",2,2.936,1
"voc093t",7,"bandit50a","bandit10","bandit50a",1,0.86744,1
"voc093t",8,"bandit50a","bandit50b","bandit50b",2,2.6731,0
"voc093t",9,"bandit50a","bandit30","bandit30",2,2.8856,-1
"voc093t",10,"bandit70","bandit10","bandit70",1,1.338,1
"voc093t",11,"bandit50b","bandit10","bandit50b",1,1.0932,1
"voc093t",12,"bandit70","bandit90","bandit90",2,0.94632,1
"voc093t",13,"bandit30","bandit10","bandit30",1,1.1811,1
"voc093t",14,"bandit90","bandit10","bandit90",1,0.86187,1
"voc093t",15,"bandit30","bandit90","bandit90",2,1.1723,1
"voc093t",16,"bandit30","bandit70","bandit70",2,0.98272,1
"voc093t",17,"bandit10","bandit70","bandit70",2,1.0726,1
"voc093t",18,"bandit30","bandit50b","bandit30",1,0.94952,-1
"voc093t",19,"bandit90","bandit70","bandit90",1,0.6412,1
"voc093t",20,"bandit10","bandit90","bandit90",2,0.70531,1
"voc093t",21,"bandit70","bandit50a","bandit70",1,1.9499,1
"voc093t",22,"bandit70","bandit50b","bandit50b",2,1.3279,-1
"voc093t",23,"bandit90","bandit30","bandit90",1,1.4671,1
"voc093t",24,"bandit30","bandit50a","bandit30",1,1.6572,-1
"voc093t",25,"bandit10","bandit50a","bandit50a",2,1.1515,1
"voc093t",26,"bandit90","bandit50b","bandit90",1,0.95402,1
"voc093t",27,"bandit10","bandit50b","bandit50b",2,1.1419,1
"voc093t",28,"bandit50b","bandit50a","bandit50a",2,2.1684,0
"voc093t",29,"bandit90","bandit50a","bandit90",1,0.61875,1
"voc093t",30,"bandit10","bandit30","bandit30",2,0.85815,1
"voc093t",31,"bandit50b","bandit90","bandit90",2,0.94504,1
"voc093t",32,"bandit50b","bandit70","bandit50b",1,1.6289,-1
"voc093t",33,"bandit50b","bandit30","bandit50b",1,1.1234,1
"voc093t",34,"bandit50a","bandit70","bandit70",2,1.2075,1
