"subID","trial","bandit","response","trueProb","RT"
"voc032a",1,"bandit50a",3,5,3.7865
"voc032a",2,"bandit70",6,7,2.0549
"voc032a",3,"bandit10",1,1,1.9436
"voc032a",4,"bandit50b",6,5,2.44
"voc032a",5,"bandit30",4,3,2.4494
"voc032a",6,"bandit90",9,9,1.6038
