"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc090t",1,"bandits9010","bandit10","bandit90",6,1,0,2.8609,"bandit10","bandit90",1,2.7608,0,6,0,0.6,0.6,0,0.6,0,1,1
"voc090t",2,"bandits7030","bandit70","bandit30",6,1,0,4.5885,"bandit30","bandit70",2,0.96245,1,16,0,0.6,0.6,0,0.6,0,1,1
"voc090t",3,"bandits5050","bandit50b","bandit50a",4,1,0,3.1376,"bandit50a","bandit50b",2,2.963,1,14,0,0.4,0.4,0,0.4,0,1,1
"voc090t",4,"bandits9010","bandit90","bandit10",3,1,0,3.2977,"bandit10","bandit90",2,9.8926,0,3,0,0.3,0.3,0,0.3,0,1,2
"voc090t",5,"bandits7030","bandit30","bandit70",5,1,0,1.9438,"bandit30","bandit70",1,1.6338,0,5,1,1,1,1,0,,0,2
"voc090t",6,"bandits5050","bandit50b","bandit50a",6,2,1,3.869,"bandit50a","bandit50b",2,1.2226,0,0,1,1.1,1,1.1,-0.1,0,-1,2
"voc090t",7,"bandits5050","bandit50b","bandit50a",2,2,1,2.2956,"bandit50a","bandit50b",2,0.3615,1,10,0.5,0.45,0.5,0.45,0.05,1,1,3
"voc090t",8,"bandits9010","bandit10","bandit90",2,2,1,2.1797,"bandit90","bandit10",2,3.2501,1,10,0,0.2,0,0.2,-0.2,0,-1,3
"voc090t",9,"bandits7030","bandit70","bandit30",1,2,1,4.2388,"bandit30","bandit70",2,1.7541,0,0,0.5,0.35,0.5,0.35,0.15,1,1,3
"voc090t",10,"bandits9010","bandit90","bandit10",4,2,1,1.6288,"bandit90","bandit10",1,1.1212,1,10,1,0.9,1,0.9,0.1,1,1,4
"voc090t",11,"bandits7030","bandit30","bandit70",2,2,1,5.4689,"bandit30","bandit70",1,2.246,0,0,0.33333,0.36667,0.33333,0.36667,-0.033333,0,-1,4
"voc090t",12,"bandits5050","bandit50a","bandit50b",5,2,1,7.2746,"bandit50a","bandit50b",1,1.051,0,0,0.66667,0.83333,0.66667,0.83333,-0.16667,0,-1,4
"voc090t",13,"bandits7030","bandit30","bandit70",4,2,1,4.7309,"bandit70","bandit30",2,0.71315,1,10,0.25,0.525,0.25,0.525,-0.275,0,-1,5
"voc090t",14,"bandits5050","bandit50a","bandit50b",3,2,1,4.438,"bandit50a","bandit50b",1,0.32793,0,0,0.5,0.55,0.5,0.55,-0.05,0,-1,5
"voc090t",15,"bandits9010","bandit10","bandit90",0,2,1,2.2927,"bandit90","bandit10",2,0.3338,1,10,1,0.5,1,0.5,0.5,1,1,5
"voc090t",16,"bandits9010","bandit10","bandit90",5,2,1,0.80264,"bandit90","bandit10",2,0.36093,1,10,1,1,1,1,0,,0,6
"voc090t",17,"bandits5050","bandit50b","bandit50a",0,2,1,5.5473,"bandit50b","bandit50a",1,0.54628,0,0,0.4,0.2,0.4,0.2,0.2,1,1,6
"voc090t",18,"bandits7030","bandit70","bandit30",0,1,0,1.453,"bandit70","bandit30",1,3.1557,1,10,1,0.625,0.625,1,-0.375,1,-1,6
"voc090t",19,"bandits7030","bandit30","bandit70",3,2,1,3.0175,"bandit70","bandit30",2,0.48536,1,10,1,0.925,1,0.925,0.075,1,1,7
"voc090t",20,"bandits5050","bandit50b","bandit50a",1,2,1,1.2831,"bandit50b","bandit50a",1,0.47833,1,10,0.4,0.3,0.4,0.3,0.1,1,1,7
"voc090t",21,"bandits9010","bandit10","bandit90",1,1,0,6.6286,"bandit90","bandit10",2,4.0645,1,11,1,0.6,0.6,1,-0.4,1,-1,7
"voc090t",22,"bandits7030","bandit70","bandit30",4,1,0,7.5132,"bandit70","bandit30",1,1.6342,1,14,1,1.025,1.025,1,0.025,0,1,8
"voc090t",23,"bandits5050","bandit50b","bandit50a",0,2,1,5.1098,"bandit50a","bandit50b",2,1.0127,1,10,0.5,0.45,0.5,0.45,0.05,1,1,8
"voc090t",24,"bandits9010","bandit10","bandit90",2,2,1,3.4773,"bandit90","bandit10",2,0.30323,1,10,1,0.7,1,0.7,0.3,1,1,8
"voc090t",25,"bandits5050","bandit50b","bandit50a",4,1,0,1.6752,"bandit50b","bandit50a",1,1.5533,1,14,0.5,0.9,0.9,0.5,0.4,0,1,9
"voc090t",26,"bandits9010","bandit90","bandit10",1,2,1,4.6326,"bandit90","bandit10",1,0.28425,1,10,1,0.6,1,0.6,0.4,1,1,9
"voc090t",27,"bandits7030","bandit70","bandit30",3,2,1,1.202,"bandit70","bandit30",1,0.25553,0,0,1,0.925,1,0.925,0.075,1,1,9
"voc090t",28,"bandits9010","bandit90","bandit10",0,2,1,0.88035,"bandit90","bandit10",1,0.26607,1,10,1,0.5,1,0.5,0.5,1,1,10
"voc090t",29,"bandits5050","bandit50a","bandit50b",1,1,0,1.4329,"bandit50b","bandit50a",2,1.8882,0,1,0.66667,0.68333,0.68333,0.66667,0.016667,0,1,10
"voc090t",30,"bandits7030","bandit70","bandit30",1,1,0,1.6741,"bandit70","bandit30",1,2.0238,0,1,0.8,0.625,0.625,0.8,-0.175,1,-1,10
"voc090t",31,"bandits7030","bandit30","bandit70",5,2,1,4.0832,"bandit70","bandit30",2,0.46155,1,10,0.66667,0.95833,0.66667,0.95833,-0.29167,0,-1,11
"voc090t",32,"bandits5050","bandit50b","bandit50a",3,1,0,1.6758,"bandit50a","bandit50b",2,3.2494,1,13,0.5,0.8,0.8,0.5,0.3,0,1,11
"voc090t",33,"bandits9010","bandit90","bandit10",4,2,1,2.7947,"bandit90","bandit10",1,0.25697,1,10,1,0.9,1,0.9,0.1,1,1,11
"voc090t",34,"bandits5050","bandit50b","bandit50a",5,1,0,1.3363,"bandit50a","bandit50b",2,1.5074,0,5,0.57143,1.0357,1.0357,0.57143,0.46429,0,1,12
"voc090t",35,"bandits9010","bandit90","bandit10",5,2,1,4.292,"bandit90","bandit10",1,0.2053,0,0,1,1,1,1,0,,0,12
"voc090t",36,"bandits7030","bandit30","bandit70",6,2,1,0.9437,"bandit70","bandit30",2,0.27979,1,10,0.71429,1.0821,0.71429,1.0821,-0.36786,0,-1,12
"voc090t",37,"bandits5050","bandit50a","bandit50b",6,1,0,1.0865,"bandit50b","bandit50a",2,2.6434,1,16,0.5,1.1,1.1,0.5,0.6,0,1,13
"voc090t",38,"bandits9010","bandit90","bandit10",3,2,1,2.1344,"bandit90","bandit10",1,2.8629,1,10,0.9,0.75,0.9,0.75,0.15,1,1,13
"voc090t",39,"bandits7030","bandit30","bandit70",2,2,1,1.26,"bandit70","bandit30",2,0.25587,1,10,0.75,0.7,0.75,0.7,0.05,1,1,13
"voc090t",40,"bandits7030","bandit70","bandit30",0,2,1,1.7354,"bandit70","bandit30",1,0.10522,0,0,0.77778,0.51389,0.77778,0.51389,0.26389,1,1,14
"voc090t",41,"bandits5050","bandit50b","bandit50a",2,1,0,1.3897,"bandit50a","bandit50b",2,0.75845,0,2,0.6,0.75,0.75,0.6,0.15,0,1,14
"voc090t",42,"bandits9010","bandit90","bandit10",6,2,1,2.2058,"bandit90","bandit10",1,0.3153,1,10,0.90909,1.0545,0.90909,1.0545,-0.14545,0,-1,14
"voc090t",43,"bandits5050","bandit50a","bandit50b",4,1,0,3.0961,"bandit50b","bandit50a",2,2.0913,0,4,0.6,0.92222,0.92222,0.6,0.32222,0,1,15
"voc090t",44,"bandits7030","bandit70","bandit30",4,2,1,2.8377,"bandit70","bandit30",1,0.25636,0,0,0.7,0.875,0.7,0.875,-0.175,0,-1,15
"voc090t",45,"bandits9010","bandit90","bandit10",6,2,1,1.9519,"bandit90","bandit10",1,0.35988,1,10,0.91667,1.0583,0.91667,1.0583,-0.14167,0,-1,15
"voc090t",46,"bandits5050","bandit50b","bandit50a",3,1,0,1.0829,"bandit50b","bandit50a",1,1.1048,1,13,0.5,0.77222,0.77222,0.5,0.27222,0,1,16
"voc090t",47,"bandits7030","bandit70","bandit30",5,2,1,1.162,"bandit70","bandit30",1,0.29,1,10,0.63636,0.94318,0.63636,0.94318,-0.30682,0,-1,16
"voc090t",48,"bandits9010","bandit90","bandit10",1,2,1,6.1281,"bandit90","bandit10",1,0.25443,1,10,0.92308,0.56154,0.92308,0.56154,0.36154,1,1,16
"voc090t",49,"bandits5050","bandit50b","bandit50a",0,1,0,1.7662,"bandit50b","bandit50a",1,0.57529,0,0,0.57143,0.50794,0.50794,0.57143,-0.063492,1,-1,17
"voc090t",50,"bandits9010","bandit10","bandit90",3,2,1,4.0136,"bandit90","bandit10",2,0.36994,1,10,0.92857,0.76429,0.92857,0.76429,0.16429,1,1,17
