"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc074c",1,"bandits5050","bandit50a","bandit50b",3,1,0,3.6787,"bandit50b","bandit50a",2,1.0272,1,13,0,0.3,0.3,0,0.3,0,1,1
"voc074c",2,"bandits7030","bandit30","bandit70",1,2,1,2.4444,"bandit70","bandit30",2,4.8563,0,0,0,0.1,0,0.1,-0.1,0,-1,1
"voc074c",3,"bandits9010","bandit90","bandit10",6,1,0,3.4124,"bandit10","bandit90",2,1.0589,0,6,0,0.6,0.6,0,0.6,0,1,1
"voc074c",4,"bandits7030","bandit70","bandit30",0,2,1,4.1266,"bandit30","bandit70",2,0.92592,0,0,0,0,0,0,0,,0,2
"voc074c",5,"bandits5050","bandit50a","bandit50b",6,1,0,1.6659,"bandit50a","bandit50b",1,1.2154,0,6,1,1.1,1.1,1,0.1,0,1,2
"voc074c",6,"bandits9010","bandit90","bandit10",0,2,1,2.3635,"bandit90","bandit10",1,2.93,1,10,0,0,0,0,0,,0,2
"voc074c",7,"bandits7030","bandit70","bandit30",5,1,0,3.6207,"bandit70","bandit30",1,1.4266,0,5,0,0.5,0.5,0,0.5,0,1,3
"voc074c",8,"bandits9010","bandit90","bandit10",4,2,1,5.6791,"bandit90","bandit10",1,0.56659,0,0,1,0.9,1,0.9,0.1,1,1,3
"voc074c",9,"bandits5050","bandit50b","bandit50a",4,1,0,3.3463,"bandit50b","bandit50a",1,0.89868,1,14,1,0.9,0.9,1,-0.1,1,-1,3
"voc074c",10,"bandits9010","bandit10","bandit90",5,1,0,5.9004,"bandit90","bandit10",2,3.238,1,15,0.5,0.75,0.75,0.5,0.25,0,1,4
"voc074c",11,"bandits5050","bandit50b","bandit50a",0,2,1,3.7043,"bandit50b","bandit50a",1,0.67985,0,0,1,0.5,1,0.5,0.5,1,1,4
"voc074c",12,"bandits7030","bandit70","bandit30",4,1,0,2.3818,"bandit30","bandit70",2,0.87897,0,4,0,0.4,0.4,0,0.4,0,1,4
"voc074c",13,"bandits7030","bandit70","bandit30",2,2,1,3.1769,"bandit30","bandit70",2,3.3271,1,10,0,0.2,0,0.2,-0.2,0,-1,5
"voc074c",14,"bandits5050","bandit50a","bandit50b",1,2,1,2.2416,"bandit50b","bandit50a",2,3.254,0,0,0.66667,0.43333,0.66667,0.43333,0.23333,1,1,5
"voc074c",15,"bandits9010","bandit90","bandit10",3,2,1,2.3961,"bandit90","bandit10",1,0.4495,1,10,0.66667,0.63333,0.66667,0.63333,0.033333,1,1,5
"voc074c",16,"bandits5050","bandit50b","bandit50a",5,1,0,4.793,"bandit50a","bandit50b",2,0.48011,0,5,0.5,0.75,0.75,0.5,0.25,0,1,6
"voc074c",17,"bandits7030","bandit70","bandit30",3,1,0,4.9771,"bandit70","bandit30",1,1.2498,1,13,0.33333,0.46667,0.46667,0.33333,0.13333,0,1,6
"voc074c",18,"bandits9010","bandit10","bandit90",1,2,1,4.1407,"bandit90","bandit10",2,0.49142,1,10,0.75,0.475,0.75,0.475,0.275,1,1,6
"voc074c",19,"bandits9010","bandit90","bandit10",2,2,1,2.0024,"bandit90","bandit10",1,0.39913,1,10,0.8,0.6,0.8,0.6,0.2,1,1,7
"voc074c",20,"bandits5050","bandit50b","bandit50a",2,2,1,4.0412,"bandit50b","bandit50a",1,0.37184,1,10,0.5,0.45,0.5,0.45,0.05,1,1,7
"voc074c",21,"bandits7030","bandit70","bandit30",6,1,0,2.2703,"bandit30","bandit70",2,0.72357,0,6,0.33333,0.93333,0.93333,0.33333,0.6,0,1,7
"voc074c",22,"bandits7030","bandit30","bandit70",6,1,0,3.5646,"bandit70","bandit30",2,0.51726,1,16,0.33333,0.89167,0.89167,0.33333,0.55833,0,1,8
