"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc111t",1,"bandits5050","bandit50b","bandit50a",3,2,1,2.6109,"bandit50b","bandit50a",1,1.3073,1,10,0,0.3,0,0.3,-0.3,0,-1,1
"voc111t",2,"bandits7030","bandit70","bandit30",1,2,1,3.9839,"bandit30","bandit70",2,1.64,1,10,0,0.1,0,0.1,-0.1,0,-1,1
"voc111t",3,"bandits9010","bandit10","bandit90",2,2,1,2.9342,"bandit10","bandit90",1,1.2266,1,10,0,0.2,0,0.2,-0.2,0,-1,1
"voc111t",4,"bandits7030","bandit30","bandit70",2,2,1,2.9713,"bandit70","bandit30",2,1.3856,1,10,1,0.7,1,0.7,0.3,1,1,2
"voc111t",5,"bandits5050","bandit50a","bandit50b",5,1,0,1.6401,"bandit50b","bandit50a",2,2.8872,0,5,1,1,1,1,0,,0,2
"voc111t",6,"bandits9010","bandit90","bandit10",4,1,0,3.1177,"bandit90","bandit10",1,1.5301,0,4,1,0.9,0.9,1,-0.1,1,-1,2
"voc111t",7,"bandits7030","bandit30","bandit70",5,1,0,3.565,"bandit70","bandit30",2,0.83292,0,5,1,1.5,1.5,1,0.5,0,1,3
"voc111t",8,"bandits9010","bandit90","bandit10",5,2,1,1.6874,"bandit10","bandit90",2,0.57684,0,0,1,1,1,1,0,,0,3
"voc111t",9,"bandits5050","bandit50b","bandit50a",6,2,1,2.3514,"bandit50a","bandit50b",2,0.65078,1,10,0.5,0.85,0.5,0.85,-0.35,0,-1,3
"voc111t",10,"bandits9010","bandit10","bandit90",3,2,1,4.1653,"bandit90","bandit10",2,0.0014209,1,10,0.5,0.55,0.5,0.55,-0.05,0,-1,4
"voc111t",11,"bandits7030","bandit70","bandit30",3,2,1,2.632,"bandit70","bandit30",1,1.7389,1,10,1,1.05,1,1.05,-0.05,0,-1,4
"voc111t",12,"bandits5050","bandit50a","bandit50b",0,2,1,0.80625,"bandit50b","bandit50a",2,0.0014085,1,10,1,0.75,1,0.75,0.25,1,1,4
