"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc053a",1,"bandits7030","bandit30","bandit70",2,1,0,3.9728,"bandit70","bandit30",2,5.2844,1,12,0,0.2,0.2,0,0.2,0,1,1
"voc053a",2,"bandits5050","bandit50a","bandit50b",5,1,0,3.4807,"bandit50a","bandit50b",1,2.9881,0,5,0,0.5,0.5,0,0.5,0,1,1
"voc053a",3,"bandits9010","bandit10","bandit90",2,2,1,2.0726,"bandit90","bandit10",2,3.6925,1,10,0,0.2,0,0.2,-0.2,0,-1,1
"voc053a",4,"bandits7030","bandit70","bandit30",3,1,0,2.6403,"bandit70","bandit30",1,3.7736,1,13,1,0.8,0.8,1,-0.2,1,-1,2
"voc053a",5,"bandits5050","bandit50b","bandit50a",4,2,1,1.5295,"bandit50b","bandit50a",1,1.6108,0,0,0,0.4,0,0.4,-0.4,0,-1,2
"voc053a",6,"bandits9010","bandit10","bandit90",3,1,0,0.81081,"bandit10","bandit90",1,7.1945,0,3,1,0.8,0.8,1,-0.2,1,-1,2
"voc053a",7,"bandits7030","bandit70","bandit30",5,1,0,1.1721,"bandit30","bandit70",2,3.6937,1,15,1,1,1,1,0,,0,3
"voc053a",8,"bandits9010","bandit10","bandit90",5,2,1,0.86187,"bandit90","bandit10",2,0.80919,1,10,1,1,1,1,0,,0,3
"voc053a",9,"bandits5050","bandit50a","bandit50b",0,2,1,0.6745,"bandit50b","bandit50a",2,1.8072,1,10,0,0,0,0,0,,0,3
"voc053a",10,"bandits7030","bandit70","bandit30",6,2,1,0.61544,"bandit70","bandit30",1,1.1728,1,10,1,1.6,1,1.6,-0.6,0,-1,4
"voc053a",11,"bandits5050","bandit50a","bandit50b",1,1,0,0.79914,"bandit50a","bandit50b",1,1.5445,0,1,0.5,0.35,0.35,0.5,-0.15,1,-1,4
"voc053a",12,"bandits9010","bandit10","bandit90",1,2,1,0.45613,"bandit90","bandit10",2,0.89979,1,10,1,0.6,1,0.6,0.4,1,1,4
"voc053a",13,"bandits7030","bandit30","bandit70",0,2,1,0.7929,"bandit70","bandit30",2,0.85673,0,0,1,1,1,1,0,,0,5
"voc053a",14,"bandits9010","bandit90","bandit10",6,2,1,0.41568,"bandit90","bandit10",1,0.59808,1,10,1,1.1,1,1.1,-0.1,0,-1,5
"voc053a",15,"bandits5050","bandit50b","bandit50a",6,2,1,0.63921,"bandit50a","bandit50b",2,2.4999,1,10,0.5,0.85,0.5,0.85,-0.35,0,-1,5
"voc053a",16,"bandits5050","bandit50a","bandit50b",3,1,0,0.9683,"bandit50b","bandit50a",2,2.3298,0,3,0.5,0.71667,0.71667,0.5,0.21667,0,1,6
"voc053a",17,"bandits9010","bandit10","bandit90",0,2,1,0.49838,"bandit90","bandit10",2,0.84477,1,10,1,0.5,1,0.5,0.5,1,1,6
"voc053a",18,"bandits7030","bandit70","bandit30",1,2,1,0.49917,"bandit30","bandit70",2,2.8306,0,0,1,0.975,1,0.975,0.025,1,1,6
"voc053a",19,"bandits5050","bandit50a","bandit50b",2,1,0,0.47701,"bandit50b","bandit50a",2,1.7787,1,12,0.33333,0.53333,0.53333,0.33333,0.2,0,1,7
"voc053a",20,"bandits7030","bandit70","bandit30",4,2,1,0.58535,"bandit70","bandit30",1,1.7915,0,0,0.75,1.025,0.75,1.025,-0.275,0,-1,7
"voc053a",21,"bandits9010","bandit90","bandit10",4,2,1,0.38577,"bandit90","bandit10",1,0.90465,1,10,1,0.9,1,0.9,0.1,1,1,7
"voc053a",22,"bandits5050","bandit50a","bandit50b",2,2,1,0.38878,"bandit50b","bandit50a",2,1.7898,1,10,0.5,0.61667,0.5,0.61667,-0.11667,0,-1,8
"voc053a",23,"bandits7030","bandit30","bandit70",6,2,1,0.31034,"bandit30","bandit70",1,1.5215,1,10,0.6,1.15,0.6,1.15,-0.55,0,-1,8
"voc053a",24,"bandits9010","bandit90","bandit10",1,2,1,0.3253,"bandit90","bandit10",1,2.8076,1,10,1,0.6,1,0.6,0.4,1,1,8
"voc053a",25,"bandits9010","bandit90","bandit10",0,2,1,1.1267,"bandit90","bandit10",1,1.9211,0,0,1,0.5,1,0.5,0.5,1,1,9
"voc053a",26,"bandits5050","bandit50b","bandit50a",1,2,1,0.29275,"bandit50a","bandit50b",2,2.487,1,10,0.6,0.56667,0.6,0.56667,0.033333,1,1,9
"voc053a",27,"bandits7030","bandit30","bandit70",0,2,1,0.34035,"bandit30","bandit70",1,3.3176,0,0,0.66667,0.63333,0.66667,0.63333,0.033333,1,1,9
"voc053a",28,"bandits9010","bandit90","bandit10",4,1,0,0.58464,"bandit10","bandit90",2,0.50594,0,4,0.875,0.8375,0.8375,0.875,-0.0375,1,-1,10
"voc053a",29,"bandits5050","bandit50b","bandit50a",3,2,1,0.30118,"bandit50b","bandit50a",1,1.9755,0,0,0.6,0.85,0.6,0.85,-0.25,0,-1,10
"voc053a",30,"bandits7030","bandit30","bandit70",3,2,1,0.32121,"bandit70","bandit30",2,0.63548,1,10,0.6,0.85,0.6,0.85,-0.25,0,-1,10
"voc053a",31,"bandits9010","bandit90","bandit10",5,1,0,0.65972,"bandit90","bandit10",1,0.36987,1,15,0.875,0.9375,0.9375,0.875,0.0625,0,1,11
"voc053a",32,"bandits5050","bandit50b","bandit50a",5,2,1,0.44147,"bandit50b","bandit50a",1,2.4144,1,10,0.5,1,0.5,1,-0.5,0,-1,11
"voc053a",33,"bandits7030","bandit30","bandit70",4,1,0,0.70147,"bandit30","bandit70",1,1.1789,0,4,0.66667,0.98333,0.98333,0.66667,0.31667,0,1,11
"voc053a",34,"bandits9010","bandit90","bandit10",2,2,1,0.28135,"bandit90","bandit10",1,1.2849,1,10,0.88889,0.64444,0.88889,0.64444,0.24444,1,1,12
"voc053a",35,"bandits7030","bandit70","bandit30",2,2,1,0.50643,"bandit70","bandit30",1,1.3724,1,10,0.66667,0.73333,0.66667,0.73333,-0.066667,0,-1,12
"voc053a",36,"bandits5050","bandit50a","bandit50b",4,2,1,0.38277,"bandit50b","bandit50a",2,1.3095,0,0,0.57143,0.93571,0.57143,0.93571,-0.36429,0,-1,12
"voc053a",37,"bandits7030","bandit30","bandit70",1,1,0,0.43468,"bandit30","bandit70",1,0.75383,0,1,0.71429,0.65714,0.65714,0.71429,-0.057143,1,-1,13
"voc053a",38,"bandits5050","bandit50b","bandit50a",6,1,0,0.51444,"bandit50a","bandit50b",2,0.75035,1,16,0.5,1.1,1.1,0.5,0.6,0,1,13
"voc053a",39,"bandits9010","bandit10","bandit90",6,1,0,0.74276,"bandit90","bandit10",2,1.0586,1,16,0.9,1.05,1.05,0.9,0.15,0,1,13
"voc053a",40,"bandits7030","bandit30","bandit70",5,1,0,0.71758,"bandit70","bandit30",2,0.64248,1,15,0.71429,1.0238,1.0238,0.71429,0.30952,0,1,14
"voc053a",41,"bandits9010","bandit10","bandit90",3,2,1,1.3492,"bandit90","bandit10",2,2.1818,1,10,0.90909,0.75455,0.90909,0.75455,0.15455,1,1,14
"voc053a",42,"bandits5050","bandit50a","bandit50b",0,2,1,1.2874,"bandit50a","bandit50b",1,3.7773,0,0,0.6,0.55,0.6,0.55,0.05,1,1,14
"voc053a",43,"bandits7030","bandit70","bandit30",6,2,1,0.37769,"bandit30","bandit70",2,1.4898,0,0,0.75,1.1417,0.75,1.1417,-0.39167,0,-1,15
"voc053a",44,"bandits5050","bandit50a","bandit50b",4,1,0,0.56011,"bandit50b","bandit50a",2,4.5873,1,14,0.5,0.9,0.9,0.5,0.4,0,1,15
"voc053a",45,"bandits9010","bandit90","bandit10",2,1,0,0.43108,"bandit10","bandit90",2,2.0614,0,2,0.91667,0.65833,0.65833,0.91667,-0.25833,1,-1,15
"voc053a",46,"bandits7030","bandit70","bandit30",1,2,1,0.66391,"bandit70","bandit30",1,0.77252,0,0,0.75,0.61786,0.75,0.61786,0.13214,1,1,16
"voc053a",47,"bandits5050","bandit50b","bandit50a",3,2,1,0.3343,"bandit50a","bandit50b",2,1.7199,0,0,0.55556,0.82778,0.55556,0.82778,-0.27222,0,-1,16
"voc053a",48,"bandits9010","bandit90","bandit10",4,2,1,0.32258,"bandit90","bandit10",1,0.77494,1,10,0.91667,0.85833,0.91667,0.85833,0.058333,1,1,16
"voc053a",49,"bandits5050","bandit50b","bandit50a",6,2,1,0.31965,"bandit50a","bandit50b",2,2.0343,1,10,0.55556,1.0921,0.55556,1.0921,-0.53651,0,-1,17
"voc053a",50,"bandits9010","bandit10","bandit90",0,1,0,0.43307,"bandit10","bandit90",1,0.7373,0,0,0.92308,0.46154,0.46154,0.92308,-0.46154,1,-1,17
"voc053a",51,"bandits7030","bandit30","bandit70",5,2,1,0.48962,"bandit70","bandit30",2,3.6461,1,10,0.66667,0.97619,0.66667,0.97619,-0.30952,0,-1,17
