"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc032a",1,"bandits7030","bandit70","bandit30",2,1,0,3.325,"bandit30","bandit70",2,7.6362,0,2,0,0.2,0.2,0,0.2,0,1,1
"voc032a",2,"bandits9010","bandit90","bandit10",3,1,0,1.4845,"bandit10","bandit90",2,0.99504,0,3,0,0.3,0.3,0,0.3,0,1,1
"voc032a",3,"bandits5050","bandit50a","bandit50b",5,1,0,1.1917,"bandit50b","bandit50a",2,2.4073,0,5,0,0.5,0.5,0,0.5,0,1,1
"voc032a",4,"bandits5050","bandit50a","bandit50b",6,1,0,1.1567,"bandit50a","bandit50b",1,1.5189,1,16,0,0.6,0.6,0,0.6,0,1,2
"voc032a",5,"bandits7030","bandit70","bandit30",3,2,1,1.767,"bandit70","bandit30",1,1.1993,1,10,0,0.3,0,0.3,-0.3,0,-1,2
"voc032a",6,"bandits9010","bandit10","bandit90",1,2,1,1.2715,"bandit10","bandit90",1,1.0756,1,10,0,0.1,0,0.1,-0.1,0,-1,2
"voc032a",7,"bandits5050","bandit50a","bandit50b",0,2,1,1.5373,"bandit50b","bandit50a",2,0.97843,1,10,1,0.5,1,0.5,0.5,1,1,3
"voc032a",8,"bandits9010","bandit90","bandit10",5,2,1,0.98798,"bandit90","bandit10",1,1.2344,1,10,0.5,0.75,0.5,0.75,-0.25,0,-1,3
"voc032a",9,"bandits7030","bandit70","bandit30",5,1,0,1.3623,"bandit70","bandit30",1,0.56308,0,5,1,1,1,1,0,,0,3
"voc032a",10,"bandits5050","bandit50b","bandit50a",3,2,1,1.284,"bandit50b","bandit50a",1,1.2776,1,10,1,1.05,1,1.05,-0.05,0,-1,4
"voc032a",11,"bandits9010","bandit10","bandit90",6,1,0,0.93178,"bandit10","bandit90",1,0.47212,0,6,1,1.35,1.35,1,0.35,0,1,4
"voc032a",12,"bandits7030","bandit70","bandit30",1,2,1,1.2025,"bandit70","bandit30",1,0.93677,1,10,0.5,0.35,0.5,0.35,0.15,1,1,4
"voc032a",13,"bandits7030","bandit30","bandit70",4,1,0,1.3649,"bandit70","bandit30",2,0.4709,0,4,0.66667,0.73333,0.73333,0.66667,0.066667,0,1,5
"voc032a",14,"bandits9010","bandit90","bandit10",4,2,1,1.2023,"bandit90","bandit10",1,1.4075,1,10,1,1.0667,1,1.0667,-0.066667,0,-1,5
"voc032a",15,"bandits5050","bandit50b","bandit50a",1,2,1,1.0645,"bandit50b","bandit50a",1,1.3332,0,0,1,0.93333,1,0.93333,0.066667,1,1,5
"voc032a",16,"bandits9010","bandit90","bandit10",2,2,1,1.5195,"bandit90","bandit10",1,1.2411,0,0,1,0.86667,1,0.86667,0.13333,1,1,6
"voc032a",17,"bandits5050","bandit50b","bandit50a",2,2,1,0.95336,"bandit50b","bandit50a",1,0.80186,1,10,1,0.95,1,0.95,0.05,1,1,6
"voc032a",18,"bandits7030","bandit30","bandit70",6,1,0,0.92279,"bandit30","bandit70",1,0.35089,0,6,0.5,0.85,0.85,0.5,0.35,0,1,6
"voc032a",19,"bandits5050","bandit50a","bandit50b",4,1,0,1.0314,"bandit50a","bandit50b",1,0.47865,0,4,1,1.2,1.2,1,0.2,0,1,7
"voc032a",20,"bandits7030","bandit30","bandit70",0,2,1,0.88135,"bandit70","bandit30",2,0.82783,1,10,0.5,0.25,0.5,0.25,0.25,1,1,7
"voc032a",21,"bandits9010","bandit10","bandit90",0,2,1,0.88386,"bandit90","bandit10",2,0.88723,1,10,0.66667,0.5,0.66667,0.5,0.16667,1,1,7
"voc032a",22,"bandits9010","bandit90","bandit10",0,2,1,0.93264,"bandit90","bandit10",1,1.3178,1,10,0.75,0.54167,0.75,0.54167,0.20833,1,1,8
"voc032a",23,"bandits5050","bandit50b","bandit50a",1,2,1,1.0574,"bandit50b","bandit50a",1,1.0946,1,10,0.6,0.65,0.6,0.65,-0.05,0,-1,8
"voc032a",24,"bandits7030","bandit30","bandit70",0,2,1,0.79571,"bandit30","bandit70",1,1.802,1,10,0.6,0.3,0.6,0.3,0.3,1,1,8
"voc032a",25,"bandits9010","bandit10","bandit90",4,1,0,0.80174,"bandit90","bandit10",2,0.38042,1,14,0.8,0.96667,0.96667,0.8,0.16667,0,1,9
"voc032a",26,"bandits7030","bandit70","bandit30",2,2,1,1.1628,"bandit70","bandit30",1,0.53081,1,10,0.6,0.66667,0.6,0.66667,-0.066667,0,-1,9
"voc032a",27,"bandits5050","bandit50a","bandit50b",6,1,0,0.86971,"bandit50b","bandit50a",2,0.58001,0,6,0.66667,1.1833,1.1833,0.66667,0.51667,0,1,9
"voc032a",28,"bandits5050","bandit50a","bandit50b",2,2,1,0.84247,"bandit50a","bandit50b",1,0.63925,0,0,0.57143,0.73571,0.57143,0.73571,-0.16429,0,-1,10
"voc032a",29,"bandits7030","bandit30","bandit70",4,1,0,0.70397,"bandit70","bandit30",2,0.41236,1,14,0.66667,0.9,0.9,0.66667,0.23333,0,1,10
"voc032a",30,"bandits9010","bandit90","bandit10",1,2,1,0.89854,"bandit90","bandit10",1,0.71677,1,10,0.83333,0.68333,0.83333,0.68333,0.15,1,1,10
