"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc021a",1,"bandit90","bandit10","bandit90",1,0.95186,1
"voc021a",2,"bandit30","bandit90","bandit90",2,0.74109,1
"voc021a",3,"bandit50a","bandit90","bandit90",2,0.63417,1
"voc021a",4,"bandit70","bandit90","bandit90",2,0.55501,1
"voc021a",5,"bandit50a","bandit30","bandit50a",1,1.6468,1
"voc021a",6,"bandit50a","bandit70","bandit70",2,1.2877,1
"voc021a",7,"bandit50b","bandit30","bandit50b",1,3.5753,1
"voc021a",8,"bandit50a","bandit50b","bandit50b",2,0.88376,0
"voc021a",9,"bandit50b","bandit90","bandit90",2,1.1873,1
"voc021a",10,"bandit70","bandit30","bandit70",1,1.207,1
"voc021a",11,"bandit50b","bandit10","bandit50b",1,1.4564,1
"voc021a",12,"bandit50b","bandit70","bandit70",2,2.0741,1
"voc021a",13,"bandit30","bandit10","bandit30",1,1.762,1
"voc021a",14,"bandit50a","bandit10","bandit50a",1,1.3833,1
"voc021a",15,"bandit70","bandit10","bandit70",1,1.5301,1
"voc021a",16,"bandit10","bandit50a","bandit50a",2,0.92025,1
"voc021a",17,"bandit90","bandit70","bandit90",1,0.8942,1
"voc021a",18,"bandit30","bandit50b","bandit50b",2,8.3011,1
"voc021a",19,"bandit10","bandit30","bandit30",2,0.89399,1
"voc021a",20,"bandit10","bandit90","bandit90",2,0.99669,1
"voc021a",21,"bandit70","bandit50b","bandit70",1,1.4397,1
"voc021a",22,"bandit10","bandit50b","bandit50b",2,0.82598,1
"voc021a",23,"bandit70","bandit50a","bandit70",1,1.4121,1
"voc021a",24,"bandit50b","bandit50a","bandit50b",1,2.1655,0
"voc021a",25,"bandit90","bandit50a","bandit90",1,0.88291,1
"voc021a",26,"bandit90","bandit30","bandit90",1,0.63474,1
"voc021a",27,"bandit10","bandit70","bandit70",2,1.3462,1
"voc021a",28,"bandit30","bandit70","bandit70",2,0.78271,1
