"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc045a",1,"bandit70","bandit30","bandit70",1,1.2526,1
"voc045a",2,"bandit50a","bandit10","bandit50a",1,0.9314,1
"voc045a",3,"bandit70","bandit90","bandit90",2,0.9985,1
"voc045a",4,"bandit50b","bandit30","bandit50b",1,2.5827,1
"voc045a",5,"bandit50b","bandit90","bandit90",2,0.59931,1
"voc045a",6,"bandit30","bandit90","bandit90",2,0.71198,1
"voc045a",7,"bandit50a","bandit30","bandit50a",1,0.79727,1
"voc045a",8,"bandit70","bandit10","bandit70",1,0.93488,1
"voc045a",9,"bandit50a","bandit70","bandit70",2,0.70496,1
"voc045a",10,"bandit50b","bandit10","bandit50b",1,1.3742,1
"voc045a",11,"bandit50a","bandit50b","bandit50a",1,0.92876,0
"voc045a",12,"bandit30","bandit10","bandit10",2,2.2763,-1
"voc045a",13,"bandit50b","bandit70","bandit70",2,1.2346,1
"voc045a",14,"bandit90","bandit10","bandit90",1,0.51259,1
"voc045a",15,"bandit50a","bandit90","bandit90",2,0.56485,1
"voc045a",16,"bandit90","bandit30","bandit90",1,0.64827,1
"voc045a",17,"bandit10","bandit30","bandit30",2,1.711,1
"voc045a",18,"bandit30","bandit50a","bandit50a",2,1.4356,1
"voc045a",19,"bandit30","bandit70","bandit70",2,0.56269,1
"voc045a",20,"bandit30","bandit50b","bandit30",1,1.429,-1
"voc045a",21,"bandit90","bandit70","bandit90",1,0.49284,1
"voc045a",22,"bandit50b","bandit50a","bandit50a",2,0.61102,0
"voc045a",23,"bandit10","bandit70","bandit70",2,1.6834,1
"voc045a",24,"bandit10","bandit50b","bandit50b",2,0.99272,1
"voc045a",25,"bandit10","bandit90","bandit90",2,0.54579,1
"voc045a",26,"bandit90","bandit50a","bandit90",1,0.53348,1
"voc045a",27,"bandit70","bandit50a","bandit70",1,0.66493,1
"voc045a",28,"bandit70","bandit50b","bandit70",1,0.91144,1
"voc045a",29,"bandit10","bandit50a","bandit50a",2,0.7966,1
"voc045a",30,"bandit90","bandit50b","bandit90",1,0.51715,1
"voc045a",31,"bandit50a","bandit70","bandit70",2,0.61728,1
"voc045a",32,"bandit50b","bandit70","bandit70",2,0.45808,1
"voc045a",33,"bandit50a","bandit50b","bandit50a",1,0.78444,0
"voc045a",34,"bandit30","bandit10","bandit30",1,1.5941,1
"voc045a",35,"bandit90","bandit10","bandit90",1,0.652,1
"voc045a",36,"bandit50b","bandit10","bandit10",2,0.83457,-1
"voc045a",37,"bandit50a","bandit30","bandit50a",1,0.54512,1
"voc045a",38,"bandit70","bandit10","bandit70",1,0.65305,1
"voc045a",39,"bandit70","bandit30","bandit70",1,0.77205,1
