"subID","trial","bandit","response","trueProb","RT"
"voc035a",1,"bandit90",9,9,6.3312
"voc035a",2,"bandit50b",7,5,2.6468
"voc035a",3,"bandit70",6,7,6.931
"voc035a",4,"bandit50a",4,5,2.2707
"voc035a",5,"bandit10",2,1,3.9295
"voc035a",6,"bandit30",2,3,1.933
