"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc049a",1,"bandits5050","bandit50a","bandit50b",4,1,0,2.575,"bandit50b","bandit50a",2,2.1244,0,4,0,0.4,0.4,0,0.4,0,1,1
"voc049a",2,"bandits9010","bandit10","bandit90",0,2,1,3.6447,"bandit10","bandit90",1,2.9437,0,0,0,0,0,0,0,,0,1
"voc049a",3,"bandits7030","bandit70","bandit30",5,1,0,2.8406,"bandit30","bandit70",2,2.2941,0,5,0,0.5,0.5,0,0.5,0,1,1
"voc049a",4,"bandits7030","bandit30","bandit70",4,1,0,1.2628,"bandit30","bandit70",1,1.7969,0,4,0,0.4,0.4,0,0.4,0,1,2
"voc049a",5,"bandits5050","bandit50b","bandit50a",0,2,1,39.6497,"bandit50b","bandit50a",1,2.6267,1,10,0,0,0,0,0,,0,2
"voc049a",6,"bandits9010","bandit90","bandit10",3,1,0,2.1231,"bandit10","bandit90",2,0.79057,1,13,0,0.3,0.3,0,0.3,0,1,2
"voc049a",7,"bandits7030","bandit30","bandit70",0,2,1,1.3078,"bandit30","bandit70",1,2.5831,0,0,0,0,0,0,0,,0,3
"voc049a",8,"bandits5050","bandit50b","bandit50a",5,1,0,2.632,"bandit50b","bandit50a",1,1.2116,0,5,0.5,0.75,0.75,0.5,0.25,0,1,3
"voc049a",9,"bandits9010","bandit90","bandit10",5,1,0,1.4263,"bandit10","bandit90",2,1.1785,0,5,0.5,0.75,0.75,0.5,0.25,0,1,3
"voc049a",10,"bandits5050","bandit50a","bandit50b",1,1,0,2.216,"bandit50a","bandit50b",1,1.2156,0,1,0.33333,0.26667,0.26667,0.33333,-0.066667,1,-1,4
"voc049a",11,"bandits7030","bandit70","bandit30",1,1,0,0.86834,"bandit70","bandit30",1,0.64919,0,1,0,0.1,0.1,0,0.1,0,1,4
"voc049a",12,"bandits9010","bandit10","bandit90",1,1,0,0.86171,"bandit90","bandit10",2,1.4198,1,11,0.33333,0.26667,0.26667,0.33333,-0.066667,1,-1,4
"voc049a",13,"bandits5050","bandit50b","bandit50a",2,1,0,2.4574,"bandit50a","bandit50b",2,0.88609,0,2,0.33333,0.36667,0.36667,0.33333,0.033333,0,1,5
"voc049a",14,"bandits9010","bandit90","bandit10",4,1,0,4.3849,"bandit90","bandit10",1,0.92727,1,14,1,1.0667,1.0667,1,0.066667,0,1,5
"voc049a",15,"bandits7030","bandit30","bandit70",6,2,1,2.2159,"bandit70","bandit30",2,0.42063,1,10,0,0.6,0,0.6,-0.6,0,-1,5
"voc049a",16,"bandits9010","bandit90","bandit10",6,1,0,0.95679,"bandit10","bandit90",2,0.72021,0,6,1,1.2667,1.2667,1,0.26667,0,1,6
"voc049a",17,"bandits5050","bandit50a","bandit50b",6,1,0,1.361,"bandit50b","bandit50a",2,1.075,1,16,0.33333,0.76667,0.76667,0.33333,0.43333,0,1,6
"voc049a",18,"bandits7030","bandit70","bandit30",3,2,1,1.9746,"bandit70","bandit30",1,2.6449,1,10,0.5,0.55,0.5,0.55,-0.05,0,-1,6
"voc049a",19,"bandits7030","bandit30","bandit70",2,2,1,1.7792,"bandit70","bandit30",2,0.58597,1,10,0.66667,0.53333,0.66667,0.53333,0.13333,1,1,7
"voc049a",20,"bandits5050","bandit50b","bandit50a",3,1,0,1.5481,"bandit50b","bandit50a",1,0.48671,1,13,0.5,0.55,0.55,0.5,0.05,0,1,7
"voc049a",21,"bandits9010","bandit90","bandit10",2,1,0,1.5199,"bandit90","bandit10",1,0.524,1,12,1,0.825,0.825,1,-0.175,1,-1,7
"voc049a",22,"bandits7030","bandit70","bandit30",4,2,1,1.7015,"bandit70","bandit30",1,0.40799,0,0,0.75,0.775,0.75,0.775,-0.025,0,-1,8
