"subID","trial","bandit","response","trueProb","RT"
"voc114t",1,"bandit70",7,7,9.9436
"voc114t",2,"bandit90",8,9,4.3364
"voc114t",3,"bandit50a",7,5,3.2774
"voc114t",4,"bandit50b",3,5,4.3622
"voc114t",5,"bandit30",3,3,1.3784
"voc114t",6,"bandit10",3,1,0.82978
