"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc091t",1,"bandit70","bandit30","bandit30",2,2.9274,-1
"voc091t",2,"bandit50b","bandit70","bandit50b",1,3.8877,-1
"voc091t",3,"bandit50a","bandit90","bandit90",2,2.8313,1
"voc091t",4,"bandit90","bandit10","bandit90",1,6.0491,1
"voc091t",5,"bandit30","bandit90","bandit30",1,2.7867,-1
"voc091t",6,"bandit70","bandit10","bandit10",2,2.0628,-1
"voc091t",7,"bandit70","bandit90","bandit70",1,3.2878,-1
"voc091t",8,"bandit50a","bandit10","bandit10",2,4.2946,-1
"voc091t",9,"bandit50b","bandit10","bandit50b",1,1.7354,1
"voc091t",10,"bandit50b","bandit90","bandit90",2,3.1653,1
"voc091t",11,"bandit50a","bandit30","bandit30",2,1.8658,-1
"voc091t",12,"bandit50a","bandit70","bandit50a",1,1.6985,-1
"voc091t",13,"bandit50b","bandit30","bandit50b",1,2.3051,1
"voc091t",14,"bandit30","bandit10","bandit10",2,1.9599,-1
"voc091t",15,"bandit50a","bandit50b","bandit50b",2,3.0129,0
"voc091t",16,"bandit70","bandit50b","bandit70",1,3.0874,1
"voc091t",17,"bandit70","bandit50a","bandit50a",2,1.1674,-1
"voc091t",18,"bandit10","bandit70","bandit70",2,3.3143,1
"voc091t",19,"bandit10","bandit90","bandit90",2,1.018,1
"voc091t",20,"bandit10","bandit50a","bandit10",1,2.06,-1
"voc091t",21,"bandit30","bandit50b","bandit50b",2,1.8687,1
"voc091t",22,"bandit90","bandit50b","bandit90",1,3.2856,1
"voc091t",23,"bandit30","bandit50a","bandit50a",2,1.5244,1
"voc091t",24,"bandit50b","bandit50a","bandit50b",1,4.9869,0
"voc091t",25,"bandit10","bandit50b","bandit50b",2,1.0628,1
"voc091t",26,"bandit90","bandit70","bandit70",2,2.4397,-1
"voc091t",27,"bandit10","bandit30","bandit30",2,7.401,1
"voc091t",28,"bandit90","bandit30","bandit90",1,5.0861,1
"voc091t",29,"bandit90","bandit50a","bandit50a",2,1.3756,-1
"voc091t",30,"bandit30","bandit70","bandit70",2,2.2349,1
"voc091t",31,"bandit50a","bandit30","bandit50a",1,2.3812,1
"voc091t",32,"bandit50b","bandit90","bandit90",2,2.0568,1
"voc091t",33,"bandit30","bandit10","bandit30",1,2.5844,1
"voc091t",34,"bandit50a","bandit70","bandit70",2,2.4371,1
"voc091t",35,"bandit30","bandit90","bandit30",1,2.6148,-1
"voc091t",36,"bandit50b","bandit10","bandit10",2,8.9136,-1
"voc091t",37,"bandit50a","bandit90","bandit50a",1,1.2421,-1
"voc091t",38,"bandit50a","bandit50b","bandit50b",2,1.0996,0
"voc091t",39,"bandit70","bandit90","bandit70",1,2.1132,-1
"voc091t",40,"bandit90","bandit10","bandit10",2,4.4717,-1
"voc091t",41,"bandit70","bandit30","bandit70",1,1.6413,1
"voc091t",42,"bandit50a","bandit10","bandit10",2,2.6985,-1
"voc091t",43,"bandit70","bandit10","bandit70",1,1.8015,1
"voc091t",44,"bandit50b","bandit30","bandit30",2,2.4194,-1
"voc091t",45,"bandit50b","bandit70","bandit50b",1,1.1901,-1
"voc091t",46,"bandit90","bandit50b","bandit50b",2,1.2574,-1
"voc091t",47,"bandit70","bandit50b","bandit50b",2,1.5072,-1
"voc091t",48,"bandit30","bandit50a","bandit30",1,1.2409,-1
"voc091t",49,"bandit10","bandit50a","bandit10",1,1.0833,-1
"voc091t",50,"bandit90","bandit50a","bandit50a",2,0.93052,-1
"voc091t",51,"bandit10","bandit30","bandit10",1,0.43055,-1
"voc091t",52,"bandit10","bandit70","bandit70",2,0.65591,1
"voc091t",53,"bandit90","bandit30","bandit90",1,0.5131,1
"voc091t",54,"bandit50b","bandit50a","bandit50a",2,1.7028,0
"voc091t",55,"bandit70","bandit50a","bandit70",1,0.93258,1
"voc091t",56,"bandit30","bandit50b","bandit50b",2,0.63422,1
"voc091t",57,"bandit10","bandit90","bandit10",1,0.82769,-1
"voc091t",58,"bandit30","bandit70","bandit70",2,0.31814,1
"voc091t",59,"bandit10","bandit50b","bandit50b",2,0.27472,1
"voc091t",60,"bandit90","bandit70","bandit90",1,0.36278,1
"voc091t",61,"bandit50a","bandit30","bandit30",2,1.1827,-1
"voc091t",62,"bandit50a","bandit70","bandit50a",1,0.60222,-1
"voc091t",63,"bandit50b","bandit10","bandit10",2,1.0606,-1
"voc091t",64,"bandit50a","bandit90","bandit50a",1,1.4773,-1
"voc091t",65,"bandit70","bandit30","bandit30",2,0.35719,-1
"voc091t",66,"bandit50b","bandit30","bandit50b",1,0.20166,1
"voc091t",67,"bandit30","bandit10","bandit30",1,0.2196,1
"voc091t",68,"bandit50b","bandit90","bandit90",2,1.0057,1
"voc091t",69,"bandit50b","bandit70","bandit50b",1,1.0735,-1
