"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc077c",1,"bandits7030","bandit30","bandit70",2,1,0,2.8386,"bandit70","bandit30",2,3.5323,0,2,0,0.2,0.2,0,0.2,0,1,1
"voc077c",2,"bandits5050","bandit50a","bandit50b",2,2,1,2.4397,"bandit50b","bandit50a",2,2.4754,1,10,0,0.2,0,0.2,-0.2,0,-1,1
"voc077c",3,"bandits9010","bandit90","bandit10",2,2,1,2.9763,"bandit90","bandit10",1,1.8077,1,10,0,0.2,0,0.2,-0.2,0,-1,1
"voc077c",4,"bandits9010","bandit90","bandit10",6,1,0,1.7989,"bandit10","bandit90",2,3.2635,0,6,1,1.1,1.1,1,0.1,0,1,2
"voc077c",5,"bandits5050","bandit50b","bandit50a",3,2,1,2.2247,"bandit50b","bandit50a",1,1.8128,0,0,1,0.8,1,0.8,0.2,1,1,2
"voc077c",6,"bandits7030","bandit70","bandit30",1,2,1,2.5796,"bandit70","bandit30",1,1.7463,1,10,0,0.1,0,0.1,-0.1,0,-1,2
"voc077c",7,"bandits9010","bandit90","bandit10",4,2,1,3.4046,"bandit10","bandit90",2,1.7938,0,0,1,0.9,1,0.9,0.1,1,1,3
"voc077c",8,"bandits5050","bandit50b","bandit50a",5,1,0,1.8508,"bandit50b","bandit50a",1,1.6085,1,15,0.5,0.75,0.75,0.5,0.25,0,1,3
"voc077c",9,"bandits7030","bandit30","bandit70",3,2,1,1.8938,"bandit30","bandit70",1,2.3925,0,0,0.5,0.55,0.5,0.55,-0.05,0,-1,3
"voc077c",10,"bandits9010","bandit10","bandit90",3,2,1,2.5283,"bandit90","bandit10",2,1.9859,1,10,1,0.8,1,0.8,0.2,1,1,4
"voc077c",11,"bandits7030","bandit30","bandit70",4,2,1,2.0269,"bandit70","bandit30",2,4.183,1,10,0.5,0.65,0.5,0.65,-0.15,0,-1,4
