"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc095c",1,"bandits9010","bandit10","bandit90",6,1,0,3.3568,"bandit90","bandit10",2,2.7147,1,16,0,0.6,0.6,0,0.6,0,1,1
"voc095c",2,"bandits7030","bandit70","bandit30",1,2,1,3.0925,"bandit70","bandit30",1,3.3817,1,10,0,0.1,0,0.1,-0.1,0,-1,1
"voc095c",3,"bandits5050","bandit50b","bandit50a",6,1,0,4.421,"bandit50b","bandit50a",1,2.1703,0,6,0,0.6,0.6,0,0.6,0,1,1
"voc095c",4,"bandits5050","bandit50a","bandit50b",3,2,1,2.6896,"bandit50b","bandit50a",2,0.00017669,1,10,0,0.3,0,0.3,-0.3,0,-1,2
"voc095c",5,"bandits7030","bandit30","bandit70",2,2,1,2.2125,"bandit70","bandit30",2,3.0905,0,0,1,0.7,1,0.7,0.3,1,1,2
"voc095c",6,"bandits9010","bandit90","bandit10",2,2,1,4.1343,"bandit90","bandit10",1,1.669,1,10,1,0.7,1,0.7,0.3,1,1,2
"voc095c",7,"bandits7030","bandit70","bandit30",4,1,0,2.9786,"bandit70","bandit30",1,0.9542,1,14,0.5,0.65,0.65,0.5,0.15,0,1,3
"voc095c",8,"bandits9010","bandit90","bandit10",3,2,1,1.7304,"bandit90","bandit10",1,1.4987,1,10,1,0.8,1,0.8,0.2,1,1,3
"voc095c",9,"bandits5050","bandit50a","bandit50b",5,1,0,1.7673,"bandit50a","bandit50b",1,1.0169,0,5,0.5,0.75,0.75,0.5,0.25,0,1,3
"voc095c",10,"bandits5050","bandit50b","bandit50a",1,2,1,1.6217,"bandit50a","bandit50b",2,3.371,0,0,0.5,0.35,0.5,0.35,0.15,1,1,4
"voc095c",11,"bandits9010","bandit10","bandit90",1,2,1,1.2994,"bandit90","bandit10",2,1.2933,1,10,1,0.6,1,0.6,0.4,1,1,4
"voc095c",12,"bandits7030","bandit70","bandit30",5,1,0,2.1472,"bandit30","bandit70",2,1.2199,0,5,0.66667,0.83333,0.83333,0.66667,0.16667,0,1,4
"voc095c",13,"bandits7030","bandit70","bandit30",6,1,0,1.7213,"bandit30","bandit70",2,1.3898,0,6,0.66667,0.93333,0.93333,0.66667,0.26667,0,1,5
"voc095c",14,"bandits5050","bandit50b","bandit50a",0,2,1,1.2994,"bandit50a","bandit50b",2,0.00017951,1,10,0.5,0.25,0.5,0.25,0.25,1,1,5
"voc095c",15,"bandits9010","bandit90","bandit10",5,2,1,2.5997,"bandit90","bandit10",1,1.1727,1,10,1,1,1,1,0,,0,5
"voc095c",16,"bandits9010","bandit90","bandit10",0,2,1,1.1114,"bandit90","bandit10",1,1.0248,1,10,1,0.5,1,0.5,0.5,1,1,6
"voc095c",17,"bandits5050","bandit50b","bandit50a",4,2,1,1.6809,"bandit50b","bandit50a",1,2.7962,1,10,0.5,0.81667,0.5,0.81667,-0.31667,0,-1,6
"voc095c",18,"bandits7030","bandit30","bandit70",0,2,1,1.1229,"bandit70","bandit30",2,0.00017767,0,0,0.66667,0.33333,0.66667,0.33333,0.33333,1,1,6
"voc095c",19,"bandits9010","bandit10","bandit90",4,1,0,2.2624,"bandit10","bandit90",1,2.1171,0,4,1,0.9,0.9,1,-0.1,1,-1,7
"voc095c",20,"bandits7030","bandit30","bandit70",3,2,1,1.1563,"bandit70","bandit30",2,2.3093,0,0,0.5,0.55,0.5,0.55,-0.05,0,-1,7
"voc095c",21,"bandits5050","bandit50a","bandit50b",2,2,1,1.8892,"bandit50a","bandit50b",1,3.6197,1,10,0.66667,0.7,0.66667,0.7,-0.033333,0,-1,7
"voc095c",22,"bandits9010","bandit10","bandit90",3,2,1,1.6744,"bandit90","bandit10",2,1.7891,1,10,1,0.8,1,0.8,0.2,1,1,8
"voc095c",23,"bandits7030","bandit70","bandit30",3,2,1,1.1739,"bandit30","bandit70",2,0.0001619,1,10,0.4,0.5,0.4,0.5,-0.1,0,-1,8
"voc095c",24,"bandits5050","bandit50b","bandit50a",2,2,1,1.8871,"bandit50a","bandit50b",2,2.9227,1,10,0.66667,0.78333,0.66667,0.78333,-0.11667,0,-1,8
"voc095c",25,"bandits9010","bandit90","bandit10",1,2,1,0.89318,"bandit90","bandit10",1,0.9919,1,10,1,0.6,1,0.6,0.4,1,1,9
"voc095c",26,"bandits7030","bandit70","bandit30",5,1,0,0.97678,"bandit70","bandit30",1,1.1154,1,15,0.4,0.86667,0.86667,0.4,0.46667,0,1,9
"voc095c",27,"bandits5050","bandit50b","bandit50a",0,2,1,1.4684,"bandit50a","bandit50b",2,0.00018956,1,10,0.66667,0.63333,0.66667,0.63333,0.033333,1,1,9
"voc095c",28,"bandits9010","bandit90","bandit10",2,2,1,1.0978,"bandit90","bandit10",1,0.88398,0,0,1,0.7,1,0.7,0.3,1,1,10
"voc095c",29,"bandits5050","bandit50a","bandit50b",1,2,1,0.86575,"bandit50a","bandit50b",1,2.6524,0,0,0.66667,0.76667,0.66667,0.76667,-0.1,0,-1,10
"voc095c",30,"bandits7030","bandit70","bandit30",6,1,0,1.2347,"bandit30","bandit70",2,1.77,1,16,0.5,1.0167,1.0167,0.5,0.51667,0,1,10
"voc095c",31,"bandits9010","bandit90","bandit10",4,2,1,1.273,"bandit10","bandit90",2,0.00018118,0,0,0.88889,0.84444,0.88889,0.84444,0.044444,1,1,11
"voc095c",32,"bandits5050","bandit50a","bandit50b",5,1,0,1.334,"bandit50b","bandit50a",2,1.1377,0,5,0.66667,1.119,1.119,0.66667,0.45238,0,1,11
"voc095c",33,"bandits7030","bandit30","bandit70",1,2,1,1.0334,"bandit30","bandit70",1,2.1424,0,0,0.5,0.6,0.5,0.6,-0.1,0,-1,11
