"subID","trial","bandit","response","trueProb","RT"
"voc053a",1,"bandit90",8,9,3.064
"voc053a",2,"bandit50a",2,5,2.1767
"voc053a",3,"bandit10",4,1,2.2222
"voc053a",4,"bandit50b",2,5,1.0424
"voc053a",5,"bandit30",4,3,2.5339
"voc053a",6,"bandit70",8,7,1.2846
