"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc068t",1,"bandit90","bandit10","bandit90",1,3.3698,1
"voc068t",2,"bandit70","bandit30","bandit30",2,1.3477,-1
"voc068t",3,"bandit50a","bandit90","bandit90",2,0.9822,1
"voc068t",4,"bandit50a","bandit70","bandit70",2,1.1833,1
"voc068t",5,"bandit50a","bandit10","bandit50a",1,1.1528,1
"voc068t",6,"bandit50a","bandit50b","bandit50b",2,0.91434,0
"voc068t",7,"bandit30","bandit90","bandit90",2,1.0397,1
"voc068t",8,"bandit50a","bandit30","bandit50a",1,1.3739,1
"voc068t",9,"bandit30","bandit10","bandit10",2,0.8728,-1
"voc068t",10,"bandit70","bandit90","bandit90",2,0.86364,1
"voc068t",11,"bandit50b","bandit30","bandit50b",1,0.89267,1
"voc068t",12,"bandit50b","bandit90","bandit90",2,0.68974,1
"voc068t",13,"bandit70","bandit10","bandit70",1,1.4802,1
"voc068t",14,"bandit50b","bandit70","bandit50b",1,3.6052,-1
"voc068t",15,"bandit50b","bandit10","bandit50b",1,1.0039,1
"voc068t",16,"bandit90","bandit50b","bandit90",1,1.0923,1
"voc068t",17,"bandit10","bandit70","bandit70",2,1.1541,1
"voc068t",18,"bandit10","bandit30","bandit10",1,0.71668,-1
"voc068t",19,"bandit50b","bandit50a","bandit50b",1,0.84858,0
"voc068t",20,"bandit30","bandit70","bandit70",2,0.7197,1
"voc068t",21,"bandit70","bandit50b","bandit50b",2,1.0529,-1
"voc068t",22,"bandit70","bandit50a","bandit70",1,0.98605,1
"voc068t",23,"bandit30","bandit50b","bandit50b",2,0.83577,1
"voc068t",24,"bandit90","bandit30","bandit90",1,1.0355,1
"voc068t",25,"bandit10","bandit50b","bandit50b",2,1.0028,1
"voc068t",26,"bandit90","bandit70","bandit90",1,0.85183,1
"voc068t",27,"bandit10","bandit50a","bandit50a",2,0.96275,1
"voc068t",28,"bandit10","bandit90","bandit90",2,0.6926,1
"voc068t",29,"bandit90","bandit50a","bandit90",1,0.93082,1
"voc068t",30,"bandit30","bandit50a","bandit50a",2,0.86165,1
"voc068t",31,"bandit90","bandit10","bandit10",2,1.014,-1
"voc068t",32,"bandit50b","bandit90","bandit90",2,1.5656,1
"voc068t",33,"bandit50a","bandit70","bandit50a",1,0.84632,-1
"voc068t",34,"bandit70","bandit10","bandit70",1,1.4534,1
"voc068t",35,"bandit50a","bandit10","bandit50a",1,0.72457,1
"voc068t",36,"bandit50b","bandit10","bandit50b",1,0.60036,1
"voc068t",37,"bandit50b","bandit70","bandit70",2,0.84219,1
"voc068t",38,"bandit70","bandit90","bandit90",2,0.7771,1
"voc068t",39,"bandit50a","bandit50b","bandit50a",1,1.3874,0
"voc068t",40,"bandit50a","bandit90","bandit50a",1,2.5957,-1
"voc068t",41,"bandit30","bandit10","bandit30",1,1.276,1
"voc068t",42,"bandit70","bandit30","bandit30",2,1.1462,-1
"voc068t",43,"bandit50b","bandit30","bandit50b",1,0.78933,1
"voc068t",44,"bandit50a","bandit30","bandit50a",1,1.2393,1
"voc068t",45,"bandit30","bandit90","bandit90",2,0.79763,1
"voc068t",46,"bandit10","bandit30","bandit10",1,2.4226,-1
"voc068t",47,"bandit90","bandit50b","bandit90",1,0.82259,1
"voc068t",48,"bandit50b","bandit50a","bandit50b",1,3.0705,0
"voc068t",49,"bandit90","bandit70","bandit90",1,0.82667,1
"voc068t",50,"bandit70","bandit50b","bandit50b",2,0.95522,-1
"voc068t",51,"bandit10","bandit50b","bandit50b",2,1.4534,1
"voc068t",52,"bandit30","bandit70","bandit30",1,1.0355,-1
"voc068t",53,"bandit90","bandit30","bandit90",1,0.83614,1
"voc068t",54,"bandit10","bandit90","bandit90",2,0.69849,1
"voc068t",55,"bandit10","bandit50a","bandit50a",2,0.57658,1
"voc068t",56,"bandit70","bandit50a","bandit70",1,0.97836,1
"voc068t",57,"bandit10","bandit70","bandit70",2,0.9162,1
"voc068t",58,"bandit90","bandit50a","bandit90",1,1.1205,1
"voc068t",59,"bandit30","bandit50a","bandit50a",2,0.88442,1
"voc068t",60,"bandit30","bandit50b","bandit50b",2,0.76228,1
"voc068t",61,"bandit50a","bandit10","bandit50a",1,0.70167,1
