"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc072c",1,"bandits9010","bandit90","bandit10",3,1,0,6.8651,"bandit10","bandit90",2,3.7293,0,3,0,0.3,0.3,0,0.3,0,1,1
"voc072c",2,"bandits7030","bandit70","bandit30",5,2,1,13.3369,"bandit70","bandit30",1,4.3767,1,10,0,0.5,0,0.5,-0.5,0,-1,1
"voc072c",3,"bandits5050","bandit50b","bandit50a",2,1,0,5.785,"bandit50a","bandit50b",2,4.7425,0,2,0,0.2,0.2,0,0.2,0,1,1
"voc072c",4,"bandits5050","bandit50a","bandit50b",4,2,1,3.2594,"bandit50b","bandit50a",2,2.7425,0,0,0,0.4,0,0.4,-0.4,0,-1,2
"voc072c",5,"bandits9010","bandit90","bandit10",6,1,0,1.9053,"bandit90","bandit10",1,5.3008,1,16,0,0.6,0.6,0,0.6,0,1,2
"voc072c",6,"bandits7030","bandit30","bandit70",1,2,1,2.2277,"bandit30","bandit70",1,2.8004,0,0,1,0.6,1,0.6,0.4,1,1,2
"voc072c",7,"bandits5050","bandit50b","bandit50a",0,2,1,2.0884,"bandit50b","bandit50a",1,3.9147,0,0,0,0,0,0,0,,0,3
"voc072c",8,"bandits9010","bandit90","bandit10",2,1,0,1.8453,"bandit90","bandit10",1,2.2994,1,12,1,0.7,0.7,1,-0.3,1,-1,3
"voc072c",9,"bandits7030","bandit30","bandit70",4,1,0,1.6597,"bandit30","bandit70",1,1.96,0,4,1,0.9,0.9,1,-0.1,1,-1,3
"voc072c",10,"bandits5050","bandit50b","bandit50a",5,1,0,1.5353,"bandit50a","bandit50b",2,2.2182,1,15,0,0.5,0.5,0,0.5,0,1,4
"voc072c",11,"bandits7030","bandit30","bandit70",2,2,1,1.3585,"bandit30","bandit70",1,2.1827,0,0,1,0.7,1,0.7,0.3,1,1,4
"voc072c",12,"bandits9010","bandit90","bandit10",5,1,0,1.3274,"bandit10","bandit90",2,0.92241,0,5,1,1,1,1,0,,0,4
"voc072c",13,"bandits5050","bandit50b","bandit50a",1,2,1,1.5714,"bandit50a","bandit50b",2,1.8431,1,10,0.5,0.35,0.5,0.35,0.15,1,1,5
"voc072c",14,"bandits7030","bandit70","bandit30",6,1,0,1.3857,"bandit30","bandit70",2,2.7467,0,6,1,1.1,1.1,1,0.1,0,1,5
"voc072c",15,"bandits9010","bandit10","bandit90",4,2,1,1.9049,"bandit90","bandit10",2,1.7307,1,10,1,0.9,1,0.9,0.1,1,1,5
"voc072c",16,"bandits9010","bandit90","bandit10",1,2,1,1.4938,"bandit90","bandit10",1,0.84974,1,10,1,0.6,1,0.6,0.4,1,1,6
"voc072c",17,"bandits5050","bandit50a","bandit50b",3,2,1,1.5117,"bandit50a","bandit50b",1,1.0176,0,0,0.66667,0.63333,0.66667,0.63333,0.033333,1,1,6
"voc072c",18,"bandits7030","bandit70","bandit30",3,1,0,1.4887,"bandit70","bandit30",1,2.663,1,13,1,0.8,0.8,1,-0.2,1,-1,6
