"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc098t",1,"bandits7030","bandit70","bandit30",1,1,0,4.6788,"bandit70","bandit30",1,3.8899,0,1,0,0.1,0.1,0,0.1,0,1,1
"voc098t",2,"bandits5050","bandit50a","bandit50b",1,1,0,2.9121,"bandit50a","bandit50b",1,0.8904,0,1,0,0.1,0.1,0,0.1,0,1,1
"voc098t",3,"bandits9010","bandit10","bandit90",5,1,0,1.2525,"bandit10","bandit90",1,1.0105,0,5,0,0.5,0.5,0,0.5,0,1,1
"voc098t",4,"bandits9010","bandit90","bandit10",2,2,1,1.7116,"bandit90","bandit10",1,2.1211,1,10,0,0.2,0,0.2,-0.2,0,-1,2
"voc098t",5,"bandits5050","bandit50b","bandit50a",4,1,0,1.5004,"bandit50b","bandit50a",1,1.0812,0,4,0,0.4,0.4,0,0.4,0,1,2
"voc098t",6,"bandits7030","bandit70","bandit30",3,2,1,1.2574,"bandit70","bandit30",1,2.9181,1,10,0,0.3,0,0.3,-0.3,0,-1,2
"voc098t",7,"bandits9010","bandit90","bandit10",3,2,1,1.2964,"bandit90","bandit10",1,1.3954,1,10,1,0.8,1,0.8,0.2,1,1,3
"voc098t",8,"bandits5050","bandit50b","bandit50a",2,2,1,1.4045,"bandit50a","bandit50b",2,1.6826,1,10,0,0.2,0,0.2,-0.2,0,-1,3
"voc098t",9,"bandits7030","bandit70","bandit30",6,1,0,0.92708,"bandit30","bandit70",2,0.7458,1,16,0.5,0.85,0.85,0.5,0.35,0,1,3
"voc098t",10,"bandits9010","bandit10","bandit90",6,1,0,0.81728,"bandit90","bandit10",2,0.67514,1,16,1,1.1,1.1,1,0.1,0,1,4
"voc098t",11,"bandits7030","bandit30","bandit70",4,2,1,1.2682,"bandit30","bandit70",1,1.8329,0,0,1,1.15,1,1.15,-0.15,0,-1,4
"voc098t",12,"bandits5050","bandit50a","bandit50b",5,1,0,0.87972,"bandit50b","bandit50a",2,0.49298,1,15,0.5,0.75,0.75,0.5,0.25,0,1,4
"voc098t",13,"bandits5050","bandit50a","bandit50b",0,2,1,1.1187,"bandit50b","bandit50a",2,3.7773,1,10,0.5,0.5,0.5,0.5,0,,0,5
"voc098t",14,"bandits7030","bandit30","bandit70",5,1,0,0.77776,"bandit70","bandit30",2,0.55336,0,5,0.5,1,1,0.5,0.5,0,1,5
"voc098t",15,"bandits9010","bandit10","bandit90",1,2,1,0.8345,"bandit90","bandit10",2,0.91956,1,10,1,0.6,1,0.6,0.4,1,1,5
"voc098t",16,"bandits9010","bandit90","bandit10",4,1,0,0.80367,"bandit10","bandit90",2,0.57316,0,4,1,0.9,0.9,1,-0.1,1,-1,6
"voc098t",17,"bandits5050","bandit50a","bandit50b",3,2,1,0.94831,"bandit50a","bandit50b",1,1.9168,0,0,0.66667,0.88333,0.66667,0.88333,-0.21667,0,-1,6
"voc098t",18,"bandits7030","bandit30","bandit70",0,2,1,0.74483,"bandit30","bandit70",1,2.5928,0,0,0.5,0.41667,0.5,0.41667,0.083333,1,1,6
"voc098t",19,"bandits5050","bandit50a","bandit50b",6,1,0,0.90586,"bandit50a","bandit50b",1,0.7659,1,16,0.66667,1.1,1.1,0.66667,0.43333,0,1,7
"voc098t",20,"bandits7030","bandit30","bandit70",2,2,1,1.1411,"bandit70","bandit30",2,2.4066,1,10,0.33333,0.53333,0.33333,0.53333,-0.2,0,-1,7
"voc098t",21,"bandits9010","bandit90","bandit10",0,2,1,0.75799,"bandit90","bandit10",1,0.73375,1,10,1,0.5,1,0.5,0.5,1,1,7
"voc098t",22,"bandits7030","bandit30","bandit70",3,2,1,0.67464,"bandit70","bandit30",2,0.68737,0,0,0.5,0.71667,0.5,0.71667,-0.21667,0,-1,8
"voc098t",23,"bandits5050","bandit50b","bandit50a",4,1,0,0.89982,"bandit50b","bandit50a",1,0.58464,0,4,0.66667,0.98333,0.98333,0.66667,0.31667,0,1,8
"voc098t",24,"bandits9010","bandit10","bandit90",6,1,0,0.7908,"bandit90","bandit10",2,0.61779,0,6,1,1.1,1.1,1,0.1,0,1,8
"voc098t",25,"bandits9010","bandit10","bandit90",3,2,1,0.91092,"bandit90","bandit10",2,0.96915,1,10,0.83333,0.71667,0.83333,0.71667,0.11667,1,1,9
"voc098t",26,"bandits7030","bandit30","bandit70",6,1,0,0.71476,"bandit30","bandit70",1,0.59233,0,6,0.4,0.96667,0.96667,0.4,0.56667,0,1,9
"voc098t",27,"bandits5050","bandit50a","bandit50b",1,2,1,0.68485,"bandit50a","bandit50b",1,1.2887,0,0,0.5,0.6,0.5,0.6,-0.1,0,-1,9
"voc098t",28,"bandits7030","bandit30","bandit70",0,2,1,0.70267,"bandit70","bandit30",2,2.2406,1,10,0.4,0.325,0.4,0.325,0.075,1,1,10
"voc098t",29,"bandits9010","bandit90","bandit10",1,2,1,0.75891,"bandit90","bandit10",1,0.6803,1,10,0.85714,0.52857,0.85714,0.52857,0.32857,1,1,10
"voc098t",30,"bandits5050","bandit50b","bandit50a",5,1,0,0.70157,"bandit50a","bandit50b",2,0.42651,0,5,0.5,0.95,0.95,0.5,0.45,0,1,10
"voc098t",31,"bandits9010","bandit10","bandit90",0,2,1,0.77573,"bandit90","bandit10",2,0.83194,1,10,0.875,0.4375,0.875,0.4375,0.4375,1,1,11
"voc098t",32,"bandits5050","bandit50a","bandit50b",6,1,0,0.75159,"bandit50b","bandit50a",2,0.55438,0,6,0.5,1.0167,1.0167,0.5,0.51667,0,1,11
"voc098t",33,"bandits7030","bandit30","bandit70",5,1,0,0.66689,"bandit70","bandit30",2,1.2959,1,15,0.5,0.875,0.875,0.5,0.375,0,1,11
"voc098t",34,"bandits5050","bandit50b","bandit50a",0,2,1,0.64209,"bandit50a","bandit50b",2,0.00018268,1,10,0.4,0.36667,0.4,0.36667,0.033333,1,1,12
"voc098t",35,"bandits7030","bandit30","bandit70",4,1,0,1.9693,"bandit30","bandit70",1,0.57037,0,4,0.57143,0.81071,0.81071,0.57143,0.23929,0,1,12
"voc098t",36,"bandits9010","bandit90","bandit10",5,1,0,0.79375,"bandit10","bandit90",2,0.76302,0,5,0.88889,0.94444,0.94444,0.88889,0.055556,0,1,12
"voc098t",37,"bandits5050","bandit50b","bandit50a",2,2,1,0.76174,"bandit50a","bandit50b",2,1.0172,1,10,0.42857,0.61429,0.42857,0.61429,-0.18571,0,-1,13
"voc098t",38,"bandits7030","bandit70","bandit30",2,2,1,0.80938,"bandit70","bandit30",1,1.319,1,10,0.57143,0.58571,0.57143,0.58571,-0.014286,0,-1,13
"voc098t",39,"bandits9010","bandit90","bandit10",4,1,0,0.69245,"bandit90","bandit10",1,0.52952,1,14,0.88889,0.84444,0.84444,0.88889,-0.044444,1,-1,13
"voc098t",40,"bandits9010","bandit10","bandit90",2,2,1,0.80211,"bandit90","bandit10",2,0.76855,1,10,0.9,0.65,0.9,0.65,0.25,1,1,14
"voc098t",41,"bandits7030","bandit70","bandit30",1,2,1,0.96437,"bandit30","bandit70",2,1.1547,0,0,0.625,0.5125,0.625,0.5125,0.1125,1,1,14
"voc098t",42,"bandits5050","bandit50b","bandit50a",3,1,0,1.0789,"bandit50a","bandit50b",2,0.71603,1,13,0.5,0.75,0.75,0.5,0.25,0,1,14
"voc098t",43,"bandits5050","bandit50b","bandit50a",3,2,1,2.477,"bandit50a","bandit50b",2,0.93533,1,10,0.55556,0.77778,0.55556,0.77778,-0.22222,0,-1,15
"voc098t",44,"bandits9010","bandit90","bandit10",3,2,1,2.0757,"bandit90","bandit10",1,0.82909,1,10,0.90909,0.75455,0.90909,0.75455,0.15455,1,1,15
"voc098t",45,"bandits7030","bandit30","bandit70",4,1,0,0.76657,"bandit70","bandit30",2,0.4081,1,14,0.625,0.79583,0.79583,0.625,0.17083,0,1,15
"voc098t",46,"bandits5050","bandit50a","bandit50b",4,2,1,0.83886,"bandit50b","bandit50a",2,0.00016005,0,0,0.6,0.9,0.6,0.9,-0.3,0,-1,16
"voc098t",47,"bandits9010","bandit90","bandit10",2,2,1,0.92481,"bandit90","bandit10",1,1.614,1,10,0.91667,0.65833,0.91667,0.65833,0.25833,1,1,16
"voc098t",48,"bandits7030","bandit70","bandit30",6,1,0,0.855,"bandit30","bandit70",2,0.47755,0,6,0.66667,1.0167,1.0167,0.66667,0.35,0,1,16
"voc098t",49,"bandits5050","bandit50b","bandit50a",1,2,1,1.0083,"bandit50a","bandit50b",2,1.3738,0,0,0.6,0.56667,0.6,0.56667,0.033333,1,1,17
"voc098t",50,"bandits9010","bandit90","bandit10",5,1,0,0.81671,"bandit10","bandit90",2,0.59985,1,15,0.92308,0.96154,0.96154,0.92308,0.038462,0,1,17
"voc098t",51,"bandits7030","bandit30","bandit70",3,2,1,2.2542,"bandit70","bandit30",2,0.54535,1,10,0.66667,0.70476,0.66667,0.70476,-0.038095,0,-1,17
"voc098t",52,"bandits5050","bandit50b","bandit50a",5,1,0,0.78868,"bandit50b","bandit50a",1,0.62313,1,15,0.54545,0.93939,0.93939,0.54545,0.39394,0,1,18
"voc098t",53,"bandits7030","bandit30","bandit70",1,2,1,1.5645,"bandit70","bandit30",2,0.73154,1,10,0.7,0.52143,0.7,0.52143,0.17857,1,1,18
"voc098t",54,"bandits9010","bandit10","bandit90",4,1,0,2.5516,"bandit90","bandit10",2,0.56073,1,14,0.92308,0.98654,0.98654,0.92308,0.063462,0,1,18
"voc098t",55,"bandits5050","bandit50b","bandit50a",0,2,1,0.98357,"bandit50a","bandit50b",2,0.91939,0,0,0.54545,0.48701,0.54545,0.48701,0.058442,1,1,19
"voc098t",56,"bandits9010","bandit90","bandit10",6,2,1,1.1872,"bandit90","bandit10",1,0.93906,1,10,0.92857,1.1893,0.92857,1.1893,-0.26071,0,-1,19
"voc098t",57,"bandits7030","bandit30","bandit70",5,1,0,0.89395,"bandit70","bandit30",2,0.63574,1,15,0.72727,0.93506,0.93506,0.72727,0.20779,0,1,19
"voc098t",58,"bandits5050","bandit50b","bandit50a",2,2,1,1.1206,"bandit50a","bandit50b",2,1.0492,0,0,0.5,0.66429,0.5,0.66429,-0.16429,0,-1,20
"voc098t",59,"bandits7030","bandit30","bandit70",2,2,1,0.00013727,"bandit70","bandit30",2,3.2557,1,10,0.75,0.64643,0.75,0.64643,0.10357,1,1,20
"voc098t",60,"bandits9010","bandit90","bandit10",0,2,1,1.2285,"bandit90","bandit10",1,0.81795,1,10,0.93333,0.59167,0.93333,0.59167,0.34167,1,1,20
"voc098t",61,"bandits5050","bandit50a","bandit50b",6,1,0,1.3622,"bandit50b","bandit50a",2,0.42007,1,16,0.46154,1.0451,1.0451,0.46154,0.58352,0,1,21
"voc098t",62,"bandits9010","bandit10","bandit90",1,2,1,1.0098,"bandit90","bandit10",2,0.91197,0,0,0.9375,0.69375,0.9375,0.69375,0.24375,1,1,21
"voc098t",63,"bandits7030","bandit30","bandit70",0,2,1,1.1247,"bandit70","bandit30",2,0.93423,0,0,0.76923,0.45604,0.76923,0.45604,0.31319,1,1,21
"voc098t",64,"bandits5050","bandit50b","bandit50a",2,1,0,3.0414,"bandit50a","bandit50b",2,0.46311,1,12,0.5,0.68077,0.68077,0.5,0.18077,0,1,22
"voc098t",65,"bandits9010","bandit90","bandit10",1,2,1,1.3387,"bandit90","bandit10",1,1.0117,1,10,0.88235,0.66618,0.88235,0.66618,0.21618,1,1,22
"voc098t",66,"bandits7030","bandit70","bandit30",3,1,0,1.1563,"bandit70","bandit30",1,0.62326,0,3,0.71429,0.72857,0.72857,0.71429,0.014286,0,1,22
"voc098t",67,"bandits5050","bandit50b","bandit50a",4,1,0,1.5798,"bandit50a","bandit50b",2,0.47618,0,4,0.5,0.9,0.9,0.5,0.4,0,1,23
"voc098t",68,"bandits7030","bandit30","bandit70",4,2,1,1.0788,"bandit70","bandit30",2,0.61078,1,10,0.66667,0.80476,0.66667,0.80476,-0.1381,0,-1,23
"voc098t",69,"bandits9010","bandit10","bandit90",4,1,0,1.9403,"bandit90","bandit10",2,0.57492,1,14,0.88889,0.96944,0.96944,0.88889,0.080556,0,1,23
"voc098t",70,"bandits7030","bandit70","bandit30",2,2,1,1.79,"bandit30","bandit70",2,0.0001803,0,0,0.6875,0.61518,0.6875,0.61518,0.072321,1,1,24
"voc098t",71,"bandits9010","bandit10","bandit90",2,1,0,2.8215,"bandit10","bandit90",1,0.60429,0,2,0.89474,0.77237,0.77237,0.89474,-0.12237,1,-1,24
"voc098t",72,"bandits5050","bandit50b","bandit50a",3,2,1,1.6667,"bandit50a","bandit50b",2,1.0623,1,10,0.5,0.78333,0.5,0.78333,-0.28333,0,-1,24
"voc098t",73,"bandits5050","bandit50a","bandit50b",5,1,0,1.2448,"bandit50b","bandit50a",2,0.51441,1,15,0.5,1,1,0.5,0.5,0,1,25
"voc098t",74,"bandits7030","bandit30","bandit70",5,1,0,1.3484,"bandit30","bandit70",1,1.8947,1,15,0.6875,0.90625,0.90625,0.6875,0.21875,0,1,25
"voc098t",75,"bandits9010","bandit90","bandit10",5,1,0,1.4882,"bandit10","bandit90",2,0.49305,0,5,0.89474,1.0474,1.0474,0.89474,0.15263,0,1,25
"voc098t",76,"bandits9010","bandit10","bandit90",0,2,1,1.0148,"bandit90","bandit10",2,0.92495,1,10,0.89474,0.5307,0.89474,0.5307,0.36404,1,1,26
"voc098t",77,"bandits5050","bandit50a","bandit50b",1,2,1,1.193,"bandit50a","bandit50b",1,0.75968,0,0,0.55556,0.62778,0.55556,0.62778,-0.072222,0,-1,26
"voc098t",78,"bandits7030","bandit70","bandit30",0,2,1,1.0987,"bandit70","bandit30",1,0.66111,1,10,0.6875,0.45486,0.6875,0.45486,0.23264,1,1,26
"voc098t",79,"bandits9010","bandit90","bandit10",3,2,1,1.6766,"bandit90","bandit10",1,0.54381,1,10,0.9,0.83333,0.9,0.83333,0.066667,1,1,27
"voc098t",80,"bandits7030","bandit70","bandit30",6,1,0,0.95455,"bandit30","bandit70",2,0.3906,1,16,0.70588,1.0641,1.0641,0.70588,0.35817,0,1,27
"voc098t",81,"bandits5050","bandit50b","bandit50a",6,1,0,1.2683,"bandit50a","bandit50b",2,0.51486,1,16,0.55556,1.1131,1.1131,0.55556,0.55752,0,1,27
"voc098t",82,"bandits9010","bandit10","bandit90",6,1,0,1.1876,"bandit90","bandit10",2,0.48566,1,16,0.90476,1.1357,1.1357,0.90476,0.23095,0,1,28
"voc098t",83,"bandits5050","bandit50a","bandit50b",0,2,1,1.2635,"bandit50b","bandit50a",2,0.00019397,1,10,0.55556,0.52778,0.55556,0.52778,0.027778,1,1,28
"voc098t",84,"bandits7030","bandit70","bandit30",1,2,1,1.1576,"bandit70","bandit30",1,0.64484,0,0,0.70588,0.60294,0.70588,0.60294,0.10294,1,1,28
"voc098t",85,"bandits9010","bandit90","bandit10",4,1,0,1.2691,"bandit10","bandit90",2,0.53834,0,4,0.90909,0.93788,0.93788,0.90909,0.028788,0,1,29
"voc098t",86,"bandits7030","bandit30","bandit70",1,2,1,0.85867,"bandit70","bandit30",2,0.0001804,1,10,0.66667,0.58333,0.66667,0.58333,0.083333,1,1,29
"voc098t",87,"bandits5050","bandit50a","bandit50b",6,1,0,1.3856,"bandit50b","bandit50a",2,0.46534,0,6,0.6,1.15,1.15,0.6,0.55,0,1,29
"voc098t",88,"bandits5050","bandit50a","bandit50b",5,2,1,2.2538,"bandit50a","bandit50b",1,0.39272,0,0,0.54545,1.0227,0.54545,1.0227,-0.47727,0,-1,30
"voc098t",89,"bandits9010","bandit10","bandit90",5,1,0,1.444,"bandit10","bandit90",1,0.56948,0,5,0.90909,1.026,1.026,0.90909,0.11688,0,1,30
"voc098t",90,"bandits7030","bandit70","bandit30",0,2,1,0.93817,"bandit70","bandit30",1,0.52288,1,10,0.68421,0.49211,0.68421,0.49211,0.19211,1,1,30
"voc098t",91,"bandits9010","bandit10","bandit90",6,1,0,1.9757,"bandit90","bandit10",2,0.58487,1,16,0.90909,1.117,1.117,0.90909,0.20795,0,1,31
"voc098t",92,"bandits7030","bandit70","bandit30",4,2,1,1.5993,"bandit70","bandit30",1,1.0928,0,0,0.7,0.9,0.7,0.9,-0.2,0,-1,31
"voc098t",93,"bandits5050","bandit50a","bandit50b",1,2,1,2.2588,"bandit50a","bandit50b",1,0.58249,1,10,0.54545,0.60957,0.54545,0.60957,-0.064115,0,-1,31
"voc098t",94,"bandits7030","bandit70","bandit30",6,1,0,1.5525,"bandit70","bandit30",1,0.59427,1,16,0.66667,1.0833,1.0833,0.66667,0.41667,0,1,32
"voc098t",95,"bandits9010","bandit10","bandit90",1,2,1,1.0956,"bandit90","bandit10",2,0.59488,1,10,0.91304,0.61902,0.91304,0.61902,0.29402,1,1,32
"voc098t",96,"bandits5050","bandit50a","bandit50b",3,2,1,3.0206,"bandit50a","bandit50b",1,1.5444,0,0,0.54545,0.82273,0.54545,0.82273,-0.27727,0,-1,32
"voc098t",97,"bandits7030","bandit70","bandit30",2,2,1,1.2051,"bandit30","bandit70",2,0.64244,0,0,0.68182,0.69091,0.68182,0.69091,-0.0090909,0,-1,33
