"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc067a",1,"bandit50a","bandit10","bandit50a",1,6.0102,1
"voc067a",2,"bandit50a","bandit30","bandit50a",1,7.8324,1
"voc067a",3,"bandit50b","bandit70","bandit70",2,1.444,1
"voc067a",4,"bandit70","bandit30","bandit70",1,1.1624,1
"voc067a",5,"bandit70","bandit90","bandit90",2,0.8538,1
"voc067a",6,"bandit50b","bandit30","bandit50b",1,1.8919,1
"voc067a",7,"bandit90","bandit10","bandit90",1,1.0483,1
"voc067a",8,"bandit30","bandit90","bandit90",2,1.5183,1
"voc067a",9,"bandit70","bandit10","bandit70",1,6.4117,1
"voc067a",10,"bandit50b","bandit90","bandit90",2,2.3832,1
"voc067a",11,"bandit50a","bandit90","bandit90",2,2.6879,1
"voc067a",12,"bandit30","bandit10","bandit30",1,9.7476,1
"voc067a",13,"bandit50a","bandit50b","bandit50a",1,5.1055,0
"voc067a",14,"bandit50b","bandit10","bandit50b",1,2.836,1
"voc067a",15,"bandit50a","bandit70","bandit70",2,1.0657,1
"voc067a",16,"bandit10","bandit50b","bandit50b",2,8.2077,1
"voc067a",17,"bandit50b","bandit50a","bandit50a",2,1.9627,0
"voc067a",18,"bandit30","bandit50b","bandit30",1,4.2291,-1
"voc067a",19,"bandit90","bandit30","bandit90",1,1.2265,1
"voc067a",20,"bandit30","bandit70","bandit70",2,0.70719,1
"voc067a",21,"bandit90","bandit50a","bandit90",1,0.75954,1
"voc067a",22,"bandit10","bandit50a","bandit50a",2,3.778,1
"voc067a",23,"bandit90","bandit50b","bandit90",1,1.7874,1
"voc067a",24,"bandit10","bandit90","bandit90",2,0.77189,1
"voc067a",25,"bandit70","bandit50a","bandit70",1,1.3095,1
"voc067a",26,"bandit10","bandit70","bandit70",2,1.9219,1
"voc067a",27,"bandit10","bandit30","bandit30",2,6.8615,1
"voc067a",28,"bandit90","bandit70","bandit90",1,1.6006,1
"voc067a",29,"bandit70","bandit50b","bandit70",1,1.3292,1
"voc067a",30,"bandit30","bandit50a","bandit50a",2,1.6607,1
"voc067a",31,"bandit30","bandit90","bandit90",2,1.2273,1
"voc067a",32,"bandit50a","bandit90","bandit90",2,1.6181,1
"voc067a",33,"bandit70","bandit10","bandit70",1,0.90622,1
"voc067a",34,"bandit50b","bandit70","bandit70",2,3.887,1
"voc067a",35,"bandit30","bandit10","bandit30",1,2.0178,1
"voc067a",36,"bandit50b","bandit10","bandit50b",1,2.2173,1
"voc067a",37,"bandit50a","bandit50b","bandit50a",1,5.1291,0
"voc067a",38,"bandit70","bandit90","bandit90",2,0.97021,1
"voc067a",39,"bandit50b","bandit30","bandit30",2,3.5799,-1
"voc067a",40,"bandit50b","bandit90","bandit90",2,0.86895,1
"voc067a",41,"bandit70","bandit30","bandit70",1,0.90569,1
"voc067a",42,"bandit50a","bandit10","bandit50a",1,2.3274,1
"voc067a",43,"bandit50a","bandit70","bandit70",2,1.1061,1
"voc067a",44,"bandit90","bandit10","bandit90",1,0.82363,1
"voc067a",45,"bandit50a","bandit30","bandit50a",1,3.951,1
"voc067a",46,"bandit90","bandit30","bandit90",1,0.77562,1
"voc067a",47,"bandit10","bandit70","bandit70",2,0.80243,1
"voc067a",48,"bandit70","bandit50b","bandit50b",2,0.78634,-1
"voc067a",49,"bandit30","bandit50a","bandit50a",2,3.9321,1
"voc067a",50,"bandit30","bandit70","bandit70",2,0.91731,1
"voc067a",51,"bandit70","bandit50a","bandit70",1,0.80167,1
"voc067a",52,"bandit10","bandit90","bandit90",2,1.082,1
"voc067a",53,"bandit90","bandit50b","bandit90",1,1.6407,1
"voc067a",54,"bandit50b","bandit50a","bandit50a",2,1.4466,0
"voc067a",55,"bandit90","bandit50a","bandit90",1,0.6856,1
"voc067a",56,"bandit90","bandit70","bandit70",2,0.8676,-1
"voc067a",57,"bandit10","bandit30","bandit10",1,7.9289,-1
"voc067a",58,"bandit10","bandit50b","bandit50b",2,3.1361,1
"voc067a",59,"bandit10","bandit50a","bandit50a",2,2.5778,1
"voc067a",60,"bandit30","bandit50b","bandit50b",2,2.5311,1
"voc067a",61,"bandit50a","bandit50b","bandit50a",1,1.1973,0
"voc067a",62,"bandit50a","bandit10","bandit50a",1,1.6539,1
"voc067a",63,"bandit90","bandit10","bandit90",1,0.94014,1
"voc067a",64,"bandit30","bandit10","bandit30",1,3.4956,1
"voc067a",65,"bandit50a","bandit70","bandit70",2,1.4427,1
"voc067a",66,"bandit50b","bandit70","bandit70",2,1.2906,1
"voc067a",67,"bandit50b","bandit10","bandit50b",1,2.2469,1
"voc067a",68,"bandit50b","bandit90","bandit90",2,0.88596,1
"voc067a",69,"bandit50b","bandit30","bandit50b",1,1.763,1
"voc067a",70,"bandit70","bandit90","bandit90",2,2.2688,1
"voc067a",71,"bandit30","bandit90","bandit90",2,0.64227,1
"voc067a",72,"bandit50a","bandit90","bandit90",2,0.72195,1
"voc067a",73,"bandit50a","bandit30","bandit50a",1,3.3173,1
"voc067a",74,"bandit70","bandit30","bandit70",1,5.5045,1
"voc067a",75,"bandit70","bandit10","bandit70",1,1.1135,1
