"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc103t",1,"bandits9010","bandit10","bandit90",3,2,1,2.4184,"bandit90","bandit10",2,0.00048778,1,10,0,0.3,0,0.3,-0.3,0,-1,1
"voc103t",2,"bandits7030","bandit30","bandit70",6,2,1,1.7042,"bandit30","bandit70",1,0.67366,0,0,0,0.6,0,0.6,-0.6,0,-1,1
"voc103t",3,"bandits5050","bandit50b","bandit50a",5,1,0,0.9274,"bandit50b","bandit50a",1,0.73909,0,5,0,0.5,0.5,0,0.5,0,1,1
"voc103t",4,"bandits9010","bandit10","bandit90",1,2,1,0.96998,"bandit90","bandit10",2,1.0894,1,10,1,0.6,1,0.6,0.4,1,1,2
"voc103t",5,"bandits5050","bandit50a","bandit50b",2,2,1,1.2238,"bandit50a","bandit50b",1,1.0379,0,0,0,0.2,0,0.2,-0.2,0,-1,2
"voc103t",6,"bandits7030","bandit70","bandit30",5,2,1,0.63638,"bandit30","bandit70",2,1.6179,0,0,0,0.5,0,0.5,-0.5,0,-1,2
"voc103t",7,"bandits9010","bandit90","bandit10",6,2,1,2.337,"bandit90","bandit10",1,0.44906,1,10,1,1.1,1,1.1,-0.1,0,-1,3
"voc103t",8,"bandits5050","bandit50b","bandit50a",6,1,0,0.78432,"bandit50a","bandit50b",2,0.41784,1,16,0,0.6,0.6,0,0.6,0,1,3
"voc103t",9,"bandits7030","bandit30","bandit70",2,1,0,0.83113,"bandit70","bandit30",2,0.46309,1,12,0,0.2,0.2,0,0.2,0,1,3
"voc103t",10,"bandits9010","bandit10","bandit90",0,2,1,2.2815,"bandit10","bandit90",1,0.77235,0,0,1,0.5,1,0.5,0.5,1,1,4
"voc103t",11,"bandits7030","bandit30","bandit70",0,1,0,0.87048,"bandit70","bandit30",2,0.77284,0,0,1,0.5,0.5,1,-0.5,1,-1,4
"voc103t",12,"bandits5050","bandit50a","bandit50b",4,1,0,0.92374,"bandit50a","bandit50b",1,0.72597,0,4,0.5,0.65,0.65,0.5,0.15,0,1,4
"voc103t",13,"bandits7030","bandit70","bandit30",3,1,0,0.79155,"bandit30","bandit70",2,0.45739,0,3,0.5,0.55,0.55,0.5,0.05,0,1,5
"voc103t",14,"bandits5050","bandit50a","bandit50b",1,2,1,0.60403,"bandit50b","bandit50a",2,0.69906,0,0,0.33333,0.26667,0.33333,0.26667,0.066667,1,1,5
"voc103t",15,"bandits9010","bandit90","bandit10",2,2,1,0.67294,"bandit90","bandit10",1,0.42031,1,10,1,0.7,1,0.7,0.3,1,1,5
"voc103t",16,"bandits7030","bandit30","bandit70",1,2,1,0.85444,"bandit70","bandit30",2,0.61067,1,10,0.5,0.35,0.5,0.35,0.15,1,1,6
"voc103t",17,"bandits9010","bandit10","bandit90",5,1,0,1.9141,"bandit10","bandit90",1,0.61413,0,5,1,1,1,1,0,,0,6
"voc103t",18,"bandits5050","bandit50a","bandit50b",0,2,1,1.0276,"bandit50b","bandit50a",2,0.578,1,10,0.33333,0.16667,0.33333,0.16667,0.16667,1,1,6
"voc103t",19,"bandits9010","bandit10","bandit90",4,1,0,1.0672,"bandit90","bandit10",2,0.30479,1,14,1,0.9,0.9,1,-0.1,1,-1,7
"voc103t",20,"bandits7030","bandit30","bandit70",4,1,0,0.69822,"bandit30","bandit70",1,0.55186,1,14,0.66667,0.73333,0.73333,0.66667,0.066667,0,1,7
"voc103t",21,"bandits5050","bandit50a","bandit50b",3,1,0,2.0556,"bandit50b","bandit50a",2,0.30091,1,13,0.33333,0.63333,0.63333,0.33333,0.3,0,1,7
"voc103t",22,"bandits9010","bandit90","bandit10",4,1,0,0.84741,"bandit10","bandit90",2,0.52707,0,4,1,0.9,0.9,1,-0.1,1,-1,8
"voc103t",23,"bandits7030","bandit30","bandit70",6,1,0,0.71097,"bandit30","bandit70",1,0.53183,1,16,0.66667,1.0583,1.0583,0.66667,0.39167,0,1,8
"voc103t",24,"bandits5050","bandit50a","bandit50b",2,1,0,1.4045,"bandit50b","bandit50a",2,0.67648,1,12,0.5,0.61667,0.61667,0.5,0.11667,0,1,8
"voc103t",25,"bandits5050","bandit50b","bandit50a",5,1,0,1.0943,"bandit50a","bandit50b",2,0.41236,1,15,0.6,0.96667,0.96667,0.6,0.36667,0,1,9
"voc103t",26,"bandits9010","bandit90","bandit10",1,2,1,1.0254,"bandit90","bandit10",1,0.83131,0,0,1,0.6,1,0.6,0.4,1,1,9
"voc103t",27,"bandits7030","bandit30","bandit70",5,1,0,2.0864,"bandit30","bandit70",1,1.3325,0,5,0.66667,1.0333,1.0333,0.66667,0.36667,0,1,9
"voc103t",28,"bandits7030","bandit30","bandit70",3,1,0,1.0033,"bandit70","bandit30",2,0.9409,1,13,0.66667,0.8,0.8,0.66667,0.13333,0,1,10
