"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc112c",1,"bandits9010","bandit90","bandit10",6,1,0,2.744,"bandit90","bandit10",1,10.335,1,16,0,0.6,0.6,0,0.6,0,1,1
"voc112c",2,"bandits7030","bandit70","bandit30",2,1,0,3.7713,"bandit70","bandit30",1,1.5836,0,2,0,0.2,0.2,0,0.2,0,1,1
"voc112c",3,"bandits5050","bandit50b","bandit50a",6,1,0,3.0485,"bandit50a","bandit50b",2,2.1772,1,16,0,0.6,0.6,0,0.6,0,1,1
"voc112c",4,"bandits9010","bandit10","bandit90",4,1,0,2.1386,"bandit10","bandit90",1,0.92782,1,14,1,0.9,0.9,1,-0.1,1,-1,2
"voc112c",5,"bandits7030","bandit30","bandit70",3,1,0,2.4428,"bandit30","bandit70",1,0.97148,1,13,0,0.3,0.3,0,0.3,0,1,2
"voc112c",6,"bandits5050","bandit50b","bandit50a",1,1,0,2.325,"bandit50b","bandit50a",1,0.8041,0,1,1,0.6,0.6,1,-0.4,1,-1,2
"voc112c",7,"bandits9010","bandit90","bandit10",5,1,0,0.00015313,"bandit90","bandit10",1,0.73506,1,15,1,1.5,1.5,1,0.5,0,1,3
"voc112c",8,"bandits7030","bandit70","bandit30",4,1,0,1.2103,"bandit30","bandit70",2,0.78037,1,14,1,0.9,0.9,1,-0.1,1,-1,3
"voc112c",9,"bandits5050","bandit50a","bandit50b",4,1,0,0.00015874,"bandit50a","bandit50b",1,0.65634,0,4,1,0.9,0.9,1,-0.1,1,-1,3
"voc112c",10,"bandits5050","bandit50b","bandit50a",2,1,0,2.7346,"bandit50b","bandit50a",1,1.2846,1,12,0.5,0.45,0.45,0.5,-0.05,1,-1,4
"voc112c",11,"bandits7030","bandit30","bandit70",0,1,0,3.6031,"bandit70","bandit30",2,1.1254,0,0,1,0.5,0.5,1,-0.5,1,-1,4
"voc112c",12,"bandits9010","bandit90","bandit10",1,1,0,5.0662,"bandit10","bandit90",2,3.2185,0,1,1,1.1,1.1,1,0.1,0,1,4
"voc112c",13,"bandits9010","bandit10","bandit90",3,1,0,2.573,"bandit90","bandit10",2,0.8882,1,13,1,1.05,1.05,1,0.05,0,1,5
"voc112c",14,"bandits5050","bandit50b","bandit50a",3,1,0,2.4692,"bandit50a","bandit50b",2,0.69484,0,3,0.5,0.8,0.8,0.5,0.3,0,1,5
"voc112c",15,"bandits7030","bandit70","bandit30",5,1,0,2.0272,"bandit30","bandit70",2,0.84574,0,5,1,1,1,1,0,,0,5
"voc112c",16,"bandits7030","bandit30","bandit70",6,1,0,1.3404,"bandit30","bandit70",1,0.64086,1,16,0.66667,0.93333,0.93333,0.66667,0.26667,0,1,6
"voc112c",17,"bandits9010","bandit90","bandit10",0,2,1,0.00017056,"bandit10","bandit90",2,6.4921,0,0,1,0.75,1,0.75,0.25,1,1,6
"voc112c",18,"bandits5050","bandit50b","bandit50a",5,1,0,2.1977,"bandit50b","bandit50a",1,1.2167,0,5,0.5,0.91667,0.91667,0.5,0.41667,0,1,6
"voc112c",19,"bandits5050","bandit50a","bandit50b",0,2,1,2.553,"bandit50a","bandit50b",1,1.4843,1,10,0.33333,0.33333,0.33333,0.33333,0,,0,7
"voc112c",20,"bandits7030","bandit70","bandit30",1,1,0,1.7176,"bandit70","bandit30",1,1.0346,1,11,0.75,0.475,0.475,0.75,-0.275,1,-1,7
"voc112c",21,"bandits9010","bandit10","bandit90",2,2,1,0.0001622,"bandit10","bandit90",1,1.8666,0,0,1,0.86667,1,0.86667,0.13333,1,1,7
"voc112c",22,"bandits7030","bandit30","bandit70",4,2,1,2.1241,"bandit30","bandit70",1,0.54473,0,0,0.75,0.94167,0.75,0.94167,-0.19167,0,-1,8
"voc112c",23,"bandits9010","bandit90","bandit10",6,1,0,2.7274,"bandit90","bandit10",1,1.9412,1,16,1,1.225,1.225,1,0.225,0,1,8
"voc112c",24,"bandits5050","bandit50b","bandit50a",2,2,1,1.8158,"bandit50a","bandit50b",2,0.60023,0,0,0.5,0.61667,0.5,0.61667,-0.11667,0,-1,8
"voc112c",25,"bandits9010","bandit90","bandit10",3,1,0,1.4757,"bandit10","bandit90",2,1.8665,0,3,1,0.925,0.925,1,-0.075,1,-1,9
"voc112c",26,"bandits7030","bandit70","bandit30",3,2,1,1.8016,"bandit30","bandit70",2,0.32984,0,0,0.6,0.76667,0.6,0.76667,-0.16667,0,-1,9
"voc112c",27,"bandits5050","bandit50b","bandit50a",6,2,1,0.1195,"bandit50a","bandit50b",2,2.0741,1,10,0.4,0.96667,0.4,0.96667,-0.56667,0,-1,9
"voc112c",28,"bandits9010","bandit90","bandit10",5,1,0,1.453,"bandit10","bandit90",2,1.5732,0,5,1,1.1,1.1,1,0.1,0,1,10
"voc112c",29,"bandits7030","bandit70","bandit30",2,2,1,1.3207,"bandit70","bandit30",1,0.4595,0,0,0.5,0.61667,0.5,0.61667,-0.11667,0,-1,10
"voc112c",30,"bandits5050","bandit50a","bandit50b",1,2,1,1.5265,"bandit50a","bandit50b",1,0.82516,0,0,0.5,0.51667,0.5,0.51667,-0.016667,0,-1,10
"voc112c",31,"bandits7030","bandit30","bandit70",6,1,0,1.4848,"bandit70","bandit30",2,0.5478,1,16,0.5,0.975,0.975,0.5,0.475,0,1,11
"voc112c",32,"bandits5050","bandit50b","bandit50a",5,1,0,1.7426,"bandit50a","bandit50b",2,0.48338,1,15,0.42857,0.88095,0.88095,0.42857,0.45238,0,1,11
"voc112c",33,"bandits9010","bandit90","bandit10",0,2,1,1.5296,"bandit10","bandit90",2,1.0928,0,0,1,0.58333,1,0.58333,0.41667,1,1,11
"voc112c",34,"bandits7030","bandit30","bandit70",5,1,0,1.3723,"bandit70","bandit30",2,0.48867,1,15,0.5,0.95,0.95,0.5,0.45,0,1,12
"voc112c",35,"bandits5050","bandit50b","bandit50a",4,1,0,2.7506,"bandit50b","bandit50a",1,1.1319,1,14,0.5,0.81667,0.81667,0.5,0.31667,0,1,12
"voc112c",36,"bandits9010","bandit10","bandit90",1,2,1,1.5194,"bandit10","bandit90",1,0.61814,0,0,1,0.67143,1,0.67143,0.32857,1,1,12
"voc112c",37,"bandits5050","bandit50b","bandit50a",3,2,1,2.4139,"bandit50b","bandit50a",1,1.173,1,10,0.5,0.8,0.5,0.8,-0.3,0,-1,13
"voc112c",38,"bandits9010","bandit90","bandit10",2,2,1,1.7081,"bandit10","bandit90",2,1.0713,0,0,1,0.7625,1,0.7625,0.2375,1,1,13
"voc112c",39,"bandits7030","bandit70","bandit30",0,2,1,1.7296,"bandit70","bandit30",1,0.21928,1,10,0.5,0.5,0.5,0.5,0,,0,13
"voc112c",40,"bandits5050","bandit50a","bandit50b",0,2,1,1.5037,"bandit50b","bandit50a",2,1.0754,0,0,0.6,0.55,0.6,0.55,0.05,1,1,14
"voc112c",41,"bandits7030","bandit70","bandit30",1,2,1,1.8537,"bandit70","bandit30",1,0.25133,1,10,0.57143,0.63571,0.57143,0.63571,-0.064286,0,-1,14
"voc112c",42,"bandits9010","bandit90","bandit10",4,1,0,1.3089,"bandit10","bandit90",2,0.46755,0,4,1,0.95556,0.95556,1,-0.044444,1,-1,14
"voc112c",43,"bandits9010","bandit90","bandit10",2,2,1,0.081346,"bandit90","bandit10",1,1.222,1,10,1,0.75,1,0.75,0.25,1,1,15
"voc112c",44,"bandits7030","bandit70","bandit30",6,2,1,1.1771,"bandit70","bandit30",1,0.65846,1,10,0.625,1.1625,0.625,1.1625,-0.5375,0,-1,15
"voc112c",45,"bandits5050","bandit50b","bandit50a",3,2,1,1.9095,"bandit50b","bandit50a",1,0.28826,1,10,0.5,0.8,0.5,0.8,-0.3,0,-1,15
"voc112c",46,"bandits7030","bandit70","bandit30",1,2,1,1.2413,"bandit70","bandit30",1,0.27967,1,10,0.66667,0.68333,0.66667,0.68333,-0.016667,0,-1,16
"voc112c",47,"bandits5050","bandit50b","bandit50a",4,1,0,1.0806,"bandit50b","bandit50a",1,1.4244,0,4,0.57143,0.93571,0.93571,0.57143,0.36429,0,1,16
"voc112c",48,"bandits9010","bandit90","bandit10",5,1,0,1.3525,"bandit90","bandit10",1,0.65336,1,15,1,1.05,1.05,1,0.05,0,1,16
"voc112c",49,"bandits9010","bandit10","bandit90",3,2,1,1.4532,"bandit90","bandit10",2,0.50608,1,10,1,0.85,1,0.85,0.15,1,1,17
"voc112c",50,"bandits5050","bandit50a","bandit50b",2,2,1,1.2828,"bandit50b","bandit50a",2,0.47966,0,0,0.5,0.7,0.5,0.7,-0.2,0,-1,17
"voc112c",51,"bandits7030","bandit70","bandit30",5,1,0,1.4562,"bandit30","bandit70",2,0.84008,0,5,0.7,1.1,1.1,0.7,0.4,0,1,17
"voc112c",52,"bandits7030","bandit70","bandit30",2,2,1,1.3372,"bandit70","bandit30",1,0.21109,1,10,0.7,0.76429,0.7,0.76429,-0.064286,0,-1,18
"voc112c",53,"bandits5050","bandit50b","bandit50a",6,1,0,0.00016691,"bandit50a","bandit50b",2,1.2334,1,16,0.5,1.0722,1.0722,0.5,0.57222,0,1,18
"voc112c",54,"bandits9010","bandit90","bandit10",0,2,1,1.5363,"bandit90","bandit10",1,0.27489,1,10,1,0.55,1,0.55,0.45,1,1,18
"voc112c",55,"bandits5050","bandit50a","bandit50b",5,1,0,0.95618,"bandit50b","bandit50a",2,0.95366,1,15,0.55556,1,1,0.55556,0.44444,0,1,19
"voc112c",56,"bandits9010","bandit10","bandit90",1,2,1,1.5726,"bandit90","bandit10",2,0.92476,1,10,1,0.65,1,0.65,0.35,1,1,19
"voc112c",57,"bandits7030","bandit30","bandit70",4,1,0,1.9175,"bandit30","bandit70",1,0.6917,0,4,0.72727,0.97792,0.97792,0.72727,0.25065,0,1,19
"voc112c",58,"bandits7030","bandit70","bandit30",0,2,1,1.369,"bandit70","bandit30",1,0.20316,0,0,0.72727,0.55114,0.72727,0.55114,0.17614,1,1,20
"voc112c",59,"bandits9010","bandit90","bandit10",4,1,0,1.0072,"bandit90","bandit10",1,0.63322,0,4,1,0.95,0.95,1,-0.05,1,-1,20
"voc112c",60,"bandits5050","bandit50a","bandit50b",0,2,1,1.1848,"bandit50b","bandit50a",2,0.17729,1,10,0.55556,0.52778,0.55556,0.52778,0.027778,1,1,20
"voc112c",61,"bandits9010","bandit10","bandit90",6,1,0,1.0392,"bandit10","bandit90",1,0.64851,0,6,0.9,1.1,1.1,0.9,0.2,0,1,21
"voc112c",62,"bandits5050","bandit50b","bandit50a",1,2,1,1.2387,"bandit50b","bandit50a",1,0.23747,0,0,0.55556,0.65051,0.55556,0.65051,-0.094949,0,-1,21
