"subID","trial","bandit","response","trueProb","RT"
"voc041a",1,"bandit50b",4,5,10.5482
"voc041a",2,"bandit90",5,9,3.8685
"voc041a",3,"bandit30",2,3,6.9895
"voc041a",4,"bandit70",5,7,2.0379
"voc041a",5,"bandit10",2,1,3.1613
"voc041a",6,"bandit50a",6,5,2.4068
