"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc092c",1,"bandits5050","bandit50b","bandit50a",5,1,0,7.0132,"bandit50a","bandit50b",2,1.3772,1,15,0,0.5,0.5,0,0.5,0,1,1
"voc092c",2,"bandits7030","bandit30","bandit70",0,2,1,2.6843,"bandit30","bandit70",1,1.9105,0,0,0,0,0,0,0,,0,1
"voc092c",3,"bandits9010","bandit10","bandit90",5,1,0,3.2177,"bandit90","bandit10",2,0.9284,1,15,0,0.5,0.5,0,0.5,0,1,1
"voc092c",4,"bandits7030","bandit30","bandit70",6,1,0,4.9771,"bandit30","bandit70",1,0.6463,1,16,0,0.6,0.6,0,0.6,0,1,2
"voc092c",5,"bandits9010","bandit90","bandit10",3,2,1,3.8748,"bandit90","bandit10",1,0.65177,1,10,1,0.8,1,0.8,0.2,1,1,2
"voc092c",6,"bandits5050","bandit50b","bandit50a",3,2,1,3.8515,"bandit50a","bandit50b",2,0.0002354,0,0,1,0.8,1,0.8,0.2,1,1,2
"voc092c",7,"bandits7030","bandit70","bandit30",5,2,1,3.8322,"bandit70","bandit30",1,0.54717,1,10,0.5,0.75,0.5,0.75,-0.25,0,-1,3
"voc092c",8,"bandits9010","bandit10","bandit90",0,2,1,1.838,"bandit90","bandit10",2,0.73856,1,10,1,0.5,1,0.5,0.5,1,1,3
"voc092c",9,"bandits5050","bandit50b","bandit50a",6,2,1,1.9578,"bandit50a","bandit50b",2,0.00017808,0,0,0.5,0.85,0.5,0.85,-0.35,0,-1,3
"voc092c",10,"bandits9010","bandit90","bandit10",6,1,0,4.648,"bandit10","bandit90",2,0.59617,0,6,1,1.1,1.1,1,0.1,0,1,4
