"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc096c",1,"bandits5050","bandit50b","bandit50a",1,1,0,3.7547,"bandit50a","bandit50b",2,4.6023,1,11,0,0.1,0.1,0,0.1,0,1,1
"voc096c",2,"bandits7030","bandit70","bandit30",5,2,1,3.6752,"bandit30","bandit70",2,3.2143,1,10,0,0.5,0,0.5,-0.5,0,-1,1
"voc096c",3,"bandits9010","bandit10","bandit90",0,2,1,4.1638,"bandit90","bandit10",2,2.7375,1,10,0,0,0,0,0,,0,1
"voc096c",4,"bandits5050","bandit50a","bandit50b",6,1,0,3.4106,"bandit50b","bandit50a",2,3.673,0,6,1,1.1,1.1,1,0.1,0,1,2
"voc096c",5,"bandits9010","bandit90","bandit10",6,2,1,5.0104,"bandit90","bandit10",1,1.7964,1,10,1,1.1,1,1.1,-0.1,0,-1,2
"voc096c",6,"bandits7030","bandit30","bandit70",4,2,1,4.7245,"bandit30","bandit70",1,1.3083,0,0,1,0.9,1,0.9,0.1,1,1,2
"voc096c",7,"bandits9010","bandit10","bandit90",1,2,1,2.7447,"bandit90","bandit10",2,1.9199,1,10,1,0.6,1,0.6,0.4,1,1,3
"voc096c",8,"bandits5050","bandit50a","bandit50b",5,1,0,4.9793,"bandit50a","bandit50b",1,6.0744,0,5,1,1,1,1,0,,0,3
"voc096c",9,"bandits7030","bandit70","bandit30",1,2,1,5.5051,"bandit30","bandit70",2,5.729,0,0,0.5,0.35,0.5,0.35,0.15,1,1,3
"voc096c",10,"bandits9010","bandit90","bandit10",4,2,1,2.6565,"bandit90","bandit10",1,1.1081,1,10,1,0.9,1,0.9,0.1,1,1,4
"voc096c",11,"bandits7030","bandit70","bandit30",0,2,1,3.7294,"bandit70","bandit30",1,1.1929,0,0,0.33333,0.16667,0.33333,0.16667,0.16667,1,1,4
"voc096c",12,"bandits5050","bandit50b","bandit50a",3,2,1,9.5386,"bandit50b","bandit50a",1,3.9335,0,0,0.5,0.55,0.5,0.55,-0.05,0,-1,4
"voc096c",13,"bandits5050","bandit50a","bandit50b",4,2,1,2.1028,"bandit50a","bandit50b",1,1.7848,1,10,0.5,0.65,0.5,0.65,-0.15,0,-1,5
"voc096c",14,"bandits7030","bandit30","bandit70",2,1,0,5.0661,"bandit30","bandit70",1,3.3248,0,2,0.33333,0.36667,0.36667,0.33333,0.033333,0,1,5
"voc096c",15,"bandits9010","bandit90","bandit10",2,2,1,2.8923,"bandit90","bandit10",1,0.74138,0,0,1,0.7,1,0.7,0.3,1,1,5
"voc096c",16,"bandits9010","bandit10","bandit90",5,2,1,7.137,"bandit90","bandit10",2,1.4788,1,10,0.8,0.9,0.8,0.9,-0.1,0,-1,6
"voc096c",17,"bandits5050","bandit50b","bandit50a",2,1,0,10.387,"bandit50b","bandit50a",1,4.2053,1,12,0.66667,0.53333,0.53333,0.66667,-0.13333,1,-1,6
"voc096c",18,"bandits7030","bandit70","bandit30",3,1,0,3.5773,"bandit70","bandit30",1,1.7689,1,13,0.25,0.425,0.425,0.25,0.175,0,1,6
"voc096c",19,"bandits5050","bandit50b","bandit50a",0,2,1,2.0001,"bandit50b","bandit50a",1,1.7412,1,10,0.66667,0.5,0.66667,0.5,0.16667,1,1,7
