"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc083c",1,"bandit30","bandit10","bandit10",2,14.0049,-1
"voc083c",2,"bandit70","bandit90","bandit90",2,1.7494,1
"voc083c",3,"bandit50a","bandit50b","bandit50b",2,41.4314,0
"voc083c",4,"bandit50b","bandit70","bandit70",2,3.3702,1
"voc083c",5,"bandit70","bandit30","bandit70",1,2.1787,1
"voc083c",6,"bandit50b","bandit10","bandit50b",1,2.7083,1
"voc083c",7,"bandit70","bandit10","bandit70",1,1.0952,1
"voc083c",8,"bandit30","bandit90","bandit90",2,0.9894,1
"voc083c",9,"bandit50b","bandit90","bandit90",2,1.0381,1
"voc083c",10,"bandit50a","bandit30","bandit50a",1,3.1091,1
"voc083c",11,"bandit50b","bandit30","bandit50b",1,1.9209,1
"voc083c",12,"bandit50a","bandit70","bandit50a",1,9.7073,-1
"voc083c",13,"bandit50a","bandit10","bandit50a",1,2.2829,1
"voc083c",14,"bandit90","bandit10","bandit90",1,1.0472,1
"voc083c",15,"bandit50a","bandit90","bandit90",2,0.81435,1
"voc083c",16,"bandit30","bandit50a","bandit50a",2,1.1659,1
"voc083c",17,"bandit30","bandit50b","bandit50b",2,1.3205,1
"voc083c",18,"bandit90","bandit50b","bandit90",1,0.77241,1
"voc083c",19,"bandit10","bandit30","bandit30",2,1.7268,1
"voc083c",20,"bandit10","bandit50b","bandit50b",2,0.84155,1
"voc083c",21,"bandit90","bandit30","bandit90",1,1.2248,1
"voc083c",22,"bandit90","bandit70","bandit90",1,5.8895,1
"voc083c",23,"bandit70","bandit50a","bandit50a",2,13.0354,-1
"voc083c",24,"bandit10","bandit70","bandit70",2,0.97848,1
"voc083c",25,"bandit50b","bandit50a","bandit50b",1,10.3248,0
"voc083c",26,"bandit10","bandit50a","bandit50a",2,1.8499,1
"voc083c",27,"bandit90","bandit50a","bandit90",1,0.85568,1
"voc083c",28,"bandit30","bandit70","bandit70",2,2.3112,1
"voc083c",29,"bandit70","bandit50b","bandit50b",2,1.7627,-1
"voc083c",30,"bandit10","bandit90","bandit90",2,0.84495,1
"voc083c",31,"bandit50b","bandit70","bandit50b",1,2.2288,-1
"voc083c",32,"bandit70","bandit10","bandit10",2,3.1232,-1
"voc083c",33,"bandit90","bandit10","bandit90",1,1.1742,1
"voc083c",34,"bandit50b","bandit10","bandit50b",1,1.1929,1
"voc083c",35,"bandit30","bandit10","bandit30",1,2.026,1
"voc083c",36,"bandit50a","bandit30","bandit50a",1,1.4639,1
"voc083c",37,"bandit70","bandit90","bandit90",2,0.72621,1
"voc083c",38,"bandit50a","bandit70","bandit70",2,2.3072,1
"voc083c",39,"bandit70","bandit30","bandit70",1,1.5987,1
"voc083c",40,"bandit30","bandit90","bandit90",2,0.97419,1
"voc083c",41,"bandit50a","bandit50b","bandit50b",2,4.4565,0
"voc083c",42,"bandit50b","bandit90","bandit90",2,1.6215,1
"voc083c",43,"bandit50a","bandit10","bandit50a",1,2.4928,1
"voc083c",44,"bandit50b","bandit30","bandit50b",1,6.3848,1
"voc083c",45,"bandit50a","bandit90","bandit90",2,1.1355,1
"voc083c",46,"bandit90","bandit70","bandit90",1,1.058,1
"voc083c",47,"bandit50b","bandit50a","bandit50b",1,2.488,0
"voc083c",48,"bandit10","bandit70","bandit70",2,1.9403,1
"voc083c",49,"bandit90","bandit50b","bandit90",1,1.3033,1
"voc083c",50,"bandit30","bandit50b","bandit50b",2,1.5565,1
"voc083c",51,"bandit70","bandit50b","bandit50b",2,2.1428,-1
"voc083c",52,"bandit30","bandit50a","bandit50a",2,3.2256,1
"voc083c",53,"bandit70","bandit50a","bandit70",1,3.0311,1
"voc083c",54,"bandit10","bandit50b","bandit50b",2,8.7574,1
"voc083c",55,"bandit10","bandit50a","bandit50a",2,1.8595,1
"voc083c",56,"bandit10","bandit90","bandit90",2,1.6884,1
"voc083c",57,"bandit10","bandit30","bandit10",1,7.5977,-1
"voc083c",58,"bandit90","bandit50a","bandit90",1,0.8028,1
"voc083c",59,"bandit90","bandit30","bandit90",1,0.59523,1
"voc083c",60,"bandit30","bandit70","bandit70",2,2.0521,1
"voc083c",61,"bandit50b","bandit90","bandit90",2,0.85134,1
"voc083c",62,"bandit50a","bandit90","bandit90",2,1.6185,1
"voc083c",63,"bandit50a","bandit10","bandit50a",1,1.1537,1
"voc083c",64,"bandit50b","bandit30","bandit50b",1,1.3962,1
"voc083c",65,"bandit30","bandit10","bandit30",1,1.9016,1
"voc083c",66,"bandit70","bandit30","bandit70",1,1.9133,1
"voc083c",67,"bandit90","bandit10","bandit90",1,0.84576,1
"voc083c",68,"bandit30","bandit90","bandit90",2,1.0611,1
"voc083c",69,"bandit50a","bandit30","bandit50a",1,4.4038,1
"voc083c",70,"bandit70","bandit90","bandit70",1,2.2015,-1
"voc083c",71,"bandit70","bandit10","bandit70",1,2.3378,1
"voc083c",72,"bandit50b","bandit10","bandit50b",1,1.3473,1
"voc083c",73,"bandit50a","bandit50b","bandit50a",1,1.3264,0
"voc083c",74,"bandit50b","bandit70","bandit70",2,2.538,1
"voc083c",75,"bandit50a","bandit70","bandit70",2,2.341,1
"voc083c",76,"bandit30","bandit50a","bandit50a",2,2.1757,1
"voc083c",77,"bandit30","bandit50b","bandit50b",2,7.9603,1
"voc083c",78,"bandit70","bandit50b","bandit70",1,5.9976,1
"voc083c",79,"bandit90","bandit50a","bandit90",1,5.2516,1
"voc083c",80,"bandit10","bandit50b","bandit50b",2,2.639,1
"voc083c",81,"bandit10","bandit90","bandit90",2,0.63763,1
"voc083c",82,"bandit10","bandit70","bandit70",2,1.6457,1
"voc083c",83,"bandit10","bandit30","bandit30",2,14.781,1
"voc083c",84,"bandit90","bandit30","bandit90",1,0.73217,1
"voc083c",85,"bandit90","bandit70","bandit90",1,2.0958,1
"voc083c",86,"bandit50b","bandit50a","bandit50a",2,0.53306,0
"voc083c",87,"bandit70","bandit50a","bandit50a",2,0.64782,-1
"voc083c",88,"bandit90","bandit50b","bandit90",1,0.81549,1
"voc083c",89,"bandit10","bandit50a","bandit50a",2,1.1516,1
"voc083c",90,"bandit30","bandit70","bandit30",1,0.93021,-1
