"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc088t",1,"bandits5050","bandit50b","bandit50a",4,1,0,2.9934,"bandit50b","bandit50a",1,6.7419,1,14,0,0.4,0.4,0,0.4,0,1,1
"voc088t",2,"bandits9010","bandit10","bandit90",3,2,1,2.3069,"bandit90","bandit10",2,2.2445,1,10,0,0.3,0,0.3,-0.3,0,-1,1
"voc088t",3,"bandits7030","bandit70","bandit30",6,2,1,2.0271,"bandit70","bandit30",1,1.7916,0,0,0,0.6,0,0.6,-0.6,0,-1,1
"voc088t",4,"bandits9010","bandit10","bandit90",2,2,1,3.1131,"bandit10","bandit90",1,1.7859,0,0,1,0.7,1,0.7,0.3,1,1,2
"voc088t",5,"bandits7030","bandit70","bandit30",5,1,0,1.3316,"bandit70","bandit30",1,1.5182,0,5,0,0.5,0.5,0,0.5,0,1,2
"voc088t",6,"bandits5050","bandit50b","bandit50a",0,1,0,2.8143,"bandit50a","bandit50b",2,1.1812,1,10,1,0.5,0.5,1,-0.5,1,-1,2
"voc088t",7,"bandits5050","bandit50b","bandit50a",5,2,1,2.5956,"bandit50b","bandit50a",1,2.8255,1,10,1,1.5,1,1.5,-0.5,0,-1,3
"voc088t",8,"bandits7030","bandit70","bandit30",0,1,0,1.8565,"bandit70","bandit30",1,0.83847,1,10,0,0,0,0,0,,0,3
"voc088t",9,"bandits9010","bandit10","bandit90",4,2,1,1.5788,"bandit90","bandit10",2,2.7142,1,10,1,0.9,1,0.9,0.1,1,1,3
"voc088t",10,"bandits5050","bandit50b","bandit50a",2,2,1,1.4044,"bandit50b","bandit50a",1,2.1389,0,0,1,1.2,1,1.2,-0.2,0,-1,4
"voc088t",11,"bandits9010","bandit10","bandit90",1,2,1,1.334,"bandit90","bandit10",2,3.9106,1,10,1,0.6,1,0.6,0.4,1,1,4
"voc088t",12,"bandits7030","bandit70","bandit30",3,1,0,0.76204,"bandit30","bandit70",2,0.52258,1,13,0.33333,0.46667,0.46667,0.33333,0.13333,0,1,4
"voc088t",13,"bandits9010","bandit90","bandit10",0,1,0,2.1014,"bandit10","bandit90",2,0.55307,0,0,1,0.5,0.5,1,-0.5,1,-1,5
"voc088t",14,"bandits7030","bandit70","bandit30",1,2,1,1.4251,"bandit30","bandit70",2,1.2703,1,10,1,0.76667,1,0.76667,0.23333,1,1,5
"voc088t",15,"bandits5050","bandit50b","bandit50a",1,2,1,2.1642,"bandit50b","bandit50a",1,1.9865,0,0,1,0.93333,1,0.93333,0.066667,1,1,5
"voc088t",16,"bandits7030","bandit70","bandit30",4,1,0,1.332,"bandit30","bandit70",2,0.47103,0,4,1,1.0667,1.0667,1,0.066667,0,1,6
"voc088t",17,"bandits5050","bandit50a","bandit50b",3,1,0,2.9795,"bandit50b","bandit50a",2,0.50724,1,13,1,1.05,1.05,1,0.05,0,1,6
"voc088t",18,"bandits9010","bandit90","bandit10",5,1,0,1.2289,"bandit10","bandit90",2,0.72383,0,5,1,1,1,1,0,,0,6
"voc088t",19,"bandits7030","bandit30","bandit70",2,2,1,1.9963,"bandit30","bandit70",1,1.3227,0,0,0.66667,0.7,0.66667,0.7,-0.033333,0,-1,7
