"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc053a",1,"bandit50a","bandit70","bandit70",2,2.1169,1
"voc053a",2,"bandit90","bandit10","bandit90",1,0.59199,1
"voc053a",3,"bandit50a","bandit30","bandit30",2,0.64124,-1
"voc053a",4,"bandit50b","bandit10","bandit10",2,0.69834,-1
"voc053a",5,"bandit50b","bandit90","bandit90",2,0.61402,1
"voc053a",6,"bandit30","bandit90","bandit90",2,1.3506,1
"voc053a",7,"bandit50b","bandit30","bandit30",2,0.52946,-1
"voc053a",8,"bandit50a","bandit50b","bandit50b",2,1.3017,0
"voc053a",9,"bandit50a","bandit10","bandit10",2,0.77824,-1
"voc053a",10,"bandit50a","bandit90","bandit90",2,0.4599,1
"voc053a",11,"bandit70","bandit90","bandit90",2,1.0598,1
"voc053a",12,"bandit50b","bandit70","bandit70",2,0.68124,1
"voc053a",13,"bandit70","bandit10","bandit70",1,1.1598,1
"voc053a",14,"bandit30","bandit10","bandit10",2,10.0819,-1
"voc053a",15,"bandit70","bandit30","bandit70",1,0.56943,1
"voc053a",16,"bandit70","bandit50b","bandit70",1,0.55542,1
"voc053a",17,"bandit10","bandit90","bandit90",2,0.52707,1
"voc053a",18,"bandit90","bandit70","bandit90",1,0.66774,1
"voc053a",19,"bandit10","bandit30","bandit10",1,0.76137,-1
"voc053a",20,"bandit30","bandit50a","bandit30",1,1.4526,-1
"voc053a",21,"bandit10","bandit50b","bandit10",1,0.63525,-1
"voc053a",22,"bandit30","bandit50b","bandit30",1,0.57954,-1
"voc053a",23,"bandit50b","bandit50a","bandit50a",2,1.1724,0
"voc053a",24,"bandit90","bandit50a","bandit90",1,0.45442,1
"voc053a",25,"bandit10","bandit70","bandit10",1,0.58197,-1
"voc053a",26,"bandit30","bandit70","bandit70",2,0.41479,1
"voc053a",27,"bandit90","bandit50b","bandit90",1,0.92071,1
"voc053a",28,"bandit70","bandit50a","bandit70",1,1.3243,1
"voc053a",29,"bandit90","bandit30","bandit90",1,0.60808,1
"voc053a",30,"bandit10","bandit50a","bandit10",1,0.88109,-1
"voc053a",31,"bandit50a","bandit90","bandit90",2,1.1664,1
"voc053a",32,"bandit50a","bandit50b","bandit50a",1,1.0399,0
"voc053a",33,"bandit30","bandit90","bandit90",2,0.45551,1
"voc053a",34,"bandit90","bandit10","bandit90",1,0.78339,1
"voc053a",35,"bandit70","bandit90","bandit70",1,0.79185,-1
"voc053a",36,"bandit50b","bandit30","bandit30",2,1.618,-1
"voc053a",37,"bandit30","bandit10","bandit10",2,0.5136,-1
"voc053a",38,"bandit70","bandit30","bandit70",1,0.65351,1
"voc053a",39,"bandit70","bandit10","bandit10",2,0.61264,-1
"voc053a",40,"bandit50b","bandit90","bandit90",2,0.51833,1
"voc053a",41,"bandit50a","bandit30","bandit30",2,1.0583,-1
"voc053a",42,"bandit50b","bandit70","bandit70",2,0.65613,1
"voc053a",43,"bandit50a","bandit10","bandit10",2,0.85584,-1
"voc053a",44,"bandit50a","bandit70","bandit70",2,0.63065,1
"voc053a",45,"bandit50b","bandit10","bandit10",2,0.93362,-1
"voc053a",46,"bandit70","bandit50b","bandit70",1,0.45755,1
"voc053a",47,"bandit90","bandit50b","bandit90",1,0.68027,1
"voc053a",48,"bandit10","bandit50b","bandit10",1,0.54945,-1
"voc053a",49,"bandit30","bandit50a","bandit30",1,0.64927,-1
"voc053a",50,"bandit30","bandit70","bandit70",2,0.5928,1
"voc053a",51,"bandit90","bandit70","bandit70",2,0.56257,-1
"voc053a",52,"bandit90","bandit30","bandit90",1,0.50825,1
"voc053a",53,"bandit10","bandit50a","bandit10",1,0.80156,-1
"voc053a",54,"bandit10","bandit30","bandit10",1,0.72328,-1
"voc053a",55,"bandit70","bandit50a","bandit70",1,0.59099,1
"voc053a",56,"bandit90","bandit50a","bandit90",1,0.5452,1
"voc053a",57,"bandit50b","bandit50a","bandit50b",1,1.8287,0
"voc053a",58,"bandit30","bandit50b","bandit30",1,0.56377,-1
"voc053a",59,"bandit10","bandit70","bandit10",1,0.55061,-1
"voc053a",60,"bandit10","bandit90","bandit90",2,0.48145,1
"voc053a",61,"bandit30","bandit10","bandit30",1,0.59215,1
"voc053a",62,"bandit90","bandit10","bandit90",1,0.59311,1
"voc053a",63,"bandit30","bandit90","bandit90",2,0.81035,1
"voc053a",64,"bandit50b","bandit70","bandit70",2,1.1552,1
"voc053a",65,"bandit50a","bandit10","bandit10",2,0.99857,-1
"voc053a",66,"bandit50b","bandit90","bandit90",2,0.67919,1
"voc053a",67,"bandit50a","bandit30","bandit50a",1,0.597,1
"voc053a",68,"bandit50a","bandit90","bandit90",2,1.1016,1
"voc053a",69,"bandit50a","bandit50b","bandit50b",2,0.97798,0
"voc053a",70,"bandit70","bandit10","bandit70",1,0.83643,1
"voc053a",71,"bandit50b","bandit30","bandit30",2,0.98743,-1
"voc053a",72,"bandit70","bandit30","bandit70",1,0.56443,1
"voc053a",73,"bandit50a","bandit70","bandit70",2,0.67205,1
"voc053a",74,"bandit50b","bandit10","bandit10",2,0.60541,-1
"voc053a",75,"bandit70","bandit90","bandit90",2,0.67874,1
"voc053a",76,"bandit70","bandit50a","bandit70",1,0.84501,1
"voc053a",77,"bandit10","bandit90","bandit90",2,0.46017,1
"voc053a",78,"bandit10","bandit50b","bandit10",1,0.47579,-1
"voc053a",79,"bandit30","bandit70","bandit70",2,0.44151,1
"voc053a",80,"bandit10","bandit50a","bandit10",1,0.43352,-1
"voc053a",81,"bandit30","bandit50b","bandit30",1,0.56964,-1
"voc053a",82,"bandit90","bandit50a","bandit90",1,0.77249,1
"voc053a",83,"bandit30","bandit50a","bandit30",1,0.71781,-1
"voc053a",84,"bandit50b","bandit50a","bandit50a",2,1.1462,0
"voc053a",85,"bandit90","bandit50b","bandit90",1,1.0128,1
"voc053a",86,"bandit10","bandit30","bandit10",1,0.98022,-1
"voc053a",87,"bandit10","bandit70","bandit70",2,0.59951,1
"voc053a",88,"bandit70","bandit50b","bandit70",1,0.57521,1
"voc053a",89,"bandit90","bandit30","bandit90",1,0.63369,1
"voc053a",90,"bandit90","bandit70","bandit70",2,1.5937,-1
