"subID","trial","bandit","response","trueProb","RT"
"voc040a",1,"bandit90",7,9,38.6809
"voc040a",2,"bandit30",4,3,22.7766
"voc040a",3,"bandit50b",5,5,4.0002
"voc040a",4,"bandit70",9,7,2.3555
"voc040a",5,"bandit10",1,1,2.3463
"voc040a",6,"bandit50a",3,5,2.5369
