"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc112c",1,"bandit50b","bandit90","bandit90",2,3.2198,1
"voc112c",2,"bandit50a","bandit50b","bandit50b",2,1.0448,0
"voc112c",3,"bandit70","bandit10","bandit70",1,0.75095,1
"voc112c",4,"bandit50a","bandit10","bandit50a",1,2.3709,1
"voc112c",5,"bandit30","bandit90","bandit90",2,1.4784,1
"voc112c",6,"bandit90","bandit10","bandit90",1,0.90277,1
"voc112c",7,"bandit30","bandit10","bandit30",1,1.5643,1
"voc112c",8,"bandit50b","bandit70","bandit50b",1,1.4906,-1
"voc112c",9,"bandit50a","bandit90","bandit90",2,1.1209,1
"voc112c",10,"bandit50b","bandit10","bandit50b",1,1.0624,1
"voc112c",11,"bandit70","bandit90","bandit70",1,1.2306,-1
"voc112c",12,"bandit50b","bandit30","bandit50b",1,1.1131,1
"voc112c",13,"bandit50a","bandit70","bandit70",2,1.75,1
"voc112c",14,"bandit50a","bandit30","bandit30",2,1.3954,-1
"voc112c",15,"bandit70","bandit30","bandit70",1,1.3908,1
"voc112c",16,"bandit10","bandit30","bandit10",1,1.4583,-1
"voc112c",17,"bandit30","bandit50b","bandit50b",2,1.4581,1
"voc112c",18,"bandit50b","bandit50a","bandit50b",1,1.9802,0
"voc112c",19,"bandit90","bandit30","bandit90",1,1.0226,1
"voc112c",20,"bandit10","bandit50a","bandit10",1,1.2573,-1
"voc112c",21,"bandit10","bandit50b","bandit50b",2,0.72914,1
"voc112c",22,"bandit90","bandit50a","bandit90",1,0.48748,1
"voc112c",23,"bandit90","bandit50b","bandit50b",2,0.67873,-1
"voc112c",24,"bandit70","bandit50b","bandit70",1,0.63831,1
"voc112c",25,"bandit70","bandit50a","bandit70",1,0.8471,1
"voc112c",26,"bandit30","bandit70","bandit70",2,0.56721,1
"voc112c",27,"bandit10","bandit90","bandit90",2,1.0513,1
"voc112c",28,"bandit10","bandit70","bandit70",2,1.037,1
"voc112c",29,"bandit30","bandit50a","bandit50a",2,1.2135,1
"voc112c",30,"bandit90","bandit70","bandit70",2,1.0469,-1
"voc112c",31,"bandit70","bandit10","bandit70",1,0.80725,1
"voc112c",32,"bandit50a","bandit70","bandit70",2,0.91509,1
"voc112c",33,"bandit50a","bandit30","bandit50a",1,1.2238,1
"voc112c",34,"bandit50b","bandit10","bandit50b",1,0.8675,1
"voc112c",35,"bandit30","bandit10","bandit10",2,1.1387,-1
"voc112c",36,"bandit90","bandit10","bandit90",1,0.82421,1
"voc112c",37,"bandit50a","bandit50b","bandit50b",2,1.2262,0
"voc112c",38,"bandit70","bandit90","bandit70",1,1.1392,-1
"voc112c",39,"bandit70","bandit30","bandit70",1,0.80908,1
"voc112c",40,"bandit50a","bandit90","bandit90",2,0.97087,1
"voc112c",41,"bandit30","bandit90","bandit90",2,0.94361,1
"voc112c",42,"bandit50b","bandit70","bandit70",2,0.99618,1
"voc112c",43,"bandit50b","bandit30","bandit50b",1,1.8069,1
"voc112c",44,"bandit50b","bandit90","bandit90",2,0.83433,1
"voc112c",45,"bandit50a","bandit10","bandit50a",1,1.4354,1
"voc112c",46,"bandit10","bandit70","bandit70",2,0.81258,1
"voc112c",47,"bandit30","bandit50a","bandit30",1,0.98229,-1
"voc112c",48,"bandit10","bandit50b","bandit50b",2,0.79328,1
"voc112c",49,"bandit90","bandit70","bandit70",2,0.73301,-1
"voc112c",50,"bandit50b","bandit50a","bandit50b",1,1.1141,0
"voc112c",51,"bandit10","bandit30","bandit10",1,1.056,-1
"voc112c",52,"bandit70","bandit50b","bandit70",1,1.0486,1
"voc112c",53,"bandit10","bandit90","bandit90",2,1.1529,1
"voc112c",54,"bandit30","bandit70","bandit70",2,0.80473,1
"voc112c",55,"bandit30","bandit50b","bandit50b",2,0.83937,1
"voc112c",56,"bandit90","bandit30","bandit90",1,0.71254,1
"voc112c",57,"bandit90","bandit50b","bandit90",1,1.2081,1
"voc112c",58,"bandit90","bandit50a","bandit90",1,0.63488,1
"voc112c",59,"bandit10","bandit50a","bandit10",1,1.1077,-1
"voc112c",60,"bandit70","bandit50a","bandit70",1,0.64962,1
"voc112c",61,"bandit50a","bandit70","bandit70",2,0.53858,1
"voc112c",62,"bandit70","bandit90","bandit70",1,0.52735,-1
"voc112c",63,"bandit90","bandit10","bandit90",1,0.69235,1
"voc112c",64,"bandit50b","bandit90","bandit90",2,0.63658,1
"voc112c",65,"bandit70","bandit10","bandit70",1,0.67748,1
"voc112c",66,"bandit30","bandit90","bandit90",2,0.58164,1
"voc112c",67,"bandit50a","bandit10","bandit10",2,1.0168,-1
"voc112c",68,"bandit50a","bandit50b","bandit50b",2,0.00017297,0
"voc112c",69,"bandit70","bandit30","bandit70",1,0.78052,1
"voc112c",70,"bandit50b","bandit70","bandit50b",1,0.00017604,-1
"voc112c",71,"bandit50a","bandit90","bandit50a",1,0.00017822,-1
"voc112c",72,"bandit30","bandit10","bandit30",1,1.0927,1
"voc112c",73,"bandit50a","bandit30","bandit30",2,1.2199,-1
"voc112c",74,"bandit50b","bandit30","bandit50b",1,0.70937,1
"voc112c",75,"bandit50b","bandit10","bandit50b",1,0.77144,1
"voc112c",76,"bandit70","bandit50a","bandit70",1,0.63105,1
"voc112c",77,"bandit90","bandit70","bandit70",2,0.52847,-1
"voc112c",78,"bandit10","bandit50a","bandit50a",2,0.98264,1
