"subID","trial","bandit","response","trueProb","RT"
"voc066a",1,"bandit90",9,9,4.9819
"voc066a",2,"bandit30",1,3,5.5443
"voc066a",3,"bandit70",8,7,6.7566
"voc066a",4,"bandit10",1,1,2.0952
"voc066a",5,"bandit50a",5,5,3.3118
"voc066a",6,"bandit50b",6,5,2.1754
