"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc118c",1,"bandits7030","bandit70","bandit30",2,1,0,1.0908,"bandit70","bandit30",1,1.6561,1,12,0,0.2,0.2,0,0.2,0,1,1
"voc118c",2,"bandits5050","bandit50a","bandit50b",2,2,1,1.8962,"bandit50a","bandit50b",1,1.591,1,10,0,0.2,0,0.2,-0.2,0,-1,1
"voc118c",3,"bandits9010","bandit90","bandit10",0,1,0,1.6325,"bandit90","bandit10",1,1.0325,1,10,0,0,0,0,0,,0,1
"voc118c",4,"bandits5050","bandit50b","bandit50a",3,2,1,1.5107,"bandit50a","bandit50b",2,0.84862,0,0,1,0.8,1,0.8,0.2,1,1,2
"voc118c",5,"bandits7030","bandit70","bandit30",3,1,0,1.0357,"bandit30","bandit70",2,0.60834,0,3,1,0.8,0.8,1,-0.2,1,-1,2
"voc118c",6,"bandits9010","bandit90","bandit10",6,1,0,1.5929,"bandit10","bandit90",2,0.60066,0,6,1,1.1,1.1,1,0.1,0,1,2
"voc118c",7,"bandits5050","bandit50b","bandit50a",1,2,1,2.4873,"bandit50a","bandit50b",2,1.1415,1,10,0.5,0.35,0.5,0.35,0.15,1,1,3
"voc118c",8,"bandits9010","bandit90","bandit10",1,1,0,1.1771,"bandit10","bandit90",2,0.86837,0,1,1,0.6,0.6,1,-0.4,1,-1,3
"voc118c",9,"bandits7030","bandit30","bandit70",0,2,1,1.1191,"bandit70","bandit30",2,0.0013738,1,10,1,0.5,1,0.5,0.5,1,1,3
"voc118c",10,"bandits9010","bandit10","bandit90",3,2,1,0.71275,"bandit10","bandit90",1,0.635,0,0,1,0.8,1,0.8,0.2,1,1,4
"voc118c",11,"bandits5050","bandit50b","bandit50a",4,1,0,0.67611,"bandit50b","bandit50a",1,0.65398,0,4,0.66667,0.73333,0.73333,0.66667,0.066667,0,1,4
"voc118c",12,"bandits7030","bandit70","bandit30",5,1,0,0.85325,"bandit70","bandit30",1,0.65412,1,15,1,1,1,1,0,,0,4
"voc118c",13,"bandits9010","bandit90","bandit10",5,1,0,0.88288,"bandit90","bandit10",1,0.63966,1,15,1,1,1,1,0,,0,5
"voc118c",14,"bandits7030","bandit30","bandit70",6,1,0,0.762,"bandit30","bandit70",1,0.72666,1,16,1,1.1,1.1,1,0.1,0,1,5
"voc118c",15,"bandits5050","bandit50b","bandit50a",0,2,1,1.1423,"bandit50a","bandit50b",2,0.81961,0,0,0.66667,0.33333,0.66667,0.33333,0.33333,1,1,5
"voc118c",16,"bandits9010","bandit10","bandit90",4,1,0,0.91467,"bandit90","bandit10",2,0.57923,1,14,1,0.9,0.9,1,-0.1,1,-1,6
"voc118c",17,"bandits7030","bandit70","bandit30",4,1,0,0.68583,"bandit30","bandit70",2,1.3507,1,14,1,1.15,1.15,1,0.15,0,1,6
"voc118c",18,"bandits5050","bandit50a","bandit50b",6,1,0,0.78046,"bandit50b","bandit50a",2,0.66086,1,16,0.5,0.85,0.85,0.5,0.35,0,1,6
"voc118c",19,"bandits5050","bandit50b","bandit50a",5,1,0,1.8637,"bandit50a","bandit50b",2,0.90752,1,15,0.5,1,1,0.5,0.5,0,1,7
"voc118c",20,"bandits9010","bandit90","bandit10",2,1,0,1.2254,"bandit90","bandit10",1,0.71914,0,2,1,0.7,0.7,1,-0.3,1,-1,7
"voc118c",21,"bandits7030","bandit70","bandit30",1,1,0,1.3113,"bandit70","bandit30",1,0.66994,1,11,1,0.93333,0.93333,1,-0.066667,1,-1,7
"voc118c",22,"bandits5050","bandit50b","bandit50a",3,1,0,1.0855,"bandit50a","bandit50b",2,0.71873,0,3,0.6,0.85,0.85,0.6,0.25,0,1,8
"voc118c",23,"bandits9010","bandit90","bandit10",2,1,0,0.68231,"bandit10","bandit90",2,0.62556,0,2,0.75,0.575,0.575,0.75,-0.175,1,-1,8
"voc118c",24,"bandits7030","bandit30","bandit70",5,1,0,0.88492,"bandit30","bandit70",1,0.49607,0,5,1,1.3333,1.3333,1,0.33333,0,1,8
"voc118c",25,"bandits9010","bandit90","bandit10",4,1,0,0.66489,"bandit10","bandit90",2,0.73723,0,4,0.75,0.775,0.775,0.75,0.025,0,1,9
"voc118c",26,"bandits5050","bandit50b","bandit50a",2,1,0,1.0629,"bandit50a","bandit50b",2,0.64846,1,12,0.5,0.7,0.7,0.5,0.2,0,1,9
"voc118c",27,"bandits7030","bandit30","bandit70",0,2,1,1.3191,"bandit30","bandit70",1,0.61874,0,0,1,0.75,1,0.75,0.25,1,1,9
"voc118c",28,"bandits9010","bandit90","bandit10",1,1,0,0.7916,"bandit10","bandit90",2,0.52564,1,11,0.75,0.475,0.475,0.75,-0.275,1,-1,10
"voc118c",29,"bandits7030","bandit30","bandit70",1,1,0,1.0095,"bandit70","bandit30",2,0.53118,0,1,1,0.8,0.8,1,-0.2,1,-1,10
"voc118c",30,"bandits5050","bandit50b","bandit50a",5,1,0,0.82742,"bandit50b","bandit50a",1,0.56665,0,5,0.57143,1.0357,1.0357,0.57143,0.46429,0,1,10
"voc118c",31,"bandits7030","bandit30","bandit70",3,2,1,1.2738,"bandit70","bandit30",2,0.8929,1,10,0.8,0.9,0.8,0.9,-0.1,0,-1,11
"voc118c",32,"bandits9010","bandit90","bandit10",5,1,0,0.57417,"bandit10","bandit90",2,0.52968,0,5,0.75,0.95833,0.95833,0.75,0.20833,0,1,11
"voc118c",33,"bandits5050","bandit50a","bandit50b",4,1,0,0.77807,"bandit50a","bandit50b",1,0.79858,0,4,0.57143,0.85238,0.85238,0.57143,0.28095,0,1,11
"voc118c",34,"bandits9010","bandit90","bandit10",0,2,1,0.97315,"bandit10","bandit90",2,1.5906,0,0,0.75,0.44643,0.75,0.44643,0.30357,1,1,12
"voc118c",35,"bandits7030","bandit30","bandit70",2,1,0,0.74807,"bandit30","bandit70",1,0.43669,1,12,0.83333,0.81667,0.81667,0.83333,-0.016667,1,-1,12
"voc118c",36,"bandits5050","bandit50b","bandit50a",6,1,0,0.69577,"bandit50b","bandit50a",1,0.52158,1,16,0.5,1.0167,1.0167,0.5,0.51667,0,1,12
"voc118c",37,"bandits7030","bandit70","bandit30",6,1,0,0.73839,"bandit30","bandit70",2,1.1957,0,6,0.83333,1.2667,1.2667,0.83333,0.43333,0,1,13
"voc118c",38,"bandits9010","bandit10","bandit90",3,1,0,0.8084,"bandit90","bandit10",2,0.46088,1,13,0.75,0.7375,0.7375,0.75,-0.0125,1,-1,13
"voc118c",39,"bandits5050","bandit50a","bandit50b",0,2,1,1.1889,"bandit50a","bandit50b",1,0.45704,1,10,0.5,0.5,0.5,0.5,0,,0,13
"voc118c",40,"bandits5050","bandit50a","bandit50b",1,1,0,0.78525,"bandit50b","bandit50a",2,0.56088,1,11,0.55556,0.62778,0.62778,0.55556,0.072222,0,1,14
"voc118c",41,"bandits9010","bandit90","bandit10",6,1,0,0.65398,"bandit90","bandit10",1,0.60016,1,16,0.8,1.0625,1.0625,0.8,0.2625,0,1,14
"voc118c",42,"bandits7030","bandit70","bandit30",4,1,0,0.63258,"bandit70","bandit30",1,0.6266,0,4,0.83333,1.031,1.031,0.83333,0.19762,0,1,14
"voc118c",43,"bandits5050","bandit50a","bandit50b",0,2,1,1.0307,"bandit50b","bandit50a",2,0.63698,1,10,0.6,0.57778,0.6,0.57778,0.022222,1,1,15
"voc118c",44,"bandits9010","bandit90","bandit10",0,2,1,1.0863,"bandit90","bandit10",1,0.41582,1,10,0.83333,0.47917,0.83333,0.47917,0.35417,1,1,15
"voc118c",45,"bandits7030","bandit70","bandit30",5,1,0,0.76472,"bandit70","bandit30",1,0.63657,1,15,0.71429,1.0714,1.0714,0.71429,0.35714,0,1,15
"voc118c",46,"bandits9010","bandit10","bandit90",1,2,1,0.92134,"bandit90","bandit10",2,0.99157,1,10,0.85714,0.59107,0.85714,0.59107,0.26607,1,1,16
