"subID","trial","bandit","response","trueProb","RT"
"voc018a",1,"bandit10",1,1,5.5605
"voc018a",2,"bandit50b",4,5,4.6018
"voc018a",3,"bandit90",9,9,3.0176
"voc018a",4,"bandit50a",6,5,4.5914
"voc018a",5,"bandit70",7,7,5.0795
"voc018a",6,"bandit30",3,3,2.3955
