"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc106t",1,"bandits7030","bandit30","bandit70",4,1,0,7.407,"bandit30","bandit70",1,4.2101,0,4,0,0.4,0.4,0,0.4,0,1,1
"voc106t",2,"bandits9010","bandit90","bandit10",0,1,0,13.9875,"bandit90","bandit10",1,3.1804,1,10,0,0,0,0,0,,0,1
"voc106t",3,"bandits5050","bandit50a","bandit50b",4,1,0,2.0486,"bandit50b","bandit50a",2,9.1903,0,4,0,0.4,0.4,0,0.4,0,1,1
"voc106t",4,"bandits5050","bandit50b","bandit50a",6,1,0,5.0314,"bandit50a","bandit50b",2,3.7804,1,16,0,0.6,0.6,0,0.6,0,1,2
"voc106t",5,"bandits7030","bandit70","bandit30",2,1,0,4.7434,"bandit70","bandit30",1,2.7744,1,12,0,0.2,0.2,0,0.2,0,1,2
"voc106t",6,"bandits9010","bandit90","bandit10",2,1,0,3.3476,"bandit10","bandit90",2,0.90827,0,2,1,0.7,0.7,1,-0.3,1,-1,2
"voc106t",7,"bandits7030","bandit70","bandit30",0,1,0,3.0693,"bandit70","bandit30",1,2.2733,1,10,1,0.5,0.5,1,-0.5,1,-1,3
"voc106t",8,"bandits5050","bandit50b","bandit50a",5,2,1,0.16351,"bandit50b","bandit50a",1,3.4037,1,10,1,1,1,1,0,,0,3
"voc106t",9,"bandits9010","bandit10","bandit90",1,2,1,5.9715,"bandit10","bandit90",1,1.8399,0,0,1,0.6,1,0.6,0.4,1,1,3
"voc106t",10,"bandits5050","bandit50a","bandit50b",1,2,1,1.8473,"bandit50b","bandit50a",2,1.5383,0,0,1,0.85,1,0.85,0.15,1,1,4
"voc106t",11,"bandits7030","bandit30","bandit70",1,1,0,7.8296,"bandit30","bandit70",1,0.55994,0,1,1,0.6,0.6,1,-0.4,1,-1,4
"voc106t",12,"bandits9010","bandit10","bandit90",6,1,0,0.11971,"bandit10","bandit90",1,1.485,0,6,1,1.1,1.1,1,0.1,0,1,4
"voc106t",13,"bandits7030","bandit70","bandit30",6,1,0,1.5192,"bandit30","bandit70",2,0.35414,0,6,1,1.1,1.1,1,0.1,0,1,5
"voc106t",14,"bandits5050","bandit50b","bandit50a",3,2,1,3.2582,"bandit50b","bandit50a",1,0.38969,1,10,1,0.96667,1,0.96667,0.033333,1,1,5
"voc106t",15,"bandits9010","bandit90","bandit10",4,2,1,2.1266,"bandit10","bandit90",2,1.1514,0,0,1,0.9,1,0.9,0.1,1,1,5
"voc106t",16,"bandits5050","bandit50b","bandit50a",2,2,1,0.14645,"bandit50b","bandit50a",1,0.69924,1,10,1,0.95,1,0.95,0.05,1,1,6
"voc106t",17,"bandits7030","bandit70","bandit30",3,1,0,12.2648,"bandit30","bandit70",2,0.33567,0,3,1,0.8,0.8,1,-0.2,1,-1,6
