"subID","trial","bandit","response","trueProb","RT"
"voc037a",1,"bandit30",4,3,5.0015
"voc037a",2,"bandit70",9,7,3.4911
"voc037a",3,"bandit50a",6,5,4.0108
"voc037a",4,"bandit10",3,1,2.2223
"voc037a",5,"bandit90",7,9,3.8262
"voc037a",6,"bandit50b",8,5,1.8277
