"subID","trial","bandit","response","trueProb","RT"
"voc107t",1,"bandit50b",6,5,12.1326
"voc107t",2,"bandit50a",4,5,4.2577
"voc107t",3,"bandit10",3,1,1.5425
"voc107t",4,"bandit30",3,3,5.2252
"voc107t",5,"bandit90",9,9,4.9968
"voc107t",6,"bandit70",7,7,4.035
