"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc075c",1,"bandit50a","bandit70","bandit70",2,4.3634,1
"voc075c",2,"bandit90","bandit10","bandit90",1,3.1245,1
"voc075c",3,"bandit70","bandit10","bandit70",1,1.7352,1
"voc075c",4,"bandit50b","bandit10","bandit50b",1,1.2418,1
"voc075c",5,"bandit30","bandit90","bandit90",2,2.8809,1
"voc075c",6,"bandit50a","bandit90","bandit90",2,1.1727,1
"voc075c",7,"bandit50a","bandit50b","bandit50b",2,1.0783,0
"voc075c",8,"bandit70","bandit90","bandit70",1,1.5561,-1
"voc075c",9,"bandit50b","bandit90","bandit50b",1,1.6712,-1
"voc075c",10,"bandit50a","bandit10","bandit10",2,1.3397,-1
"voc075c",11,"bandit30","bandit10","bandit10",2,0.00017864,-1
"voc075c",12,"bandit50b","bandit70","bandit70",2,2.1931,1
"voc075c",13,"bandit50b","bandit30","bandit50b",1,1.3209,1
"voc075c",14,"bandit50a","bandit30","bandit50a",1,2.2545,1
"voc075c",15,"bandit70","bandit30","bandit70",1,5.2191,1
"voc075c",16,"bandit70","bandit50b","bandit50b",2,1.0011,-1
"voc075c",17,"bandit30","bandit70","bandit70",2,1.3208,1
"voc075c",18,"bandit10","bandit50a","bandit50a",2,3.2766,1
"voc075c",19,"bandit90","bandit70","bandit70",2,1.2019,-1
"voc075c",20,"bandit90","bandit50a","bandit50a",2,1.1936,-1
"voc075c",21,"bandit70","bandit50a","bandit70",1,0.91598,1
"voc075c",22,"bandit90","bandit50b","bandit50b",2,1.119,-1
"voc075c",23,"bandit90","bandit30","bandit90",1,1.635,1
"voc075c",24,"bandit10","bandit70","bandit70",2,1.195,1
"voc075c",25,"bandit10","bandit90","bandit90",2,1.4589,1
"voc075c",26,"bandit50b","bandit50a","bandit50b",1,0.76201,0
"voc075c",27,"bandit30","bandit50a","bandit30",1,1.8926,-1
"voc075c",28,"bandit10","bandit30","bandit10",1,2.5619,-1
"voc075c",29,"bandit30","bandit50b","bandit50b",2,0.74741,1
"voc075c",30,"bandit10","bandit50b","bandit50b",2,0.69428,1
"voc075c",31,"bandit50b","bandit90","bandit50b",1,0.72434,-1
"voc075c",32,"bandit50b","bandit10","bandit50b",1,0.5603,1
"voc075c",33,"bandit50a","bandit50b","bandit50b",2,0.6031,0
"voc075c",34,"bandit50a","bandit70","bandit70",2,1.6687,1
