"subID","trial","bandit","response","trueProb","RT"
"voc026a",1,"bandit70",4,7,4.6549
"voc026a",2,"bandit50a",4,5,1.6158
"voc026a",3,"bandit50b",4,5,0.66742
"voc026a",4,"bandit10",3,1,1.6061
"voc026a",5,"bandit30",4,3,2.0027
"voc026a",6,"bandit90",9,9,3.4875
