"subID","trial","bandit","response","trueProb","RT"
"voc058a",1,"bandit70",8,7,2.8692
"voc058a",2,"bandit90",8,9,2.8704
"voc058a",3,"bandit50a",5,5,3.2386
"voc058a",4,"bandit50b",5,5,0.94534
"voc058a",5,"bandit10",2,1,2.6808
"voc058a",6,"bandit30",3,3,1.4422
