"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc103t",1,"bandit50a","bandit10","bandit50a",1,3.6786,1
"voc103t",2,"bandit50a","bandit50b","bandit50a",1,1.2281,0
"voc103t",3,"bandit50b","bandit90","bandit90",2,1.2363,1
"voc103t",4,"bandit50a","bandit30","bandit30",2,2.4191,-1
"voc103t",5,"bandit50b","bandit10","bandit50b",1,1.0425,1
"voc103t",6,"bandit90","bandit10","bandit90",1,1.0329,1
"voc103t",7,"bandit70","bandit30","bandit70",1,0.84167,1
"voc103t",8,"bandit30","bandit90","bandit90",2,0.95256,1
"voc103t",9,"bandit50b","bandit30","bandit50b",1,0.67512,1
"voc103t",10,"bandit70","bandit10","bandit70",1,0.61725,1
"voc103t",11,"bandit30","bandit10","bandit30",1,0.55363,1
"voc103t",12,"bandit50a","bandit70","bandit70",2,0.58824,1
"voc103t",13,"bandit50a","bandit90","bandit50a",1,0.65429,-1
"voc103t",14,"bandit50b","bandit70","bandit70",2,1.4058,1
"voc103t",15,"bandit70","bandit90","bandit70",1,0.52534,-1
"voc103t",16,"bandit90","bandit50a","bandit90",1,0.79463,1
"voc103t",17,"bandit70","bandit50b","bandit70",1,0.54809,1
"voc103t",18,"bandit10","bandit70","bandit70",2,0.60749,1
"voc103t",19,"bandit50b","bandit50a","bandit50a",2,1.0393,0
"voc103t",20,"bandit90","bandit30","bandit30",2,0.83101,-1
"voc103t",21,"bandit10","bandit30","bandit30",2,0.63887,1
"voc103t",22,"bandit90","bandit70","bandit70",2,0.62262,-1
"voc103t",23,"bandit30","bandit50a","bandit30",1,0.55063,-1
"voc103t",24,"bandit10","bandit90","bandit10",1,2.1621,-1
"voc103t",25,"bandit10","bandit50a","bandit50a",2,0.73995,1
"voc103t",26,"bandit30","bandit70","bandit70",2,1.1916,1
"voc103t",27,"bandit70","bandit50a","bandit70",1,0.51308,1
"voc103t",28,"bandit90","bandit50b","bandit90",1,0.97337,1
"voc103t",29,"bandit30","bandit50b","bandit30",1,0.5597,-1
"voc103t",30,"bandit10","bandit50b","bandit10",1,1.6585,-1
"voc103t",31,"bandit50b","bandit10","bandit10",2,0.92074,-1
"voc103t",32,"bandit50a","bandit30","bandit30",2,0.74039,-1
"voc103t",33,"bandit50a","bandit10","bandit50a",1,0.48852,1
"voc103t",34,"bandit30","bandit90","bandit30",1,0.57344,-1
"voc103t",35,"bandit30","bandit10","bandit30",1,0.54536,1
"voc103t",36,"bandit50a","bandit70","bandit70",2,0.56458,1
"voc103t",37,"bandit50a","bandit50b","bandit50a",1,1.4627,0
"voc103t",38,"bandit70","bandit10","bandit70",1,0.57228,1
"voc103t",39,"bandit90","bandit10","bandit90",1,1.4718,1
"voc103t",40,"bandit50a","bandit90","bandit90",2,0.50129,1
"voc103t",41,"bandit70","bandit30","bandit70",1,0.44979,1
"voc103t",42,"bandit70","bandit90","bandit70",1,0.5383,-1
"voc103t",43,"bandit50b","bandit70","bandit70",2,0.58916,1
"voc103t",44,"bandit50b","bandit90","bandit90",2,0.94297,1
"voc103t",45,"bandit50b","bandit30","bandit30",2,0.99406,-1
"voc103t",46,"bandit90","bandit70","bandit70",2,0.54775,-1
"voc103t",47,"bandit90","bandit50a","bandit90",1,1.5749,1
"voc103t",48,"bandit10","bandit50a","bandit50a",2,0.62539,1
"voc103t",49,"bandit10","bandit30","bandit10",1,1.1846,-1
"voc103t",50,"bandit30","bandit50b","bandit30",1,0.51368,-1
"voc103t",51,"bandit90","bandit50b","bandit90",1,0.98278,1
"voc103t",52,"bandit70","bandit50b","bandit70",1,0.60861,1
"voc103t",53,"bandit10","bandit50b","bandit50b",2,0.54486,1
"voc103t",54,"bandit90","bandit30","bandit30",2,0.52433,-1
"voc103t",55,"bandit30","bandit50a","bandit30",1,0.56979,-1
"voc103t",56,"bandit70","bandit50a","bandit70",1,0.57111,1
"voc103t",57,"bandit50b","bandit50a","bandit50a",2,1.9016,0
"voc103t",58,"bandit30","bandit70","bandit70",2,0.52986,1
"voc103t",59,"bandit10","bandit90","bandit10",1,0.70264,-1
"voc103t",60,"bandit10","bandit70","bandit70",2,0.56166,1
"voc103t",61,"bandit70","bandit10","bandit70",1,0.45266,1
"voc103t",62,"bandit50a","bandit30","bandit30",2,0.5411,-1
"voc103t",63,"bandit90","bandit10","bandit90",1,1.2086,1
"voc103t",64,"bandit70","bandit30","bandit70",1,0.52867,1
"voc103t",65,"bandit50b","bandit10","bandit10",2,0.67799,-1
"voc103t",66,"bandit50a","bandit50b","bandit50a",1,0.70699,0
"voc103t",67,"bandit50b","bandit70","bandit70",2,0.76008,1
"voc103t",68,"bandit50b","bandit90","bandit90",2,0.69858,1
"voc103t",69,"bandit50a","bandit90","bandit90",2,0.54393,1
"voc103t",70,"bandit30","bandit10","bandit30",1,0.72459,1
"voc103t",71,"bandit70","bandit90","bandit70",1,0.53553,-1
"voc103t",72,"bandit30","bandit90","bandit30",1,1.5962,-1
"voc103t",73,"bandit50a","bandit10","bandit50a",1,1.1965,1
"voc103t",74,"bandit50b","bandit30","bandit30",2,0.67712,-1
"voc103t",75,"bandit50a","bandit70","bandit70",2,0.5076,1
"voc103t",76,"bandit90","bandit30","bandit30",2,0.52884,-1
"voc103t",77,"bandit90","bandit50b","bandit90",1,0.97316,1
"voc103t",78,"bandit10","bandit90","bandit90",2,0.88714,1
"voc103t",79,"bandit50b","bandit50a","bandit50a",2,1.7498,0
"voc103t",80,"bandit70","bandit50b","bandit70",1,0.56636,1
"voc103t",81,"bandit30","bandit50a","bandit50a",2,0.42582,1
"voc103t",82,"bandit70","bandit50a","bandit70",1,0.69891,1
"voc103t",83,"bandit10","bandit50b","bandit10",1,1.5993,-1
"voc103t",84,"bandit10","bandit70","bandit70",2,0.76033,1
"voc103t",85,"bandit30","bandit50b","bandit30",1,0.46643,-1
"voc103t",86,"bandit10","bandit30","bandit30",2,0.54458,1
"voc103t",87,"bandit10","bandit50a","bandit10",1,0.79676,-1
"voc103t",88,"bandit90","bandit50a","bandit50a",2,0.55733,-1
"voc103t",89,"bandit30","bandit70","bandit30",1,0.52877,-1
"voc103t",90,"bandit90","bandit70","bandit70",2,0.81329,-1
