"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc086t",1,"bandit70","bandit10","bandit70",1,3.4903,1
"voc086t",2,"bandit90","bandit10","bandit90",1,1.8219,1
"voc086t",3,"bandit30","bandit90","bandit90",2,1.5093,1
"voc086t",4,"bandit50b","bandit30","bandit50b",1,3.8021,1
"voc086t",5,"bandit50a","bandit10","bandit50a",1,3.2166,1
"voc086t",6,"bandit50a","bandit30","bandit50a",1,3.5275,1
"voc086t",7,"bandit50a","bandit50b","bandit50a",1,1.714,0
"voc086t",8,"bandit70","bandit90","bandit70",1,2.0451,-1
"voc086t",9,"bandit50a","bandit90","bandit50a",1,1.2599,-1
"voc086t",10,"bandit30","bandit10","bandit30",1,3.1055,1
"voc086t",11,"bandit50a","bandit70","bandit70",2,1.7733,1
"voc086t",12,"bandit70","bandit30","bandit70",1,0.84649,1
"voc086t",13,"bandit50b","bandit10","bandit50b",1,1.9661,1
"voc086t",14,"bandit50b","bandit70","bandit70",2,2.1268,1
"voc086t",15,"bandit50b","bandit90","bandit90",2,0.7309,1
"voc086t",16,"bandit90","bandit70","bandit90",1,0.67039,1
"voc086t",17,"bandit10","bandit70","bandit70",2,1.6448,1
"voc086t",18,"bandit30","bandit70","bandit70",2,0.77176,1
"voc086t",19,"bandit90","bandit50b","bandit90",1,0.7572,1
"voc086t",20,"bandit70","bandit50b","bandit70",1,1.1766,1
"voc086t",21,"bandit50b","bandit50a","bandit50a",2,0.99432,0
"voc086t",22,"bandit90","bandit30","bandit90",1,0.77138,1
"voc086t",23,"bandit10","bandit50b","bandit50b",2,2.67,1
"voc086t",24,"bandit70","bandit50a","bandit70",1,1.9712,1
"voc086t",25,"bandit30","bandit50b","bandit50b",2,2.4124,1
"voc086t",26,"bandit10","bandit90","bandit90",2,0.82031,1
"voc086t",27,"bandit10","bandit30","bandit30",2,1.389,1
"voc086t",28,"bandit30","bandit50a","bandit50a",2,1.3085,1
"voc086t",29,"bandit10","bandit50a","bandit50a",2,1.9856,1
"voc086t",30,"bandit90","bandit50a","bandit90",1,0.81846,1
"voc086t",31,"bandit30","bandit10","bandit30",1,2.0752,1
"voc086t",32,"bandit90","bandit10","bandit90",1,0.85656,1
"voc086t",33,"bandit50b","bandit30","bandit50b",1,1.3429,1
"voc086t",34,"bandit50a","bandit50b","bandit50a",1,1.2579,0
"voc086t",35,"bandit70","bandit30","bandit70",1,2.6805,1
"voc086t",36,"bandit50a","bandit90","bandit90",2,0.60511,1
"voc086t",37,"bandit70","bandit90","bandit90",2,0.58131,1
"voc086t",38,"bandit30","bandit90","bandit90",2,0.52828,1
"voc086t",39,"bandit70","bandit10","bandit70",1,1.0046,1
"voc086t",40,"bandit50b","bandit10","bandit50b",1,1.5399,1
"voc086t",41,"bandit50b","bandit90","bandit90",2,0.83139,1
"voc086t",42,"bandit50a","bandit30","bandit50a",1,4.6958,1
"voc086t",43,"bandit50a","bandit70","bandit70",2,0.57795,1
"voc086t",44,"bandit50b","bandit70","bandit70",2,1.5796,1
"voc086t",45,"bandit50a","bandit10","bandit50a",1,1.6142,1
"voc086t",46,"bandit70","bandit50a","bandit70",1,1.2137,1
"voc086t",47,"bandit70","bandit50b","bandit70",1,1.3017,1
"voc086t",48,"bandit90","bandit70","bandit90",1,0.7859,1
"voc086t",49,"bandit50b","bandit50a","bandit50a",2,1.0674,0
"voc086t",50,"bandit90","bandit50a","bandit90",1,0.61794,1
"voc086t",51,"bandit30","bandit50a","bandit50a",2,1.5786,1
"voc086t",52,"bandit30","bandit70","bandit70",2,0.82773,1
"voc086t",53,"bandit90","bandit50b","bandit90",1,0.54848,1
"voc086t",54,"bandit90","bandit30","bandit90",1,0.54298,1
"voc086t",55,"bandit10","bandit50a","bandit50a",2,1.1377,1
"voc086t",56,"bandit10","bandit50b","bandit50b",2,1.2464,1
"voc086t",57,"bandit30","bandit50b","bandit50b",2,4.2296,1
"voc086t",58,"bandit10","bandit70","bandit70",2,1.123,1
"voc086t",59,"bandit10","bandit30","bandit30",2,1.6063,1
"voc086t",60,"bandit10","bandit90","bandit90",2,1.1596,1
"voc086t",61,"bandit50b","bandit30","bandit50b",1,2.0178,1
"voc086t",62,"bandit50a","bandit10","bandit10",2,0.76108,-1
"voc086t",63,"bandit50a","bandit90","bandit90",2,1.1168,1
"voc086t",64,"bandit70","bandit90","bandit90",2,0.68046,1
"voc086t",65,"bandit30","bandit10","bandit30",1,1.3658,1
"voc086t",66,"bandit50b","bandit10","bandit50b",1,1.4954,1
"voc086t",67,"bandit70","bandit30","bandit70",1,1.2688,1
"voc086t",68,"bandit50a","bandit50b","bandit50a",1,0.73893,0
"voc086t",69,"bandit50a","bandit30","bandit50a",1,1.2939,1
"voc086t",70,"bandit50a","bandit70","bandit70",2,0.89121,1
"voc086t",71,"bandit70","bandit10","bandit70",1,1.0808,1
"voc086t",72,"bandit50b","bandit70","bandit70",2,1.1178,1
"voc086t",73,"bandit90","bandit10","bandit90",1,0.84951,1
"voc086t",74,"bandit30","bandit90","bandit90",2,0.72896,1
"voc086t",75,"bandit50b","bandit90","bandit90",2,0.49312,1
"voc086t",76,"bandit90","bandit50a","bandit90",1,0.60337,1
"voc086t",77,"bandit30","bandit50a","bandit50a",2,1.2525,1
"voc086t",78,"bandit90","bandit30","bandit90",1,0.6984,1
"voc086t",79,"bandit10","bandit70","bandit70",2,1.5441,1
"voc086t",80,"bandit10","bandit50b","bandit50b",2,1.2902,1
"voc086t",81,"bandit70","bandit50a","bandit70",1,1.263,1
"voc086t",82,"bandit10","bandit50a","bandit50a",2,1.3982,1
"voc086t",83,"bandit10","bandit90","bandit90",2,0.72579,1
"voc086t",84,"bandit70","bandit50b","bandit70",1,1.3146,1
"voc086t",85,"bandit90","bandit50b","bandit90",1,0.62998,1
"voc086t",86,"bandit30","bandit70","bandit70",2,0.86893,1
"voc086t",87,"bandit50b","bandit50a","bandit50a",2,1.3883,0
"voc086t",88,"bandit30","bandit50b","bandit50b",2,3.2131,1
"voc086t",89,"bandit90","bandit70","bandit90",1,0.74042,1
"voc086t",90,"bandit10","bandit30","bandit30",2,4.8563,1
