"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc044a",1,"bandits9010","bandit10","bandit90",3,1,0,3.7173,"bandit90","bandit10",2,3.9317,1,13,0,0.3,0.3,0,0.3,0,1,1
"voc044a",2,"bandits5050","bandit50b","bandit50a",4,1,0,2.4924,"bandit50b","bandit50a",1,1.9273,0,4,0,0.4,0.4,0,0.4,0,1,1
"voc044a",3,"bandits7030","bandit70","bandit30",0,2,1,12.5839,"bandit30","bandit70",2,1.8948,0,0,0,0,0,0,0,,0,1
"voc044a",4,"bandits5050","bandit50b","bandit50a",3,2,1,1.9713,"bandit50a","bandit50b",2,1.0825,1,10,0,0.3,0,0.3,-0.3,0,-1,2
"voc044a",5,"bandits7030","bandit70","bandit30",1,2,1,2.0555,"bandit70","bandit30",1,0.49837,1,10,0,0.1,0,0.1,-0.1,0,-1,2
"voc044a",6,"bandits9010","bandit90","bandit10",1,2,1,1.3846,"bandit10","bandit90",2,0.48716,0,0,1,0.6,1,0.6,0.4,1,1,2
"voc044a",7,"bandits5050","bandit50b","bandit50a",2,2,1,0.95733,"bandit50b","bandit50a",1,0.49397,1,10,1,0.7,1,0.7,0.3,1,1,3
"voc044a",8,"bandits7030","bandit30","bandit70",6,2,1,2.8517,"bandit30","bandit70",1,3.8554,1,10,1,1.1,1,1.1,-0.1,0,-1,3
"voc044a",9,"bandits9010","bandit10","bandit90",0,2,1,1.5801,"bandit10","bandit90",1,0.83394,0,0,1,0.5,1,0.5,0.5,1,1,3
"voc044a",10,"bandits9010","bandit90","bandit10",6,2,1,1.9694,"bandit90","bandit10",1,0.99244,1,10,1,1.1,1,1.1,-0.1,0,-1,4
"voc044a",11,"bandits7030","bandit30","bandit70",2,2,1,2.5623,"bandit70","bandit30",2,1.4579,1,10,1,0.95,1,0.95,0.05,1,1,4
"voc044a",12,"bandits5050","bandit50b","bandit50a",5,1,0,4.6569,"bandit50a","bandit50b",2,5.5392,1,15,1,1.25,1.25,1,0.25,0,1,4
"voc044a",13,"bandits5050","bandit50a","bandit50b",0,2,1,1.4177,"bandit50a","bandit50b",1,1.1825,0,0,1,0.75,1,0.75,0.25,1,1,5
"voc044a",14,"bandits9010","bandit90","bandit10",2,1,0,1.8561,"bandit10","bandit90",2,4.43,0,2,1,0.7,0.7,1,-0.3,1,-1,5
"voc044a",15,"bandits7030","bandit70","bandit30",5,1,0,4.2647,"bandit30","bandit70",2,0.87533,1,15,1,1.25,1.25,1,0.25,0,1,5
"voc044a",16,"bandits7030","bandit70","bandit30",3,2,1,0.95044,"bandit30","bandit70",2,3.2875,0,0,1,1.1333,1,1.1333,-0.13333,0,-1,6
"voc044a",17,"bandits5050","bandit50a","bandit50b",6,1,0,0.11535,"bandit50b","bandit50a",2,1.4942,1,16,0.66667,1.1833,1.1833,0.66667,0.51667,0,1,6
"voc044a",18,"bandits9010","bandit90","bandit10",5,1,0,0.77713,"bandit10","bandit90",2,0.55426,0,5,1,1,1,1,0,,0,6
"voc044a",19,"bandits9010","bandit90","bandit10",4,1,0,0.098244,"bandit90","bandit10",1,0.91115,1,14,1,0.9,0.9,1,-0.1,1,-1,7
