"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc110t",1,"bandit50b","bandit10","bandit50b",1,1.2829,1
"voc110t",2,"bandit50a","bandit10","bandit10",2,0.58596,-1
"voc110t",3,"bandit50a","bandit70","bandit50a",1,0.9164,-1
"voc110t",4,"bandit70","bandit10","bandit10",2,0.44293,-1
"voc110t",5,"bandit50a","bandit30","bandit50a",1,1.076,1
"voc110t",6,"bandit50b","bandit70","bandit70",2,0.37262,1
"voc110t",7,"bandit70","bandit90","bandit70",1,0.38394,-1
"voc110t",8,"bandit70","bandit30","bandit30",2,0.25908,-1
"voc110t",9,"bandit50a","bandit50b","bandit50a",1,0.25146,0
"voc110t",10,"bandit50a","bandit90","bandit90",2,0.96385,1
"voc110t",11,"bandit30","bandit90","bandit30",1,0.30333,-1
"voc110t",12,"bandit50b","bandit30","bandit30",2,0.20537,-1
"voc110t",13,"bandit90","bandit10","bandit90",1,0.25558,1
"voc110t",14,"bandit50b","bandit90","bandit90",2,0.23252,1
"voc110t",15,"bandit30","bandit10","bandit30",1,0.24941,1
"voc110t",16,"bandit10","bandit50a","bandit50a",2,0.20925,1
"voc110t",17,"bandit90","bandit30","bandit90",1,0.23599,1
"voc110t",18,"bandit10","bandit50b","bandit50b",2,0.23657,1
"voc110t",19,"bandit10","bandit90","bandit10",1,0.23867,-1
"voc110t",20,"bandit70","bandit50a","bandit50a",2,0.26265,-1
"voc110t",21,"bandit10","bandit70","bandit10",1,0.28662,-1
"voc110t",22,"bandit30","bandit70","bandit70",2,0.17397,1
"voc110t",23,"bandit10","bandit30","bandit10",1,0.22558,-1
"voc110t",24,"bandit90","bandit70","bandit70",2,0.21104,-1
"voc110t",25,"bandit50b","bandit50a","bandit50b",1,0.17379,0
"voc110t",26,"bandit30","bandit50a","bandit50a",2,0.25695,1
"voc110t",27,"bandit90","bandit50a","bandit90",1,0.2983,1
"voc110t",28,"bandit70","bandit50b","bandit50b",2,0.30492,-1
"voc110t",29,"bandit90","bandit50b","bandit90",1,0.31131,1
"voc110t",30,"bandit30","bandit50b","bandit50b",2,0.21323,1
"voc110t",31,"bandit50b","bandit30","bandit50b",1,0.40778,1
"voc110t",32,"bandit50a","bandit50b","bandit50b",2,0.27408,0
"voc110t",33,"bandit30","bandit10","bandit30",1,0.12957,1
"voc110t",34,"bandit50b","bandit90","bandit90",2,0.17552,1
