"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc086t",1,"bandits5050","bandit50b","bandit50a",6,1,0,2.0476,"bandit50a","bandit50b",2,2.0657,0,6,0,0.6,0.6,0,0.6,0,1,1
"voc086t",2,"bandits7030","bandit30","bandit70",4,1,0,1.7405,"bandit30","bandit70",1,2.9754,0,4,0,0.4,0.4,0,0.4,0,1,1
"voc086t",3,"bandits9010","bandit90","bandit10",1,2,1,3.157,"bandit10","bandit90",2,2.3875,1,10,0,0.1,0,0.1,-0.1,0,-1,1
"voc086t",4,"bandits7030","bandit70","bandit30",3,1,0,2.9245,"bandit70","bandit30",1,2.1978,0,3,0,0.3,0.3,0,0.3,0,1,2
"voc086t",5,"bandits5050","bandit50a","bandit50b",3,1,0,1.2427,"bandit50a","bandit50b",1,1.3309,1,13,0,0.3,0.3,0,0.3,0,1,2
"voc086t",6,"bandits9010","bandit10","bandit90",0,2,1,1.2652,"bandit10","bandit90",1,1.2624,0,0,1,0.5,1,0.5,0.5,1,1,2
"voc086t",7,"bandits5050","bandit50b","bandit50a",1,2,1,1.2997,"bandit50a","bandit50b",2,1.2456,0,0,0.5,0.35,0.5,0.35,0.15,1,1,3
"voc086t",8,"bandits7030","bandit30","bandit70",6,1,0,1.3007,"bandit30","bandit70",1,0.82454,0,6,0,0.6,0.6,0,0.6,0,1,3
"voc086t",9,"bandits9010","bandit90","bandit10",4,1,0,1.0951,"bandit10","bandit90",2,2.1543,0,4,0.5,0.65,0.65,0.5,0.15,0,1,3
"voc086t",10,"bandits5050","bandit50a","bandit50b",2,2,1,1.1227,"bandit50a","bandit50b",1,1.5392,1,10,0.33333,0.36667,0.33333,0.36667,-0.033333,0,-1,4
"voc086t",11,"bandits9010","bandit90","bandit10",5,1,0,1.1032,"bandit90","bandit10",1,1.6991,1,15,0.33333,0.66667,0.66667,0.33333,0.33333,0,1,4
"voc086t",12,"bandits7030","bandit70","bandit30",1,1,0,0.00017846,"bandit70","bandit30",1,1.1653,1,11,0,0.1,0.1,0,0.1,0,1,4
"voc086t",13,"bandits7030","bandit70","bandit30",5,1,0,1.0369,"bandit30","bandit70",2,1.3717,0,5,0.5,0.75,0.75,0.5,0.25,0,1,5
"voc086t",14,"bandits9010","bandit10","bandit90",3,2,1,1.2903,"bandit90","bandit10",2,1.1407,1,10,1,0.96667,1,0.96667,0.033333,1,1,5
"voc086t",15,"bandits5050","bandit50a","bandit50b",0,2,1,0.87302,"bandit50a","bandit50b",1,2.1087,0,0,0.5,0.25,0.5,0.25,0.25,1,1,5
