"subID","trial","bandit","response","trueProb","RT"
"voc098t",1,"bandit30",6,3,11.4035
"voc098t",2,"bandit50a",7,5,3.7703
"voc098t",3,"bandit90",9,9,1.527
"voc098t",4,"bandit70",8,7,2.1513
"voc098t",5,"bandit10",1,1,3.5012
"voc098t",6,"bandit50b",3,5,2.4129
