"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc098t",1,"bandit30","bandit90","bandit90",2,3.3898,1
"voc098t",2,"bandit70","bandit30","bandit70",1,2.0379,1
"voc098t",3,"bandit50b","bandit90","bandit90",2,1.9805,1
"voc098t",4,"bandit50b","bandit70","bandit70",2,7.4051,1
"voc098t",5,"bandit50a","bandit30","bandit50a",1,2.0251,1
"voc098t",6,"bandit50a","bandit50b","bandit50a",1,2.1285,0
"voc098t",7,"bandit50a","bandit10","bandit50a",1,1.4206,1
"voc098t",8,"bandit70","bandit90","bandit90",2,1.491,1
"voc098t",9,"bandit90","bandit10","bandit90",1,0.92883,1
"voc098t",10,"bandit50a","bandit90","bandit90",2,2.5156,1
"voc098t",11,"bandit50a","bandit70","bandit50a",1,3.6473,-1
"voc098t",12,"bandit30","bandit10","bandit30",1,2.6845,1
"voc098t",13,"bandit70","bandit10","bandit70",1,1.2876,1
"voc098t",14,"bandit50b","bandit10","bandit50b",1,2.1174,1
"voc098t",15,"bandit50b","bandit30","bandit30",2,2.5525,-1
"voc098t",16,"bandit70","bandit50a","bandit50a",2,2.3623,-1
"voc098t",17,"bandit10","bandit70","bandit70",2,1.0997,1
"voc098t",18,"bandit10","bandit30","bandit30",2,2.1606,1
"voc098t",19,"bandit30","bandit50b","bandit50b",2,0.9874,1
"voc098t",20,"bandit50b","bandit50a","bandit50a",2,0.8757,0
"voc098t",21,"bandit90","bandit30","bandit30",2,0.70637,-1
"voc098t",22,"bandit10","bandit90","bandit90",2,0.97544,1
"voc098t",23,"bandit90","bandit70","bandit90",1,0.53709,1
"voc098t",24,"bandit90","bandit50b","bandit90",1,0.76546,1
"voc098t",25,"bandit30","bandit70","bandit70",2,1.1673,1
"voc098t",26,"bandit70","bandit50b","bandit70",1,1.1209,1
"voc098t",27,"bandit30","bandit50a","bandit50a",2,0.7017,1
"voc098t",28,"bandit10","bandit50a","bandit50a",2,0.8018,1
"voc098t",29,"bandit10","bandit50b","bandit50b",2,2.2353,1
"voc098t",30,"bandit90","bandit50a","bandit90",1,0.76881,1
"voc098t",31,"bandit50a","bandit90","bandit90",2,0.96419,1
"voc098t",32,"bandit90","bandit10","bandit90",1,0.77459,1
"voc098t",33,"bandit50b","bandit10","bandit50b",1,1.6393,1
"voc098t",34,"bandit50a","bandit70","bandit50a",1,1.3434,-1
"voc098t",35,"bandit50b","bandit90","bandit90",2,0.74527,1
"voc098t",36,"bandit30","bandit90","bandit90",2,0.66976,1
"voc098t",37,"bandit50b","bandit70","bandit70",2,0.90056,1
"voc098t",38,"bandit50a","bandit10","bandit50a",1,0.58497,1
"voc098t",39,"bandit50a","bandit50b","bandit50a",1,0.74628,0
"voc098t",40,"bandit30","bandit10","bandit10",2,1.2138,-1
"voc098t",41,"bandit50b","bandit30","bandit50b",1,1.533,1
"voc098t",42,"bandit70","bandit30","bandit70",1,1.3925,1
"voc098t",43,"bandit50a","bandit30","bandit50a",1,1.514,1
"voc098t",44,"bandit70","bandit10","bandit70",1,1.1169,1
"voc098t",45,"bandit70","bandit90","bandit90",2,0.67314,1
"voc098t",46,"bandit50b","bandit50a","bandit50a",2,0.71946,0
"voc098t",47,"bandit10","bandit50b","bandit50b",2,1.8994,1
"voc098t",48,"bandit90","bandit50b","bandit90",1,0.68795,1
"voc098t",49,"bandit10","bandit50a","bandit50a",2,0.72528,1
"voc098t",50,"bandit90","bandit50a","bandit90",1,0.69845,1
"voc098t",51,"bandit10","bandit90","bandit90",2,0.60629,1
"voc098t",52,"bandit10","bandit70","bandit70",2,0.83139,1
"voc098t",53,"bandit10","bandit30","bandit10",1,1.2638,-1
"voc098t",54,"bandit30","bandit50a","bandit50a",2,0.97315,1
"voc098t",55,"bandit90","bandit70","bandit90",1,0.66333,1
"voc098t",56,"bandit70","bandit50a","bandit50a",2,6.7497,-1
"voc098t",57,"bandit70","bandit50b","bandit70",1,0.59686,1
"voc098t",58,"bandit90","bandit30","bandit90",1,0.8704,1
"voc098t",59,"bandit30","bandit50b","bandit30",1,5.8035,-1
"voc098t",60,"bandit30","bandit70","bandit70",2,0.94515,1
"voc098t",61,"bandit50b","bandit10","bandit50b",1,1.717,1
"voc098t",62,"bandit50a","bandit10","bandit50a",1,0.78456,1
"voc098t",63,"bandit50a","bandit70","bandit70",2,1.6263,1
"voc098t",64,"bandit30","bandit10","bandit30",1,1.4098,1
"voc098t",65,"bandit50a","bandit30","bandit50a",1,1.1545,1
"voc098t",66,"bandit70","bandit30","bandit70",1,0.86043,1
"voc098t",67,"bandit70","bandit10","bandit70",1,0.59554,1
"voc098t",68,"bandit70","bandit90","bandit90",2,0.49216,1
"voc098t",69,"bandit50b","bandit90","bandit90",2,1.3947,1
"voc098t",70,"bandit50b","bandit70","bandit70",2,0.59461,1
"voc098t",71,"bandit50a","bandit50b","bandit50a",1,0.63763,0
"voc098t",72,"bandit90","bandit10","bandit90",1,0.62919,1
"voc098t",73,"bandit30","bandit90","bandit90",2,1.1248,1
"voc098t",74,"bandit50a","bandit90","bandit90",2,0.71355,1
"voc098t",75,"bandit50b","bandit30","bandit50b",1,3.7807,1
"voc098t",76,"bandit90","bandit50b","bandit90",1,0.78927,1
"voc098t",77,"bandit50b","bandit50a","bandit50a",2,0.69459,0
"voc098t",78,"bandit90","bandit50a","bandit90",1,0.55602,1
"voc098t",79,"bandit10","bandit50b","bandit50b",2,1.5109,1
"voc098t",80,"bandit10","bandit70","bandit70",2,0.7799,1
"voc098t",81,"bandit70","bandit50a","bandit70",1,3.6289,1
"voc098t",82,"bandit90","bandit70","bandit90",1,0.75536,1
"voc098t",83,"bandit10","bandit30","bandit30",2,1.647,1
"voc098t",84,"bandit30","bandit70","bandit70",2,1.1726,1
"voc098t",85,"bandit10","bandit50a","bandit50a",2,1.3907,1
"voc098t",86,"bandit90","bandit30","bandit90",1,0.6006,1
"voc098t",87,"bandit30","bandit50a","bandit50a",2,0.66515,1
"voc098t",88,"bandit70","bandit50b","bandit70",1,0.70403,1
"voc098t",89,"bandit30","bandit50b","bandit50b",2,1.5013,1
"voc098t",90,"bandit10","bandit90","bandit90",2,0.99281,1
