"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc060a",1,"bandit30","bandit10","bandit30",1,7.8933,1
"voc060a",2,"bandit70","bandit30","bandit70",1,1.7414,1
"voc060a",3,"bandit90","bandit10","bandit90",1,2.0646,1
"voc060a",4,"bandit50a","bandit70","bandit70",2,1.31,1
"voc060a",5,"bandit50a","bandit10","bandit50a",1,8.5219,1
"voc060a",6,"bandit50b","bandit70","bandit70",2,2.8008,1
"voc060a",7,"bandit50a","bandit50b","bandit50b",2,1.8481,0
"voc060a",8,"bandit50b","bandit10","bandit50b",1,1.8303,1
"voc060a",9,"bandit70","bandit90","bandit70",1,1.9165,-1
"voc060a",10,"bandit50b","bandit30","bandit50b",1,5.0159,1
"voc060a",11,"bandit30","bandit90","bandit90",2,3.0621,1
"voc060a",12,"bandit50a","bandit30","bandit30",2,9.5221,-1
"voc060a",13,"bandit70","bandit10","bandit70",1,2.2649,1
"voc060a",14,"bandit50b","bandit90","bandit90",2,3.2546,1
"voc060a",15,"bandit50a","bandit90","bandit90",2,3.0911,1
"voc060a",16,"bandit10","bandit50a","bandit50a",2,2.1106,1
"voc060a",17,"bandit10","bandit50b","bandit50b",2,1.7868,1
"voc060a",18,"bandit70","bandit50a","bandit50a",2,3.8844,-1
"voc060a",19,"bandit10","bandit70","bandit70",2,2.1032,1
"voc060a",20,"bandit10","bandit90","bandit90",2,1.4989,1
"voc060a",21,"bandit30","bandit50b","bandit50b",2,1.2554,1
"voc060a",22,"bandit50b","bandit50a","bandit50b",1,0.79013,0
"voc060a",23,"bandit90","bandit30","bandit90",1,1.7593,1
"voc060a",24,"bandit30","bandit50a","bandit50a",2,1.37,1
"voc060a",25,"bandit90","bandit70","bandit90",1,0.87507,1
"voc060a",26,"bandit90","bandit50a","bandit90",1,1.0494,1
"voc060a",27,"bandit70","bandit50b","bandit70",1,1.0801,1
"voc060a",28,"bandit30","bandit70","bandit70",2,1.0613,1
"voc060a",29,"bandit90","bandit50b","bandit90",1,3.3402,1
"voc060a",30,"bandit10","bandit30","bandit30",2,1.3256,1
"voc060a",31,"bandit70","bandit10","bandit70",1,1.3379,1
"voc060a",32,"bandit50b","bandit70","bandit50b",1,1.4369,-1
"voc060a",33,"bandit50a","bandit50b","bandit50b",2,1.9967,0
"voc060a",34,"bandit50a","bandit90","bandit90",2,2.4366,1
"voc060a",35,"bandit50b","bandit10","bandit50b",1,0.71586,1
"voc060a",36,"bandit50a","bandit10","bandit50a",1,2.08,1
"voc060a",37,"bandit50b","bandit30","bandit50b",1,0.96519,1
"voc060a",38,"bandit70","bandit90","bandit70",1,0.87948,-1
"voc060a",39,"bandit50a","bandit30","bandit30",2,0.77978,-1
"voc060a",40,"bandit90","bandit10","bandit90",1,1.8547,1
"voc060a",41,"bandit30","bandit90","bandit90",2,1.1002,1
"voc060a",42,"bandit50a","bandit70","bandit70",2,1.0173,1
"voc060a",43,"bandit70","bandit30","bandit70",1,0.76146,1
"voc060a",44,"bandit30","bandit10","bandit30",1,5.9796,1
"voc060a",45,"bandit50b","bandit90","bandit50b",1,1.5865,-1
"voc060a",46,"bandit90","bandit30","bandit90",1,0.68294,1
"voc060a",47,"bandit90","bandit70","bandit90",1,0.99264,1
