"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimal","trialOfCond","optimalToChoose"
"voc097t",17,"bandits9010","bandit90","bandit10",0,1,0,0.97164,"bandit10","bandit90",2,0.86094,0,0,1,0.5,0.5,1,-0.5,-1,6,1
"voc097t",18,"bandits7030","bandit30","bandit70",1,2,1,0.56044,"bandit70","bandit30",2,0.00017804,1,10,0.5,0.35,0.5,0.35,0.15,1,6,1
"voc097t",19,"bandits5050","bandit50a","bandit50b",2,1,0,0.77825,"bandit50b","bandit50a",2,1.5406,0,2,0.66667,0.7,0.7,0.66667,0.033333,1,7,0
"voc097t",20,"bandits7030","bandit30","bandit70",0,2,1,0.44384,"bandit70","bandit30",2,0.000176,1,10,0.5,0.375,0.5,0.375,0.125,1,7,1
"voc097t",21,"bandits9010","bandit90","bandit10",6,2,1,0.47645,"bandit10","bandit90",2,0.00018113,0,0,1,1.1,1,1.1,-0.1,-1,7,0
"voc097t",22,"bandits7030","bandit30","bandit70",0,1,0,0.42471,"bandit30","bandit70",1,0.34547,0,0,0.5,0.45,0.45,0.5,-0.05,-1,8,1
"voc097t",23,"bandits5050","bandit50a","bandit50b",1,2,1,0.6971,"bandit50b","bandit50a",2,0.73274,0,0,0.5,0.51667,0.5,0.51667,-0.016667,-1,8,0
"voc097t",24,"bandits9010","bandit90","bandit10",2,1,0,0.54402,"bandit10","bandit90",2,2.8831,0,2,1,0.7,0.7,1,-0.3,-1,8,1
"voc097t",25,"bandits7030","bandit30","bandit70",4,2,1,0.45201,"bandit70","bandit30",2,0.00017916,1,10,0.4,0.76667,0.4,0.76667,-0.36667,-1,9,0
"voc097t",26,"bandits5050","bandit50b","bandit50a",5,1,0,1.1708,"bandit50b","bandit50a",1,0.36406,0,5,0.4,0.86667,0.86667,0.4,0.46667,1,9,0
"voc097t",27,"bandits9010","bandit90","bandit10",6,2,1,0.58867,"bandit10","bandit90",2,0.00018238,0,0,1,1.1,1,1.1,-0.1,-1,9,0
"voc097t",28,"bandits5050","bandit50a","bandit50b",6,1,0,0.46877,"bandit50a","bandit50b",1,0.4921,1,16,0.33333,0.93333,0.93333,0.33333,0.6,1,10,0
"voc097t",29,"bandits9010","bandit10","bandit90",5,1,0,0.84611,"bandit90","bandit10",2,3.7885,1,15,1,1,1,1,0,0,10,
"voc097t",30,"bandits7030","bandit70","bandit30",3,1,0,1.4417,"bandit70","bandit30",1,0.76066,1,13,0.5,0.71667,0.71667,0.5,0.21667,1,10,0
"voc097t",31,"bandits7030","bandit30","bandit70",1,2,1,0.99136,"bandit70","bandit30",2,0.00018249,1,10,0.57143,0.55238,0.57143,0.55238,0.019048,1,11,1
"voc097t",32,"bandits9010","bandit90","bandit10",1,1,0,0.56115,"bandit10","bandit90",2,0.65089,0,1,1,0.6,0.6,1,-0.4,-1,11,1
"voc097t",33,"bandits5050","bandit50a","bandit50b",3,1,0,0.40598,"bandit50b","bandit50a",2,1.0237,1,13,0.5,0.71667,0.71667,0.5,0.21667,1,11,0
"voc097t",34,"bandits7030","bandit30","bandit70",2,1,0,0.71619,"bandit70","bandit30",2,0.63313,1,12,0.625,0.67917,0.67917,0.625,0.054167,1,12,0
"voc097t",35,"bandits9010","bandit10","bandit90",3,2,1,0.70073,"bandit10","bandit90",1,1.0962,0,0,1,0.8,1,0.8,0.2,1,12,1
"voc097t",36,"bandits5050","bandit50b","bandit50a",0,1,0,0.58808,"bandit50a","bandit50b",2,0.44574,0,0,0.5,0.46429,0.46429,0.5,-0.035714,-1,12,1
"voc097t",37,"bandits5050","bandit50a","bandit50b",2,2,1,0.43431,"bandit50a","bandit50b",1,0.79911,0,0,0.42857,0.61429,0.42857,0.61429,-0.18571,-1,13,0
"voc097t",38,"bandits7030","bandit70","bandit30",5,1,0,0.40972,"bandit30","bandit70",2,0.3855,0,5,0.66667,1,1,0.66667,0.33333,1,13,0
"voc097t",39,"bandits9010","bandit90","bandit10",0,2,1,0.58561,"bandit90","bandit10",1,0.55321,1,10,1,0.5,1,0.5,0.5,1,13,1
"voc097t",40,"bandits5050","bandit50b","bandit50a",4,1,0,0.47523,"bandit50a","bandit50b",2,0.60965,1,14,0.42857,0.78095,0.78095,0.42857,0.35238,1,14,0
"voc097t",41,"bandits7030","bandit30","bandit70",6,2,1,0.5506,"bandit70","bandit30",2,0.00017882,1,10,0.66667,1.0583,0.66667,1.0583,-0.39167,-1,14,0
"voc097t",42,"bandits9010","bandit10","bandit90",4,1,0,0.51288,"bandit90","bandit10",2,0.55079,0,4,1,0.9,0.9,1,-0.1,-1,14,1
"voc097t",43,"bandits5050","bandit50a","bandit50b",3,2,1,0.48524,"bandit50a","bandit50b",1,0.72945,1,10,0.42857,0.72857,0.42857,0.72857,-0.3,-1,15,0
"voc097t",44,"bandits9010","bandit90","bandit10",1,1,0,0.61341,"bandit10","bandit90",2,0.59736,0,1,0.875,0.5375,0.5375,0.875,-0.3375,-1,15,1
"voc097t",45,"bandits7030","bandit30","bandit70",0,2,1,0.49065,"bandit70","bandit30",2,0.00018242,1,10,0.7,0.475,0.7,0.475,0.225,1,15,1
"voc097t",46,"bandits9010","bandit10","bandit90",5,1,0,0.65612,"bandit90","bandit10",2,0.6396,1,15,0.875,0.9375,0.9375,0.875,0.0625,1,16,0
"voc097t",47,"bandits5050","bandit50b","bandit50a",1,2,1,0.54866,"bandit50b","bandit50a",1,0.77271,1,10,0.5,0.56429,0.5,0.56429,-0.064286,-1,16,0
"voc097t",48,"bandits7030","bandit30","bandit70",1,1,0,0.67039,"bandit70","bandit30",2,0.66153,1,11,0.72727,0.58864,0.58864,0.72727,-0.13864,-1,16,1
"voc097t",49,"bandits9010","bandit10","bandit90",3,2,1,0.7287,"bandit90","bandit10",2,0.88246,1,10,0.88889,0.74444,0.88889,0.74444,0.14444,1,17,1
"voc097t",50,"bandits5050","bandit50b","bandit50a",5,1,0,0.58341,"bandit50b","bandit50a",1,0.44948,1,15,0.5,1,1,0.5,0.5,1,17,0
"voc097t",51,"bandits7030","bandit30","bandit70",6,1,0,1.0213,"bandit30","bandit70",1,0.36464,0,6,0.75,1.1,1.1,0.75,0.35,1,17,0
"voc097t",52,"bandits5050","bandit50b","bandit50a",4,2,1,0.50909,"bandit50a","bandit50b",2,0.00017738,1,10,0.55556,0.92778,0.55556,0.92778,-0.37222,-1,18,0
"voc097t",53,"bandits7030","bandit30","bandit70",3,1,0,1.13,"bandit70","bandit30",2,1.1249,1,13,0.75,0.775,0.775,0.75,0.025,1,18,0
"voc097t",54,"bandits9010","bandit10","bandit90",6,1,0,0.89368,"bandit10","bandit90",1,0.4019,0,6,0.9,1.05,1.05,0.9,0.15,1,18,0
"voc097t",55,"bandits7030","bandit70","bandit30",4,1,0,1.2168,"bandit30","bandit70",2,0.43198,0,4,0.76923,0.88462,0.88462,0.76923,0.11538,1,19,0
"voc097t",56,"bandits9010","bandit10","bandit90",4,2,1,0.48413,"bandit10","bandit90",1,0.65664,1,10,0.9,0.85,0.9,0.85,0.05,1,19,1
"voc097t",57,"bandits5050","bandit50a","bandit50b",2,1,0,0.51116,"bandit50a","bandit50b",1,0.58018,0,2,0.55556,0.75556,0.75556,0.55556,0.2,1,19,0
"voc097t",58,"bandits5050","bandit50a","bandit50b",0,2,1,1.0345,"bandit50b","bandit50a",2,0.93541,1,10,0.55556,0.52778,0.55556,0.52778,0.027778,1,20,1
"voc097t",59,"bandits9010","bandit90","bandit10",0,2,1,0.45192,"bandit10","bandit90",2,1.4313,0,0,0.9,0.50556,0.9,0.50556,0.39444,1,20,1
"voc097t",60,"bandits7030","bandit70","bandit30",5,1,0,0.4553,"bandit30","bandit70",2,0.4861,0,5,0.76923,0.96795,0.96795,0.76923,0.19872,1,20,0
"voc097t",61,"bandits5050","bandit50b","bandit50a",6,1,0,0.47354,"bandit50b","bandit50a",1,0.55879,0,6,0.6,1.15,1.15,0.6,0.55,1,21,0
"voc097t",62,"bandits9010","bandit10","bandit90",2,2,1,0.47909,"bandit90","bandit10",2,0.00018043,1,10,0.9,0.7,0.9,0.7,0.2,1,21,1
"voc097t",63,"bandits7030","bandit70","bandit30",2,1,0,0.89905,"bandit70","bandit30",1,0.68871,1,12,0.76923,0.65604,0.65604,0.76923,-0.11319,-1,21,1
"voc097t",64,"bandits9010","bandit90","bandit10",6,2,1,0.77085,"bandit10","bandit90",2,0.00017991,0,0,0.90909,1.1045,0.90909,1.1045,-0.19545,-1,22,0
"voc097t",65,"bandits7030","bandit70","bandit30",5,1,0,0.50101,"bandit30","bandit70",2,0.53001,1,15,0.78571,0.96429,0.96429,0.78571,0.17857,1,22,0
"voc097t",66,"bandits5050","bandit50b","bandit50a",3,1,0,0.89868,"bandit50a","bandit50b",2,1.2475,0,3,0.54545,0.82273,0.82273,0.54545,0.27727,1,22,0
"voc097t",67,"bandits7030","bandit70","bandit30",3,2,1,0.46639,"bandit30","bandit70",2,0.00018056,0,0,0.78571,0.81786,0.78571,0.81786,-0.032143,-1,23,0
"voc097t",68,"bandits9010","bandit90","bandit10",2,2,1,0.36046,"bandit10","bandit90",2,0.0001772,0,0,0.90909,0.7,0.90909,0.7,0.20909,1,23,1
"voc097t",69,"bandits5050","bandit50b","bandit50a",1,2,1,0.69844,"bandit50b","bandit50a",1,0.67722,0,0,0.54545,0.6,0.54545,0.6,-0.054545,-1,23,0
"voc097t",70,"bandits5050","bandit50b","bandit50a",5,2,1,0.35651,"bandit50a","bandit50b",2,0.00017958,1,10,0.5,0.97727,0.5,0.97727,-0.47727,-1,24,0
"voc097t",71,"bandits7030","bandit30","bandit70",0,1,0,0.51066,"bandit70","bandit30",2,1.386,0,0,0.78571,0.50397,0.50397,0.78571,-0.28175,-1,24,1
"voc097t",72,"bandits9010","bandit90","bandit10",4,2,1,0.54501,"bandit10","bandit90",2,0.60112,0,0,0.90909,0.89621,0.90909,0.89621,0.012879,1,24,1
"voc097t",73,"bandits7030","bandit70","bandit30",4,1,0,0.37883,"bandit30","bandit70",2,0.4126,1,14,0.73333,0.87778,0.87778,0.73333,0.14444,1,25,0
"voc097t",74,"bandits5050","bandit50a","bandit50b",0,2,1,0.68209,"bandit50b","bandit50a",2,0.00018114,1,10,0.5,0.5,0.5,0.5,0,0,25,
"voc097t",75,"bandits9010","bandit10","bandit90",5,1,0,0.5344,"bandit90","bandit10",2,0.85934,1,15,0.90909,0.99301,0.99301,0.90909,0.083916,1,25,0
"voc097t",76,"bandits7030","bandit70","bandit30",2,1,0,1.3741,"bandit70","bandit30",1,0.79937,0,2,0.73333,0.71667,0.71667,0.73333,-0.016667,-1,26,1
"voc097t",77,"bandits5050","bandit50a","bandit50b",6,2,1,0.84508,"bandit50a","bandit50b",1,0.84113,1,10,0.53846,1.1192,0.53846,1.1192,-0.58077,-1,26,0
"voc097t",78,"bandits9010","bandit90","bandit10",3,1,0,0.658,"bandit10","bandit90",2,0.43198,1,13,0.91667,0.79679,0.79679,0.91667,-0.11987,-1,26,1
"voc097t",79,"bandits5050","bandit50a","bandit50b",4,1,0,0.54944,"bandit50a","bandit50b",1,0.5763,1,14,0.53846,0.93846,0.93846,0.53846,0.4,1,27,0
"voc097t",80,"bandits9010","bandit10","bandit90",1,2,1,0.97414,"bandit90","bandit10",2,0.63867,0,0,0.91667,0.62976,0.91667,0.62976,0.2869,1,27,1
"voc097t",81,"bandits7030","bandit70","bandit30",6,1,0,0.68657,"bandit70","bandit30",1,0.59696,1,16,0.6875,1.0938,1.0938,0.6875,0.40625,1,27,0
"voc097t",82,"bandits5050","bandit50b","bandit50a",2,1,0,0.70664,"bandit50b","bandit50a",1,0.66364,1,12,0.57143,0.75495,0.75495,0.57143,0.18352,1,28,0
"voc097t",83,"bandits7030","bandit70","bandit30",1,2,1,0.49801,"bandit30","bandit70",2,0.00017754,0,0,0.70588,0.60294,0.70588,0.60294,0.10294,1,28,1
"voc097t",84,"bandits9010","bandit10","bandit90",0,1,0,0.3418,"bandit90","bandit10",2,0.38694,1,10,0.84615,0.49451,0.49451,0.84615,-0.35165,-1,28,1
"voc097t",85,"bandits5050","bandit50b","bandit50a",3,1,0,0.32129,"bandit50b","bandit50a",1,0.58125,0,3,0.57143,0.87143,0.87143,0.57143,0.3,1,29,0
"voc097t",86,"bandits9010","bandit10","bandit90",2,1,0,0.3085,"bandit10","bandit90",1,0.69723,0,2,0.85714,0.7,0.7,0.85714,-0.15714,-1,29,1
"voc097t",87,"bandits7030","bandit70","bandit30",6,2,1,0.36353,"bandit30","bandit70",2,0.53967,0,0,0.70588,1.0893,0.70588,1.0893,-0.38342,-1,29,0
"voc097t",88,"bandits9010","bandit90","bandit10",4,1,0,0.30252,"bandit90","bandit10",1,0.59598,1,14,0.85714,0.89524,0.89524,0.85714,0.038095,1,30,0
"voc097t",89,"bandits7030","bandit70","bandit30",4,1,0,0.4107,"bandit30","bandit70",2,2.2116,0,4,0.70588,0.87794,0.87794,0.70588,0.17206,1,30,0
"voc097t",90,"bandits5050","bandit50a","bandit50b",1,1,0,0.53648,"bandit50a","bandit50b",1,0.42713,0,1,0.57143,0.65238,0.65238,0.57143,0.080952,1,30,0
"voc097t",91,"bandits5050","bandit50b","bandit50a",5,2,1,0.38504,"bandit50a","bandit50b",2,0.85552,0,0,0.53333,1.0333,0.53333,1.0333,-0.5,-1,31,0
"voc097t",92,"bandits9010","bandit10","bandit90",5,1,0,0.35859,"bandit10","bandit90",1,0.75363,0,5,0.86667,1,1,0.86667,0.13333,1,31,0
"voc097t",93,"bandits7030","bandit70","bandit30",2,1,0,1.1303,"bandit70","bandit30",1,0.53284,1,12,0.70588,0.66833,0.66833,0.70588,-0.037557,-1,31,1
"voc097t",94,"bandits5050","bandit50b","bandit50a",4,1,0,0.8056,"bandit50a","bandit50b",2,0.54188,1,14,0.53333,0.91667,0.91667,0.53333,0.38333,1,32,0
"voc097t",95,"bandits7030","bandit70","bandit30",0,1,0,0.46242,"bandit30","bandit70",2,0.5488,0,0,0.72222,0.4765,0.4765,0.72222,-0.24573,-1,32,1
"voc097t",96,"bandits9010","bandit90","bandit10",6,2,1,0.58027,"bandit10","bandit90",2,0.0001811,0,0,0.86667,1.0958,0.86667,1.0958,-0.22917,-1,32,0
"voc097t",97,"bandits9010","bandit90","bandit10",3,2,1,0.33435,"bandit10","bandit90",2,0.00017961,0,0,0.86667,0.79216,0.86667,0.79216,0.07451,1,33,1
"voc097t",98,"bandits7030","bandit30","bandit70",5,2,1,0.63351,"bandit30","bandit70",1,0.71881,0,0,0.72222,0.96825,0.72222,0.96825,-0.24603,-1,33,0
"voc097t",99,"bandits5050","bandit50b","bandit50a",6,1,0,0.4589,"bandit50b","bandit50a",1,0.63389,0,6,0.53333,1.1314,1.1314,0.53333,0.59804,1,33,0
"voc097t",100,"bandits7030","bandit30","bandit70",1,2,1,1.1105,"bandit70","bandit30",2,0.67241,1,10,0.72222,0.56111,0.72222,0.56111,0.16111,1,34,1
"voc097t",101,"bandits9010","bandit90","bandit10",0,2,1,1.4556,"bandit90","bandit10",1,0.4346,1,10,0.86667,0.48889,0.86667,0.48889,0.37778,1,34,1
"voc097t",102,"bandits5050","bandit50b","bandit50a",2,1,0,0.6918,"bandit50b","bandit50a",1,0.50462,1,12,0.52941,0.71471,0.71471,0.52941,0.18529,1,34,0
"voc097t",103,"bandits5050","bandit50b","bandit50a",0,2,1,1.3551,"bandit50a","bandit50b",2,0.66693,0,0,0.52941,0.52941,0.52941,0.52941,0,0,35,
"voc097t",104,"bandits7030","bandit70","bandit30",3,1,0,0.45857,"bandit70","bandit30",1,1.0085,0,3,0.73684,0.76842,0.76842,0.73684,0.031579,1,35,0
"voc097t",105,"bandits9010","bandit10","bandit90",1,1,0,0.63151,"bandit90","bandit10",2,0.51786,1,11,0.875,0.59306,0.59306,0.875,-0.28194,-1,35,1
"voc097t",106,"bandits9010","bandit90","bandit10",5,1,0,0.98105,"bandit90","bandit10",1,0.54244,1,15,0.88235,0.99673,0.99673,0.88235,0.11438,1,36,0
"voc097t",107,"bandits5050","bandit50a","bandit50b",2,1,0,0.70355,"bandit50b","bandit50a",2,0.37908,0,2,0.52941,0.71471,0.71471,0.52941,0.18529,1,36,0
"voc097t",108,"bandits7030","bandit70","bandit30",0,1,0,0.49012,"bandit30","bandit70",2,1.0719,0,0,0.7,0.45,0.45,0.7,-0.25,-1,36,1
"voc097t",109,"bandits9010","bandit10","bandit90",0,2,1,0.459,"bandit90","bandit10",2,0.47916,1,10,0.88889,0.5,0.88889,0.5,0.38889,1,37,1
"voc097t",110,"bandits5050","bandit50a","bandit50b",3,1,0,0.52515,"bandit50a","bandit50b",1,0.53043,1,13,0.5,0.8,0.8,0.5,0.3,1,37,0
"voc097t",111,"bandits7030","bandit70","bandit30",4,2,1,0.8187,"bandit30","bandit70",2,0.47197,1,10,0.7,0.84375,0.7,0.84375,-0.14375,-1,37,0
"voc097t",112,"bandits9010","bandit90","bandit10",6,1,0,0.62264,"bandit10","bandit90",2,0.40717,0,6,0.89474,1.1029,1.1029,0.89474,0.20819,1,38,0
"voc097t",113,"bandits5050","bandit50a","bandit50b",1,1,0,0.39795,"bandit50b","bandit50a",2,0.98252,0,1,0.52632,0.61316,0.61316,0.52632,0.086842,1,38,0
"voc097t",114,"bandits7030","bandit70","bandit30",3,2,1,0.30072,"bandit70","bandit30",1,0.50349,1,10,0.7,0.76765,0.7,0.76765,-0.067647,-1,38,0
"voc097t",115,"bandits5050","bandit50a","bandit50b",4,1,0,0.48512,"bandit50a","bandit50b",1,0.64306,0,4,0.52632,0.9,0.9,0.52632,0.37368,1,39,0
"voc097t",116,"bandits7030","bandit70","bandit30",1,2,1,0.43797,"bandit70","bandit30",1,0.49283,1,10,0.71429,0.57479,0.71429,0.57479,0.1395,1,39,1
"voc097t",117,"bandits9010","bandit90","bandit10",4,1,0,0.387,"bandit10","bandit90",2,0.48402,0,4,0.89474,0.9,0.9,0.89474,0.0052632,1,39,0
"voc097t",118,"bandits9010","bandit90","bandit10",2,2,1,0.78214,"bandit90","bandit10",1,0.20647,1,10,0.89474,0.69737,0.89474,0.69737,0.19737,1,40,1
"voc097t",119,"bandits5050","bandit50a","bandit50b",6,2,1,0.44727,"bandit50a","bandit50b",1,0.45183,1,10,0.5,1.0868,0.5,1.0868,-0.58684,-1,40,0
"voc097t",120,"bandits7030","bandit70","bandit30",5,1,0,0.22762,"bandit30","bandit70",2,0.32314,0,5,0.72727,0.98128,0.98128,0.72727,0.25401,1,40,0
"voc097t",121,"bandits9010","bandit90","bandit10",1,1,0,0.43768,"bandit90","bandit10",1,0.29228,1,11,0.9,0.6,0.6,0.9,-0.3,-1,41,1
"voc097t",122,"bandits7030","bandit30","bandit70",6,1,0,0.34381,"bandit70","bandit30",2,0.49106,0,6,0.72727,1.0747,1.0747,0.72727,0.34747,1,41,0
"voc097t",123,"bandits5050","bandit50a","bandit50b",0,2,1,0.55779,"bandit50a","bandit50b",1,0.56569,1,10,0.52381,0.49875,0.52381,0.49875,0.025063,1,41,1
"voc097t",124,"bandits7030","bandit70","bandit30",2,1,0,0.33773,"bandit70","bandit30",1,0.92421,1,12,0.69565,0.65894,0.65894,0.69565,-0.036715,-1,42,1
"voc097t",125,"bandits9010","bandit90","bandit10",3,2,1,0.34172,"bandit10","bandit90",2,0.00017883,0,0,0.90476,0.80238,0.90476,0.80238,0.10238,1,42,1
"voc097t",126,"bandits5050","bandit50a","bandit50b",5,1,0,0.673,"bandit50b","bandit50a",2,0.50329,1,15,0.54545,1.0096,1.0096,0.54545,0.46411,1,42,0
"voc097t",127,"bandits5050","bandit50b","bandit50a",0,2,1,1.0405,"bandit50b","bandit50a",1,0.46251,1,10,0.54545,0.52273,0.54545,0.52273,0.022727,1,43,1
"voc097t",128,"bandits7030","bandit30","bandit70",5,2,1,0.49293,"bandit30","bandit70",1,0.50488,1,10,0.70833,0.96528,0.70833,0.96528,-0.25694,-1,43,0
"voc097t",129,"bandits9010","bandit90","bandit10",3,1,0,0.43734,"bandit90","bandit10",1,0.87793,1,13,0.90476,0.8,0.8,0.90476,-0.10476,-1,43,1
"voc097t",130,"bandits5050","bandit50b","bandit50a",3,2,1,0.37596,"bandit50a","bandit50b",2,0.00017932,0,0,0.54545,0.83463,0.54545,0.83463,-0.28918,-1,44,0
"voc097t",131,"bandits7030","bandit30","bandit70",2,1,0,0.28177,"bandit30","bandit70",1,0.91155,1,12,0.70833,0.68575,0.68575,0.70833,-0.022588,-1,44,1
"voc097t",132,"bandits9010","bandit10","bandit90",1,1,0,0.75969,"bandit10","bandit90",1,0.81924,0,1,0.90909,0.60216,0.60216,0.90909,-0.30693,-1,44,1
"voc097t",133,"bandits9010","bandit10","bandit90",6,1,0,0.47981,"bandit10","bandit90",1,0.58998,1,16,0.90909,1.1,1.1,0.90909,0.19091,1,45,0
"voc097t",134,"bandits5050","bandit50b","bandit50a",5,1,0,0.62009,"bandit50a","bandit50b",2,0.54809,0,5,0.52381,1.0228,1.0228,0.52381,0.49896,1,45,0
"voc097t",135,"bandits7030","bandit30","bandit70",3,1,0,0.53341,"bandit30","bandit70",1,0.58384,1,13,0.70833,0.80417,0.80417,0.70833,0.095833,1,45,0
"voc097t",136,"bandits7030","bandit30","bandit70",6,1,0,0.40703,"bandit70","bandit30",2,0.8563,1,16,0.70833,1.1208,1.1208,0.70833,0.4125,1,46,0
"voc097t",137,"bandits5050","bandit50b","bandit50a",6,1,0,0.97141,"bandit50a","bandit50b",2,0.58239,1,16,0.52381,1.1119,1.1119,0.52381,0.5881,1,46,0
"voc097t",138,"bandits9010","bandit90","bandit10",4,1,0,0.83671,"bandit10","bandit90",2,0.67592,0,4,0.90909,0.91976,0.91976,0.90909,0.010672,1,46,0
"voc097t",139,"bandits9010","bandit10","bandit90",5,1,0,1.1504,"bandit90","bandit10",2,0.37706,1,15,0.90909,1.017,1.017,0.90909,0.10795,1,47,0
"voc097t",140,"bandits5050","bandit50a","bandit50b",4,1,0,0.48687,"bandit50b","bandit50a",2,0.47071,1,14,0.52381,0.9219,0.9219,0.52381,0.3981,1,47,0
"voc097t",141,"bandits7030","bandit30","bandit70",0,1,0,0.52848,"bandit30","bandit70",1,0.19717,0,0,0.72,0.52667,0.52667,0.72,-0.19333,-1,47,1
"voc097t",142,"bandits9010","bandit10","bandit90",0,1,0,0.38694,"bandit10","bandit90",1,1.1183,0,0,0.91304,0.51902,0.51902,0.91304,-0.39402,-1,48,1
"voc097t",143,"bandits5050","bandit50b","bandit50a",2,1,0,0.43864,"bandit50a","bandit50b",2,0.39739,0,2,0.54545,0.73273,0.73273,0.54545,0.18727,1,48,0
"voc097t",144,"bandits7030","bandit30","bandit70",4,1,0,0.38824,"bandit30","bandit70",1,0.36583,0,4,0.72,0.91909,0.91909,0.72,0.19909,1,48,0
"voc097t",145,"bandits9010","bandit10","bandit90",2,1,0,0.39792,"bandit90","bandit10",2,0.36585,1,12,0.91304,0.71652,0.71652,0.91304,-0.19652,-1,49,1
"voc097t",146,"bandits7030","bandit70","bandit30",1,2,1,0.62165,"bandit70","bandit30",1,0.65989,0,0,0.72,0.61217,0.72,0.61217,0.10783,1,49,1
"voc097t",147,"bandits5050","bandit50b","bandit50a",1,2,1,0.93832,"bandit50a","bandit50b",2,0.00017965,1,10,0.54545,0.62273,0.54545,0.62273,-0.077273,-1,49,0
"voc097t",148,"bandits7030","bandit70","bandit30",4,1,0,0.33432,"bandit70","bandit30",1,0.63297,1,14,0.69231,0.89833,0.89833,0.69231,0.20602,1,50,0
"voc097t",149,"bandits5050","bandit50a","bandit50b",3,1,0,0.47003,"bandit50a","bandit50b",1,0.60435,0,3,0.54545,0.83199,0.83199,0.54545,0.28653,1,50,0
"voc097t",150,"bandits9010","bandit90","bandit10",5,1,0,0.50587,"bandit10","bandit90",2,0.7274,0,5,0.91667,1.0183,1.0183,0.91667,0.10167,1,50,0
"voc097t",151,"bandits7030","bandit30","bandit70",0,1,0,0.93575,"bandit70","bandit30",2,0.74674,1,10,0.7037,0.50403,0.50403,0.7037,-0.19968,-1,51,1
"voc097t",152,"bandits9010","bandit10","bandit90",1,1,0,0.59494,"bandit90","bandit10",2,0.50035,1,11,0.91667,0.61603,0.61603,0.91667,-0.30064,-1,51,1
"voc097t",153,"bandits5050","bandit50b","bandit50a",6,1,0,0.5889,"bandit50b","bandit50a",1,0.40021,0,6,0.54545,1.1227,1.1227,0.54545,0.57727,1,51,0
"voc097t",154,"bandits9010","bandit90","bandit10",6,1,0,0.71711,"bandit90","bandit10",1,0.46545,1,16,0.92,1.1177,1.1177,0.92,0.19769,1,52,0
