"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc055a",1,"bandits5050","bandit50a","bandit50b",5,1,0,2.1853,"bandit50a","bandit50b",1,1.7696,0,5,0,0.5,0.5,0,0.5,0,1,1
"voc055a",2,"bandits7030","bandit70","bandit30",6,2,1,1.5259,"bandit30","bandit70",2,1.2951,0,0,0,0.6,0,0.6,-0.6,0,-1,1
"voc055a",3,"bandits9010","bandit90","bandit10",3,2,1,1.555,"bandit90","bandit10",1,0.72318,1,10,0,0.3,0,0.3,-0.3,0,-1,1
"voc055a",4,"bandits7030","bandit30","bandit70",3,2,1,0.97526,"bandit70","bandit30",2,1.9027,0,0,0,0.3,0,0.3,-0.3,0,-1,2
"voc055a",5,"bandits5050","bandit50b","bandit50a",2,1,0,0.89243,"bandit50b","bandit50a",1,2.1041,0,2,0,0.2,0.2,0,0.2,0,1,2
"voc055a",6,"bandits9010","bandit90","bandit10",6,1,0,1.6805,"bandit10","bandit90",2,0.51738,0,6,1,1.1,1.1,1,0.1,0,1,2
"voc055a",7,"bandits7030","bandit70","bandit30",1,2,1,0.87067,"bandit70","bandit30",1,0.49133,1,10,0,0.1,0,0.1,-0.1,0,-1,3
"voc055a",8,"bandits9010","bandit90","bandit10",5,2,1,0.83329,"bandit90","bandit10",1,1.7979,1,10,1,1,1,1,0,,0,3
"voc055a",9,"bandits5050","bandit50b","bandit50a",6,2,1,0.73496,"bandit50a","bandit50b",2,1.4473,1,10,0,0.6,0,0.6,-0.6,0,-1,3
"voc055a",10,"bandits7030","bandit30","bandit70",4,2,1,0.92637,"bandit30","bandit70",1,1.0245,0,0,0.5,0.65,0.5,0.65,-0.15,0,-1,4
"voc055a",11,"bandits5050","bandit50a","bandit50b",0,2,1,1.1602,"bandit50a","bandit50b",1,0.58447,1,10,0.5,0.25,0.5,0.25,0.25,1,1,4
