"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimal","trialOfCond","optimalToChoose"
"voc034a",16,"bandits5050","bandit50b","bandit50a",5,1,0,0.50856,"bandit50b","bandit50a",1,0.78607,0,5,0.5,0.91667,0.91667,0.5,0.41667,1,6,0
"voc034a",17,"bandits9010","bandit90","bandit10",3,1,0,0.70429,"bandit90","bandit10",1,0.61299,1,13,1,0.8,0.8,1,-0.2,-1,6,1
"voc034a",18,"bandits7030","bandit70","bandit30",0,2,1,2.9932,"bandit30","bandit70",2,2.0797,0,0,1,0.75,1,0.75,0.25,1,6,1
"voc034a",19,"bandits5050","bandit50a","bandit50b",2,1,0,0.68393,"bandit50b","bandit50a",2,0.61857,1,12,0.33333,0.53333,0.53333,0.33333,0.2,1,7,0
"voc034a",20,"bandits9010","bandit90","bandit10",4,1,0,0.77559,"bandit90","bandit10",1,0.60051,1,14,1,0.9,0.9,1,-0.1,-1,7,1
"voc034a",21,"bandits7030","bandit30","bandit70",6,1,0,0.71119,"bandit70","bandit30",2,0.7408,1,16,1,1.2667,1.2667,1,0.26667,1,7,0
"voc034a",22,"bandits5050","bandit50b","bandit50a",4,1,0,0.7009,"bandit50a","bandit50b",2,0.77745,1,14,0.5,0.81667,0.81667,0.5,0.31667,1,8,0
"voc034a",23,"bandits7030","bandit70","bandit30",6,1,0,0.84073,"bandit30","bandit70",2,0.63072,0,6,1,1.2667,1.2667,1,0.26667,1,8,0
"voc034a",24,"bandits9010","bandit10","bandit90",6,1,0,1.0834,"bandit10","bandit90",1,1.0334,1,16,1,1.1,1.1,1,0.1,1,8,0
"voc034a",25,"bandits9010","bandit10","bandit90",2,1,0,0.90943,"bandit10","bandit90",1,0.60991,0,2,1,0.825,0.825,1,-0.175,-1,9,1
"voc034a",26,"bandits7030","bandit70","bandit30",5,1,0,0.72707,"bandit30","bandit70",2,0.81957,0,5,1,1.125,1.125,1,0.125,1,9,0
"voc034a",27,"bandits5050","bandit50a","bandit50b",0,1,0,0.74441,"bandit50a","bandit50b",1,1.115,1,10,0.5,0.5,0.5,0.5,0,0,9,
"voc034a",28,"bandits5050","bandit50a","bandit50b",2,1,0,0.71673,"bandit50a","bandit50b",1,0.49818,1,12,0.6,0.75,0.75,0.6,0.15,1,10,0
"voc034a",29,"bandits9010","bandit10","bandit90",1,1,0,1.2266,"bandit90","bandit10",2,0.70695,1,11,1,0.7,0.7,1,-0.3,-1,10,1
"voc034a",30,"bandits7030","bandit30","bandit70",4,1,0,0.84506,"bandit70","bandit30",2,0.56391,1,14,1,1,1,1,0,0,10,
"voc034a",31,"bandits7030","bandit70","bandit30",2,1,0,1.179,"bandit30","bandit70",2,0.5419,1,12,1,0.8,0.8,1,-0.2,-1,11,1
"voc034a",32,"bandits9010","bandit90","bandit10",4,1,0,0.74803,"bandit10","bandit90",2,0.66463,0,4,1,1,1,1,0,0,11,
"voc034a",33,"bandits5050","bandit50b","bandit50a",3,1,0,0.6752,"bandit50a","bandit50b",2,0.44901,0,3,0.66667,0.88333,0.88333,0.66667,0.21667,1,11,0
"voc034a",34,"bandits9010","bandit90","bandit10",0,1,0,1.4456,"bandit10","bandit90",2,0.80431,0,0,1,0.58333,0.58333,1,-0.41667,-1,12,1
"voc034a",35,"bandits5050","bandit50a","bandit50b",6,1,0,0.86616,"bandit50b","bandit50a",2,0.49559,1,16,0.57143,1.1357,1.1357,0.57143,0.56429,1,12,0
"voc034a",36,"bandits7030","bandit30","bandit70",3,1,0,0.64255,"bandit30","bandit70",1,0.88214,0,3,1,0.96667,0.96667,1,-0.033333,-1,12,1
"voc034a",37,"bandits5050","bandit50b","bandit50a",5,1,0,1.7249,"bandit50b","bandit50a",1,0.68667,0,5,0.6,1.0857,1.0857,0.6,0.48571,1,13,0
"voc034a",38,"bandits7030","bandit70","bandit30",1,1,0,0.95364,"bandit70","bandit30",1,0.75646,0,1,1,0.74286,0.74286,1,-0.25714,-1,13,1
"voc034a",39,"bandits9010","bandit10","bandit90",3,1,0,0.59731,"bandit90","bandit10",2,0.69338,0,3,1,0.87143,0.87143,1,-0.12857,-1,13,1
"voc034a",40,"bandits7030","bandit70","bandit30",0,1,0,1.7106,"bandit30","bandit70",2,2.7865,0,0,0.83333,0.55952,0.55952,0.83333,-0.27381,-1,14,1
"voc034a",41,"bandits9010","bandit90","bandit10",5,1,0,1.4566,"bandit90","bandit10",1,1.023,1,15,0.83333,0.9881,0.9881,0.83333,0.15476,1,14,0
"voc034a",42,"bandits5050","bandit50a","bandit50b",1,1,0,3.3711,"bandit50a","bandit50b",1,0.73175,0,1,0.57143,0.63571,0.63571,0.57143,0.064286,1,14,0
"voc034a",43,"bandits9010","bandit90","bandit10",3,1,0,1.285,"bandit10","bandit90",2,0.57716,0,3,0.85714,0.8,0.8,0.85714,-0.057143,-1,15,1
"voc034a",44,"bandits7030","bandit70","bandit30",1,1,0,0.85664,"bandit30","bandit70",2,0.83091,0,1,0.83333,0.64167,0.64167,0.83333,-0.19167,-1,15,1
"voc034a",45,"bandits5050","bandit50b","bandit50a",1,1,0,1.2506,"bandit50b","bandit50a",1,0.68191,0,1,0.5,0.6,0.6,0.5,0.1,1,15,0
"voc034a",46,"bandits9010","bandit10","bandit90",1,1,0,0.67665,"bandit90","bandit10",2,0.68249,1,11,0.85714,0.59107,0.59107,0.85714,-0.26607,-1,16,1
"voc034a",47,"bandits7030","bandit30","bandit70",2,1,0,1.3575,"bandit70","bandit30",2,0.47908,0,2,0.83333,0.72778,0.72778,0.83333,-0.10556,-1,16,1
"voc034a",48,"bandits5050","bandit50a","bandit50b",3,1,0,1.0818,"bandit50b","bandit50a",2,0.56759,1,13,0.5,0.76429,0.76429,0.5,0.26429,1,16,0
"voc034a",49,"bandits7030","bandit70","bandit30",5,1,0,1.0145,"bandit70","bandit30",1,0.67948,1,15,0.71429,0.96825,0.96825,0.71429,0.25397,1,17,0
"voc034a",50,"bandits5050","bandit50b","bandit50a",5,1,0,1.0013,"bandit50a","bandit50b",2,0.67491,0,5,0.5,1,1,0.5,0.5,1,17,0
"voc034a",51,"bandits9010","bandit90","bandit10",5,1,0,0.82937,"bandit90","bandit10",1,0.94935,1,15,0.875,1,1,0.875,0.125,1,17,0
"voc034a",52,"bandits5050","bandit50a","bandit50b",6,1,0,0.78096,"bandit50b","bandit50a",2,0.54133,1,16,0.5,1.0722,1.0722,0.5,0.57222,1,18,0
"voc034a",53,"bandits7030","bandit70","bandit30",3,1,0,1.0946,"bandit70","bandit30",1,0.7073,1,13,0.75,0.78611,0.78611,0.75,0.036111,1,18,0
"voc034a",54,"bandits9010","bandit90","bandit10",0,2,1,1.2618,"bandit10","bandit90",2,1.4251,0,0,0.88889,0.50694,0.88889,0.50694,0.38194,1,18,1
"voc034a",55,"bandits9010","bandit90","bandit10",2,1,0,0.92081,"bandit10","bandit90",2,0.55706,0,2,0.88889,0.7,0.7,0.88889,-0.18889,-1,19,1
"voc034a",56,"bandits7030","bandit30","bandit70",4,1,0,0.58097,"bandit30","bandit70",1,0.77441,1,14,0.77778,0.9,0.9,0.77778,0.12222,1,19,0
"voc034a",57,"bandits5050","bandit50a","bandit50b",0,2,1,1.5181,"bandit50b","bandit50a",2,2.0953,0,0,0.55556,0.5,0.55556,0.5,0.055556,1,19,1
"voc034a",58,"bandits7030","bandit30","bandit70",0,2,1,1.1561,"bandit30","bandit70",1,1.317,1,10,0.77778,0.53889,0.77778,0.53889,0.23889,1,20,1
"voc034a",59,"bandits5050","bandit50a","bandit50b",2,1,0,0.84853,"bandit50a","bandit50b",1,0.99144,0,2,0.5,0.67222,0.67222,0.5,0.17222,1,20,0
"voc034a",60,"bandits9010","bandit90","bandit10",4,1,0,0.56535,"bandit90","bandit10",1,0.49574,1,14,0.88889,0.89444,0.89444,0.88889,0.0055556,1,20,0
"voc034a",61,"bandits7030","bandit30","bandit70",6,1,0,0.67368,"bandit30","bandit70",1,0.53595,0,6,0.77778,1.1707,1.1707,0.77778,0.39293,1,21,0
"voc034a",62,"bandits9010","bandit90","bandit10",6,1,0,0.632,"bandit90","bandit10",1,0.44788,0,6,0.9,1.1,1.1,0.9,0.2,1,21,0
"voc034a",63,"bandits5050","bandit50b","bandit50a",4,1,0,0.7955,"bandit50a","bandit50b",2,0.7408,1,14,0.5,0.85,0.85,0.5,0.35,1,21,0
"voc034a",64,"bandits5050","bandit50a","bandit50b",3,1,0,1.0532,"bandit50b","bandit50a",2,0.56448,1,13,0.5,0.77727,0.77727,0.5,0.27727,1,22,0
"voc034a",65,"bandits9010","bandit10","bandit90",6,1,0,0.58752,"bandit10","bandit90",1,0.62049,0,6,0.81818,1.0591,1.0591,0.81818,0.24091,1,22,0
"voc034a",66,"bandits7030","bandit30","bandit70",6,1,0,0.87483,"bandit70","bandit30",2,0.59985,0,6,0.77778,1.1556,1.1556,0.77778,0.37778,1,22,0
"voc034a",67,"bandits7030","bandit30","bandit70",4,1,0,0.806,"bandit30","bandit70",1,0.77511,0,4,0.7,0.91667,0.91667,0.7,0.21667,1,23,0
"voc034a",68,"bandits5050","bandit50a","bandit50b",0,2,1,1.9978,"bandit50b","bandit50a",2,1.2675,0,0,0.54545,0.5,0.54545,0.5,0.045455,1,23,1
"voc034a",69,"bandits9010","bandit10","bandit90",5,1,0,1.8423,"bandit10","bandit90",1,0.53699,0,5,0.81818,0.95455,0.95455,0.81818,0.13636,1,23,0
"voc034a",70,"bandits5050","bandit50a","bandit50b",2,1,0,0.87325,"bandit50b","bandit50a",2,0.83825,0,2,0.5,0.67727,0.67727,0.5,0.17727,1,24,0
"voc034a",71,"bandits7030","bandit70","bandit30",0,1,0,1.1076,"bandit70","bandit30",1,1.0404,1,10,0.7,0.50385,0.50385,0.7,-0.19615,-1,24,1
"voc034a",72,"bandits9010","bandit90","bandit10",3,1,0,0.78118,"bandit10","bandit90",2,0.9016,0,3,0.81818,0.75076,0.75076,0.81818,-0.067424,-1,24,1
"voc034a",73,"bandits9010","bandit10","bandit90",2,1,0,1.4398,"bandit90","bandit10",2,0.7992,1,12,0.81818,0.64755,0.64755,0.81818,-0.17063,-1,25,1
"voc034a",74,"bandits7030","bandit70","bandit30",3,1,0,1.4283,"bandit70","bandit30",1,0.63578,1,13,0.72727,0.81748,0.81748,0.72727,0.09021,1,25,0
"voc034a",75,"bandits5050","bandit50a","bandit50b",4,1,0,0.7604,"bandit50b","bandit50a",2,0.71514,1,14,0.46154,0.85804,0.85804,0.46154,0.3965,1,25,0
"voc034a",76,"bandits7030","bandit70","bandit30",5,1,0,0.76448,"bandit30","bandit70",2,0.58235,0,5,0.75,1.0288,1.0288,0.75,0.27885,1,26,0
"voc034a",77,"bandits9010","bandit90","bandit10",0,1,0,0.88509,"bandit90","bandit10",1,0.95469,1,10,0.83333,0.45513,0.45513,0.83333,-0.37821,-1,26,1
"voc034a",78,"bandits5050","bandit50b","bandit50a",1,1,0,0.89785,"bandit50a","bandit50b",2,0.59139,1,11,0.5,0.57727,0.57727,0.5,0.077273,1,26,0
"voc034a",79,"bandits7030","bandit30","bandit70",1,1,0,0.97344,"bandit70","bandit30",2,0.67946,1,11,0.75,0.61786,0.61786,0.75,-0.13214,-1,27,1
"voc034a",80,"bandits9010","bandit10","bandit90",1,1,0,5.6505,"bandit10","bandit90",1,0.66124,0,1,0.84615,0.56154,0.56154,0.84615,-0.28462,-1,27,1
"voc034a",81,"bandits5050","bandit50a","bandit50b",6,1,0,0.76864,"bandit50a","bandit50b",1,0.48262,1,16,0.5,1.1,1.1,0.5,0.6,1,27,0
"voc034a",82,"bandits9010","bandit90","bandit10",4,1,0,0.35713,"bandit90","bandit10",1,0.50385,1,14,0.84615,0.85879,0.85879,0.84615,0.012637,1,28,0
"voc034a",83,"bandits7030","bandit30","bandit70",2,1,0,0.7785,"bandit30","bandit70",1,0.43587,0,2,0.76923,0.72747,0.72747,0.76923,-0.041758,-1,28,1
"voc034a",84,"bandits5050","bandit50b","bandit50a",5,1,0,0.52859,"bandit50a","bandit50b",2,0.45982,0,5,0.53846,1.0192,1.0192,0.53846,0.48077,1,28,0
"voc034a",85,"bandits5050","bandit50b","bandit50a",1,1,0,0.90284,"bandit50a","bandit50b",2,0.52467,1,11,0.5,0.6,0.6,0.5,0.1,1,29,0
"voc034a",86,"bandits9010","bandit10","bandit90",6,1,0,0.22092,"bandit90","bandit10",2,0.38994,1,16,0.85714,1.0643,1.0643,0.85714,0.20714,1,29,0
"voc034a",87,"bandits7030","bandit70","bandit30",6,1,0,0.54867,"bandit30","bandit70",2,0.55168,0,6,0.76923,1.1179,1.1179,0.76923,0.34872,1,29,0
"voc034a",88,"bandits7030","bandit70","bandit30",1,1,0,0.26406,"bandit70","bandit30",1,0.47037,0,1,0.76923,0.60962,0.60962,0.76923,-0.15962,-1,30,1
"voc034a",89,"bandits9010","bandit10","bandit90",4,1,0,0.20949,"bandit10","bandit90",1,0.49008,0,4,0.86667,0.86905,0.86905,0.86667,0.002381,1,30,0
"voc034a",90,"bandits5050","bandit50a","bandit50b",3,1,0,0.43683,"bandit50b","bandit50a",2,0.59656,1,13,0.53333,0.81667,0.81667,0.53333,0.28333,1,30,0
"voc034a",91,"bandits7030","bandit30","bandit70",2,1,0,0.65086,"bandit70","bandit30",2,0.69711,0,2,0.71429,0.68214,0.68214,0.71429,-0.032143,-1,31,1
"voc034a",92,"bandits9010","bandit10","bandit90",1,1,0,0.80268,"bandit10","bandit90",1,0.59625,0,1,0.86667,0.56667,0.56667,0.86667,-0.3,-1,31,1
"voc034a",93,"bandits5050","bandit50a","bandit50b",0,2,1,2.0737,"bandit50b","bandit50a",2,2.2534,0,0,0.53333,0.53333,0.53333,0.53333,0,0,31,
"voc034a",94,"bandits9010","bandit10","bandit90",3,1,0,0.61899,"bandit10","bandit90",1,0.61214,0,3,0.86667,0.76458,0.76458,0.86667,-0.10208,-1,32,1
"voc034a",95,"bandits7030","bandit70","bandit30",0,2,1,1.5034,"bandit30","bandit70",2,2.3226,0,0,0.66667,0.45833,0.66667,0.45833,0.20833,1,32,1
"voc034a",96,"bandits5050","bandit50a","bandit50b",4,1,0,0.59763,"bandit50b","bandit50a",2,0.61569,1,14,0.53333,0.91667,0.91667,0.53333,0.38333,1,32,0
"voc034a",97,"bandits5050","bandit50b","bandit50a",2,1,0,0.73226,"bandit50b","bandit50a",1,0.7277,0,2,0.53333,0.73137,0.73137,0.53333,0.19804,1,33,0
"voc034a",98,"bandits7030","bandit30","bandit70",4,1,0,0.62379,"bandit30","bandit70",1,0.47384,1,14,0.66667,0.85098,0.85098,0.66667,0.18431,1,33,0
"voc034a",99,"bandits9010","bandit10","bandit90",5,1,0,0.81236,"bandit90","bandit10",2,0.54048,1,15,0.86667,0.96275,0.96275,0.86667,0.096078,1,33,0
"voc034a",100,"bandits9010","bandit90","bandit10",2,1,0,0.96507,"bandit90","bandit10",1,0.59903,1,12,0.875,0.66691,0.66691,0.875,-0.20809,-1,34,1
"voc034a",101,"bandits7030","bandit70","bandit30",3,1,0,0.74078,"bandit70","bandit30",1,0.57576,1,13,0.66667,0.77222,0.77222,0.66667,0.10556,1,34,0
"voc034a",102,"bandits5050","bandit50a","bandit50b",6,1,0,0.93538,"bandit50a","bandit50b",1,0.56103,0,6,0.53333,1.1167,1.1167,0.53333,0.58333,1,34,0
"voc034a",103,"bandits9010","bandit10","bandit90",0,2,1,1.7134,"bandit10","bandit90",1,1.218,1,10,0.88235,0.47059,0.88235,0.47059,0.41176,1,35,1
"voc034a",104,"bandits7030","bandit70","bandit30",5,1,0,0.84314,"bandit30","bandit70",2,1.8343,0,5,0.6875,0.98264,0.98264,0.6875,0.29514,1,35,0
"voc034a",105,"bandits5050","bandit50b","bandit50a",5,1,0,1.1578,"bandit50a","bandit50b",2,0.68014,0,5,0.5,1,1,0.5,0.5,1,35,0
"voc034a",106,"bandits5050","bandit50b","bandit50a",3,1,0,1.5121,"bandit50b","bandit50a",1,0.64392,0,3,0.5,0.78529,0.78529,0.5,0.28529,1,36,0
"voc034a",107,"bandits9010","bandit90","bandit10",6,1,0,0.74323,"bandit10","bandit90",2,0.42696,0,6,0.88235,1.0967,1.0967,0.88235,0.21438,1,36,0
"voc034a",108,"bandits7030","bandit30","bandit70",2,1,0,0.77511,"bandit30","bandit70",1,0.4978,1,12,0.6875,0.67533,0.67533,0.6875,-0.012171,-1,36,1
"voc034a",109,"bandits9010","bandit90","bandit10",1,1,0,0.77165,"bandit10","bandit90",2,1.6859,0,1,0.88235,0.59381,0.59381,0.88235,-0.28854,-1,37,1
"voc034a",110,"bandits5050","bandit50b","bandit50a",4,1,0,0.74346,"bandit50b","bandit50a",1,1.0758,1,14,0.47368,0.87214,0.87214,0.47368,0.39845,1,37,0
"voc034a",111,"bandits7030","bandit30","bandit70",3,1,0,1.5329,"bandit70","bandit30",2,0.5048,1,13,0.6875,0.79375,0.79375,0.6875,0.10625,1,37,0
"voc034a",112,"bandits5050","bandit50a","bandit50b",1,1,0,0.76219,"bandit50a","bandit50b",1,0.58127,1,11,0.5,0.58529,0.58529,0.5,0.085294,1,38,0
"voc034a",113,"bandits9010","bandit90","bandit10",5,1,0,0.73101,"bandit10","bandit90",2,0.59251,0,5,0.88235,0.99118,0.99118,0.88235,0.10882,1,38,0
"voc034a",114,"bandits7030","bandit70","bandit30",4,1,0,0.66084,"bandit30","bandit70",2,0.50048,0,4,0.70588,0.90294,0.90294,0.70588,0.19706,1,38,0
"voc034a",115,"bandits5050","bandit50b","bandit50a",0,1,0,0.81408,"bandit50a","bandit50b",2,0.6143,1,10,0.5,0.5,0.5,0.5,0,0,39,
"voc034a",116,"bandits7030","bandit30","bandit70",5,1,0,1.3956,"bandit70","bandit30",2,0.65222,1,15,0.70588,0.9958,0.9958,0.70588,0.28992,1,39,0
"voc034a",117,"bandits9010","bandit10","bandit90",0,1,0,3.1362,"bandit90","bandit10",2,0.61867,1,10,0.88235,0.4888,0.4888,0.88235,-0.39356,-1,39,1
"voc034a",118,"bandits5050","bandit50b","bandit50a",5,1,0,0.75857,"bandit50b","bandit50a",1,0.57788,0,5,0.52632,1.0132,1.0132,0.52632,0.48684,1,40,0
"voc034a",119,"bandits9010","bandit10","bandit90",4,1,0,1.4722,"bandit90","bandit10",2,0.65434,1,14,0.88889,0.89206,0.89206,0.88889,0.0031746,1,40,0
"voc034a",120,"bandits7030","bandit30","bandit70",1,1,0,1.0984,"bandit70","bandit30",2,0.5993,1,11,0.72222,0.60397,0.60397,0.72222,-0.11825,-1,40,1
"voc034a",121,"bandits7030","bandit30","bandit70",0,1,0,0.71668,"bandit70","bandit30",2,0.41756,0,0,0.73684,0.51128,0.51128,0.73684,-0.22556,-1,41,1
"voc034a",122,"bandits9010","bandit90","bandit10",2,1,0,0.62194,"bandit90","bandit10",1,0.74143,1,12,0.89474,0.69499,0.69499,0.89474,-0.19975,-1,41,1
"voc034a",123,"bandits5050","bandit50b","bandit50a",6,1,0,1.2468,"bandit50a","bandit50b",2,0.68395,0,6,0.52632,1.1013,1.1013,0.52632,0.57494,1,41,0
"voc034a",124,"bandits9010","bandit10","bandit90",3,1,0,0.76747,"bandit10","bandit90",1,0.83291,1,13,0.9,0.79762,0.79762,0.9,-0.10238,-1,42,1
"voc034a",125,"bandits5050","bandit50a","bandit50b",2,1,0,0.85416,"bandit50b","bandit50a",2,1.172,1,12,0.5,0.6881,0.6881,0.5,0.1881,1,42,0
"voc034a",126,"bandits7030","bandit70","bandit30",6,1,0,1.5554,"bandit30","bandit70",2,0.50975,0,6,0.7,1.0929,1.0929,0.7,0.39286,1,42,0
"voc034a",127,"bandits7030","bandit30","bandit70",0,1,0,0.00020791,"bandit30","bandit70",1,0.6481,1,10,0.7,0.48636,0.48636,0.7,-0.21364,-1,43,1
"voc034a",128,"bandits9010","bandit90","bandit10",4,1,0,1.836,"bandit10","bandit90",2,0.58702,0,4,0.9,0.91818,0.91818,0.9,0.018182,1,43,0
"voc034a",129,"bandits5050","bandit50b","bandit50a",1,2,1,1.6657,"bandit50b","bandit50a",1,2.5652,0,0,0.5,0.6,0.5,0.6,-0.1,-1,43,0
"voc034a",130,"bandits5050","bandit50a","bandit50b",6,1,0,1.0136,"bandit50b","bandit50a",2,3.59,1,16,0.5,1.0891,1.0891,0.5,0.58913,1,44,0
"voc034a",131,"bandits7030","bandit70","bandit30",5,1,0,1.4019,"bandit30","bandit70",2,0.78619,0,5,0.7,1.0022,1.0022,0.7,0.30217,1,44,0
"voc034a",132,"bandits9010","bandit90","bandit10",0,2,1,1.3046,"bandit90","bandit10",1,1.2034,1,10,0.9,0.51522,0.9,0.51522,0.38478,1,44,1
"voc034a",133,"bandits9010","bandit10","bandit90",5,1,0,1.372,"bandit90","bandit10",2,0.48495,1,15,0.90476,1.0176,1.0176,0.90476,0.11284,1,45,0
"voc034a",134,"bandits7030","bandit70","bandit30",4,1,0,0.70505,"bandit70","bandit30",1,0.4218,0,4,0.7,0.89583,0.89583,0.7,0.19583,1,45,0
"voc034a",135,"bandits5050","bandit50b","bandit50a",5,1,0,0.76327,"bandit50a","bandit50b",2,0.55725,1,15,0.5,1,1,0.5,0.5,1,45,0
"voc034a",136,"bandits5050","bandit50a","bandit50b",3,1,0,0.6764,"bandit50a","bandit50b",1,0.50637,0,3,0.52381,0.8119,0.8119,0.52381,0.2881,1,46,0
"voc034a",137,"bandits7030","bandit70","bandit30",2,1,0,0.77423,"bandit70","bandit30",1,1.6079,0,2,0.66667,0.67917,0.67917,0.66667,0.0125,1,46,0
"voc034a",138,"bandits9010","bandit90","bandit10",2,1,0,2.7006,"bandit10","bandit90",2,1.8086,0,2,0.90909,0.71976,0.71976,0.90909,-0.18933,-1,46,1
"voc034a",139,"bandits9010","bandit10","bandit90",3,1,0,0.73213,"bandit10","bandit90",1,8.6954,0,3,0.90909,0.81705,0.81705,0.90909,-0.092045,-1,47,1
"voc034a",140,"bandits7030","bandit70","bandit30",6,1,0,0.66795,"bandit30","bandit70",2,0.72193,1,16,0.63636,1.064,1.064,0.63636,0.42765,1,47,0
"voc034a",141,"bandits5050","bandit50b","bandit50a",4,1,0,1.0119,"bandit50b","bandit50a",1,4.2521,1,14,0.5,0.9,0.9,0.5,0.4,1,47,0
"voc034a",142,"bandits7030","bandit70","bandit30",3,1,0,1.6207,"bandit70","bandit30",1,2.3644,1,13,0.63636,0.77818,0.77818,0.63636,0.14182,1,48,0
"voc034a",143,"bandits9010","bandit90","bandit10",1,1,0,1.0746,"bandit90","bandit10",1,0.60033,1,11,0.90909,0.61455,0.61455,0.90909,-0.29455,-1,48,1
"voc034a",144,"bandits5050","bandit50a","bandit50b",0,2,1,1.5346,"bandit50a","bandit50b",1,1.2709,0,0,0.52,0.51,0.52,0.51,0.01,1,48,1
"voc034a",145,"bandits9010","bandit90","bandit10",6,1,0,0.74923,"bandit90","bandit10",1,0.43236,0,6,0.91304,1.1165,1.1165,0.91304,0.20348,1,49,0
"voc034a",146,"bandits5050","bandit50b","bandit50a",2,1,0,0.68453,"bandit50a","bandit50b",2,2.833,1,12,0.52,0.69913,0.69913,0.52,0.17913,1,49,0
"voc034a",147,"bandits7030","bandit30","bandit70",1,1,0,0.69314,"bandit30","bandit70",1,0.48177,0,1,0.65217,0.58609,0.58609,0.65217,-0.066087,-1,49,1
"voc034a",148,"bandits7030","bandit30","bandit70",6,1,0,0.86866,"bandit70","bandit30",2,0.53838,1,16,0.65217,1.0799,1.0799,0.65217,0.42776,1,50,0
"voc034a",149,"bandits5050","bandit50a","bandit50b",3,1,0,0.78007,"bandit50b","bandit50a",2,0.52542,1,13,0.52,0.81,0.81,0.52,0.29,1,50,0
"voc034a",150,"bandits9010","bandit90","bandit10",1,1,0,1.1498,"bandit90","bandit10",1,1.0165,1,11,0.875,0.5975,0.5975,0.875,-0.2775,-1,50,1
"voc034a",151,"bandits7030","bandit70","bandit30",0,1,0,1.3742,"bandit30","bandit70",2,1.3115,0,0,0.66667,0.48718,0.48718,0.66667,-0.17949,-1,51,1
"voc034a",152,"bandits9010","bandit10","bandit90",3,1,0,0.69478,"bandit10","bandit90",1,0.62031,0,3,0.88,0.8,0.8,0.88,-0.08,-1,51,1
"voc034a",153,"bandits5050","bandit50b","bandit50a",1,1,0,0.9703,"bandit50a","bandit50b",2,1.5485,1,11,0.53846,0.61923,0.61923,0.53846,0.080769,1,51,0
"voc034a",154,"bandits5050","bandit50a","bandit50b",6,1,0,1.5063,"bandit50b","bandit50a",2,0.70272,0,6,0.53846,1.1292,1.1292,0.53846,0.59077,1,52,0
"voc034a",155,"bandits7030","bandit30","bandit70",1,1,0,0.6343,"bandit30","bandit70",1,1.7852,0,1,0.66667,0.58148,0.58148,0.66667,-0.085185,-1,52,1
