"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc044a",1,"bandit50a","bandit30","bandit50a",1,4.8189,1
"voc044a",2,"bandit50a","bandit10","bandit50a",1,6.3751,1
"voc044a",3,"bandit50a","bandit70","bandit70",2,1.0617,1
"voc044a",4,"bandit30","bandit10","bandit30",1,3.7965,1
"voc044a",5,"bandit30","bandit90","bandit90",2,0.69962,1
"voc044a",6,"bandit50b","bandit10","bandit50b",1,3.2487,1
"voc044a",7,"bandit70","bandit90","bandit90",2,0.70203,1
"voc044a",8,"bandit50b","bandit90","bandit90",2,0.57055,1
"voc044a",9,"bandit50a","bandit90","bandit90",2,0.55732,1
"voc044a",10,"bandit50b","bandit70","bandit70",2,2.0797,1
"voc044a",11,"bandit90","bandit10","bandit90",1,1.1496,1
"voc044a",12,"bandit50a","bandit50b","bandit50a",1,5.369,0
"voc044a",13,"bandit70","bandit10","bandit10",2,0.84806,-1
"voc044a",14,"bandit50b","bandit30","bandit50b",1,1.3667,1
"voc044a",15,"bandit70","bandit30","bandit70",1,0.74404,1
"voc044a",16,"bandit30","bandit50b","bandit50b",2,0.90787,1
"voc044a",17,"bandit10","bandit70","bandit70",2,1.6399,1
"voc044a",18,"bandit30","bandit70","bandit70",2,0.92748,1
"voc044a",19,"bandit10","bandit90","bandit90",2,0.71519,1
"voc044a",20,"bandit90","bandit70","bandit90",1,0.52785,1
"voc044a",21,"bandit10","bandit50b","bandit10",1,2.0924,-1
"voc044a",22,"bandit30","bandit50a","bandit50a",2,2.4481,1
"voc044a",23,"bandit70","bandit50b","bandit70",1,4.6944,1
"voc044a",24,"bandit90","bandit50a","bandit90",1,0.74513,1
"voc044a",25,"bandit70","bandit50a","bandit50a",2,0.46887,-1
"voc044a",26,"bandit90","bandit30","bandit90",1,0.64418,1
"voc044a",27,"bandit10","bandit50a","bandit10",1,1.1714,-1
"voc044a",28,"bandit10","bandit30","bandit10",1,2.2847,-1
"voc044a",29,"bandit90","bandit50b","bandit90",1,0.72906,1
"voc044a",30,"bandit50b","bandit50a","bandit50a",2,1.6373,0
"voc044a",31,"bandit50b","bandit70","bandit70",2,2.2044,1
"voc044a",32,"bandit70","bandit90","bandit90",2,0.83526,1
"voc044a",33,"bandit50b","bandit30","bandit50b",1,2.2028,1
"voc044a",34,"bandit70","bandit30","bandit70",1,2.4117,1
"voc044a",35,"bandit50b","bandit10","bandit10",2,3.3868,-1
"voc044a",36,"bandit50a","bandit90","bandit90",2,2.2913,1
"voc044a",37,"bandit30","bandit10","bandit10",2,1.6388,-1
"voc044a",38,"bandit50b","bandit90","bandit90",2,0.79811,1
"voc044a",39,"bandit70","bandit10","bandit70",1,1.7031,1
"voc044a",40,"bandit50a","bandit10","bandit50a",1,0.72383,1
"voc044a",41,"bandit30","bandit90","bandit90",2,1.1672,1
