"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc034a",1,"bandit70","bandit30","bandit70",1,3.0659,1
"voc034a",2,"bandit50b","bandit70","bandit50b",1,1.8711,-1
"voc034a",3,"bandit90","bandit10","bandit10",2,1.3479,-1
"voc034a",4,"bandit50a","bandit50b","bandit50b",2,3.4229,0
"voc034a",5,"bandit50a","bandit90","bandit90",2,1.5977,1
"voc034a",6,"bandit50a","bandit10","bandit10",2,1.3565,-1
"voc034a",7,"bandit30","bandit90","bandit30",1,0.68037,-1
"voc034a",8,"bandit50b","bandit90","bandit90",2,1.5982,1
"voc034a",9,"bandit70","bandit90","bandit90",2,0.70224,1
"voc034a",10,"bandit50a","bandit70","bandit70",2,0.72281,1
"voc034a",11,"bandit30","bandit10","bandit30",1,0.59052,1
"voc034a",12,"bandit50a","bandit30","bandit50a",1,2.0882,1
"voc034a",13,"bandit70","bandit10","bandit70",1,0.95757,1
"voc034a",14,"bandit50b","bandit10","bandit10",2,0.5842,-1
"voc034a",15,"bandit50b","bandit30","bandit50b",1,0.49045,1
"voc034a",16,"bandit90","bandit50b","bandit50b",2,0.30395,-1
"voc034a",17,"bandit10","bandit30","bandit10",1,0.24503,-1
"voc034a",18,"bandit30","bandit50b","bandit50b",2,0.1962,1
"voc034a",19,"bandit30","bandit50a","bandit50a",2,0.40615,1
"voc034a",20,"bandit10","bandit50b","bandit10",1,0.00017668,-1
"voc034a",21,"bandit70","bandit50a","bandit70",1,0.51345,1
"voc034a",22,"bandit90","bandit50a","bandit50a",2,0.077745,-1
"voc034a",23,"bandit70","bandit50b","bandit70",1,0.14002,1
"voc034a",24,"bandit30","bandit70","bandit70",2,0.00017777,1
"voc034a",25,"bandit10","bandit50a","bandit50a",2,0.58603,1
"voc034a",26,"bandit50b","bandit50a","bandit50a",2,0.28255,0
"voc034a",27,"bandit90","bandit70","bandit90",1,0.36928,1
"voc034a",28,"bandit90","bandit30","bandit90",1,0.65165,1
"voc034a",29,"bandit10","bandit70","bandit70",2,0.45896,1
"voc034a",30,"bandit10","bandit90","bandit10",1,0.91366,-1
"voc034a",31,"bandit30","bandit10","bandit10",2,0.52562,-1
"voc034a",32,"bandit50a","bandit50b","bandit50b",2,0.84276,0
"voc034a",33,"bandit50a","bandit10","bandit10",2,0.53806,-1
"voc034a",34,"bandit50a","bandit70","bandit50a",1,0.77406,-1
"voc034a",35,"bandit50b","bandit10","bandit50b",1,0.27236,1
"voc034a",36,"bandit30","bandit90","bandit30",1,0.69509,-1
"voc034a",37,"bandit50b","bandit30","bandit30",2,0.29217,-1
"voc034a",38,"bandit70","bandit30","bandit30",2,0.42627,-1
"voc034a",39,"bandit70","bandit90","bandit70",1,1.1708,-1
"voc034a",40,"bandit50a","bandit30","bandit30",2,0.61233,-1
"voc034a",41,"bandit50a","bandit90","bandit50a",1,0.44511,-1
"voc034a",42,"bandit50b","bandit70","bandit50b",1,1.1085,-1
"voc034a",43,"bandit50b","bandit90","bandit50b",1,0.45676,-1
"voc034a",44,"bandit70","bandit10","bandit70",1,0.29644,1
"voc034a",45,"bandit90","bandit10","bandit10",2,0.97322,-1
"voc034a",46,"bandit10","bandit70","bandit10",1,0.30386,-1
"voc034a",47,"bandit90","bandit70","bandit90",1,0.22825,1
"voc034a",48,"bandit50b","bandit50a","bandit50b",1,0.34118,0
"voc034a",49,"bandit90","bandit50b","bandit50b",2,0.3921,-1
"voc034a",50,"bandit70","bandit50a","bandit50a",2,0.35405,-1
"voc034a",51,"bandit30","bandit50b","bandit50b",2,0.45387,1
"voc034a",52,"bandit10","bandit90","bandit10",1,0.42968,-1
"voc034a",53,"bandit90","bandit30","bandit90",1,0.39732,1
"voc034a",54,"bandit70","bandit50b","bandit70",1,0.5653,1
"voc034a",55,"bandit30","bandit70","bandit30",1,0.3848,-1
"voc034a",56,"bandit10","bandit50b","bandit10",1,0.63439,-1
"voc034a",57,"bandit10","bandit50a","bandit10",1,0.29789,-1
"voc034a",58,"bandit10","bandit30","bandit10",1,1.4874,-1
"voc034a",59,"bandit30","bandit50a","bandit30",1,0.27639,-1
"voc034a",60,"bandit90","bandit50a","bandit90",1,0.25181,1
"voc034a",61,"bandit50b","bandit10","bandit50b",1,0.2016,1
"voc034a",62,"bandit50a","bandit10","bandit50a",1,0.27541,1
"voc034a",63,"bandit70","bandit30","bandit70",1,0.36932,1
"voc034a",64,"bandit30","bandit90","bandit30",1,0.00017724,-1
"voc034a",65,"bandit50a","bandit30","bandit50a",1,0.11753,1
"voc034a",66,"bandit50b","bandit90","bandit50b",1,0.45041,-1
"voc034a",67,"bandit50b","bandit30","bandit50b",1,0.026218,1
"voc034a",68,"bandit50a","bandit90","bandit90",2,0.41027,1
"voc034a",69,"bandit70","bandit90","bandit90",2,0.59643,1
"voc034a",70,"bandit50a","bandit70","bandit50a",1,0.00018562,-1
"voc034a",71,"bandit30","bandit10","bandit30",1,1.7259,1
"voc034a",72,"bandit90","bandit10","bandit10",2,0.30497,-1
"voc034a",73,"bandit50a","bandit50b","bandit50a",1,0.42271,0
"voc034a",74,"bandit50b","bandit70","bandit70",2,0.43979,1
"voc034a",75,"bandit70","bandit10","bandit70",1,0.86374,1
"voc034a",76,"bandit30","bandit70","bandit70",2,0.52534,1
"voc034a",77,"bandit70","bandit50a","bandit70",1,0.53867,1
"voc034a",78,"bandit50b","bandit50a","bandit50a",2,0.71778,0
"voc034a",79,"bandit10","bandit90","bandit10",1,1.4661,-1
"voc034a",80,"bandit90","bandit50b","bandit50b",2,0.63247,-1
"voc034a",81,"bandit10","bandit30","bandit10",1,0.59912,-1
"voc034a",82,"bandit90","bandit30","bandit30",2,0.44908,-1
"voc034a",83,"bandit10","bandit50b","bandit10",1,4.735,-1
"voc034a",84,"bandit30","bandit50b","bandit30",1,1.985,-1
"voc034a",85,"bandit10","bandit70","bandit10",1,1.3528,-1
"voc034a",86,"bandit90","bandit70","bandit90",1,0.54685,1
"voc034a",87,"bandit10","bandit50a","bandit10",1,1.2389,-1
"voc034a",88,"bandit30","bandit50a","bandit30",1,1.5168,-1
"voc034a",89,"bandit90","bandit50a","bandit90",1,1.306,1
"voc034a",90,"bandit70","bandit50b","bandit50b",2,0.41349,-1
