"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc024a",1,"bandit50b","bandit10","bandit50b",1,2.5969,1
"voc024a",2,"bandit30","bandit90","bandit90",2,1.2844,1
"voc024a",3,"bandit50a","bandit50b","bandit50b",2,1.5937,0
"voc024a",4,"bandit30","bandit10","bandit30",1,2.0433,1
"voc024a",5,"bandit50a","bandit70","bandit70",2,1.4647,1
"voc024a",6,"bandit70","bandit10","bandit70",1,0.8552,1
"voc024a",7,"bandit70","bandit90","bandit90",2,1.4619,1
"voc024a",8,"bandit50a","bandit30","bandit50a",1,2.109,1
"voc024a",9,"bandit70","bandit30","bandit70",1,0.97646,1
"voc024a",10,"bandit50a","bandit10","bandit50a",1,0.96216,1
"voc024a",11,"bandit50a","bandit90","bandit90",2,0.85997,1
"voc024a",12,"bandit90","bandit10","bandit90",1,0.77918,1
"voc024a",13,"bandit50b","bandit90","bandit90",2,0.9175,1
"voc024a",14,"bandit50b","bandit30","bandit50b",1,1.3692,1
"voc024a",15,"bandit50b","bandit70","bandit70",2,0.84349,1
"voc024a",16,"bandit30","bandit50a","bandit50a",2,3.0098,1
"voc024a",17,"bandit70","bandit50b","bandit70",1,0.9455,1
"voc024a",18,"bandit10","bandit90","bandit90",2,0.95753,1
"voc024a",19,"bandit10","bandit30","bandit30",2,2.0076,1
"voc024a",20,"bandit90","bandit50a","bandit90",1,1.7349,1
"voc024a",21,"bandit70","bandit50a","bandit70",1,0.74746,1
"voc024a",22,"bandit10","bandit50b","bandit50b",2,1.4222,1
"voc024a",23,"bandit10","bandit70","bandit70",2,1.1896,1
"voc024a",24,"bandit50b","bandit50a","bandit50a",2,1.7988,0
"voc024a",25,"bandit90","bandit30","bandit90",1,0.99051,1
"voc024a",26,"bandit30","bandit70","bandit70",2,0.95238,1
"voc024a",27,"bandit90","bandit50b","bandit90",1,0.96346,1
"voc024a",28,"bandit30","bandit50b","bandit50b",2,1.2525,1
"voc024a",29,"bandit90","bandit70","bandit90",1,0.87593,1
"voc024a",30,"bandit10","bandit50a","bandit50a",2,1.8661,1
"voc024a",31,"bandit30","bandit10","bandit10",2,1.512,-1
"voc024a",32,"bandit90","bandit10","bandit90",1,0.93182,1
"voc024a",33,"bandit70","bandit90","bandit90",2,1.8553,1
"voc024a",34,"bandit50a","bandit30","bandit50a",1,2.0456,1
"voc024a",35,"bandit50b","bandit70","bandit70",2,1.1,1
"voc024a",36,"bandit50b","bandit10","bandit50b",1,1.6572,1
"voc024a",37,"bandit50a","bandit90","bandit90",2,1.4954,1
"voc024a",38,"bandit50b","bandit90","bandit90",2,0.88411,1
"voc024a",39,"bandit50b","bandit30","bandit50b",1,1.2739,1
"voc024a",40,"bandit70","bandit30","bandit70",1,0.76682,1
"voc024a",41,"bandit50a","bandit50b","bandit50b",2,1.0816,0
"voc024a",42,"bandit50a","bandit70","bandit50a",1,0.91897,-1
"voc024a",43,"bandit50a","bandit10","bandit50a",1,0.84378,1
"voc024a",44,"bandit70","bandit10","bandit70",1,0.70681,1
"voc024a",45,"bandit30","bandit90","bandit90",2,0.95161,1
"voc024a",46,"bandit90","bandit30","bandit90",1,1.1389,1
"voc024a",47,"bandit50b","bandit50a","bandit50b",1,1.661,0
"voc024a",48,"bandit30","bandit50b","bandit50b",2,1.3316,1
"voc024a",49,"bandit10","bandit50a","bandit50a",2,1.4313,1
"voc024a",50,"bandit10","bandit50b","bandit50b",2,0.90993,1
"voc024a",51,"bandit90","bandit70","bandit90",1,0.89875,1
"voc024a",52,"bandit10","bandit90","bandit90",2,0.82287,1
"voc024a",53,"bandit70","bandit50a","bandit70",1,0.72781,1
"voc024a",54,"bandit30","bandit50a","bandit50a",2,1.1323,1
"voc024a",55,"bandit90","bandit50a","bandit90",1,0.86409,1
"voc024a",56,"bandit90","bandit50b","bandit90",1,0.82145,1
"voc024a",57,"bandit70","bandit50b","bandit70",1,0.82995,1
"voc024a",58,"bandit10","bandit30","bandit30",2,1.3098,1
"voc024a",59,"bandit30","bandit70","bandit70",2,1.2014,1
"voc024a",60,"bandit10","bandit70","bandit70",2,0.77095,1
"voc024a",61,"bandit50b","bandit90","bandit90",2,0.80449,1
"voc024a",62,"bandit70","bandit90","bandit90",2,1.5416,1
"voc024a",63,"bandit90","bandit10","bandit90",1,0.75243,1
"voc024a",64,"bandit30","bandit90","bandit90",2,0.8512,1
"voc024a",65,"bandit30","bandit10","bandit10",2,1.6024,-1
"voc024a",66,"bandit50b","bandit10","bandit50b",1,1.0673,1
"voc024a",67,"bandit50a","bandit70","bandit70",2,1.1362,1
"voc024a",68,"bandit50a","bandit30","bandit50a",1,1.2037,1
"voc024a",69,"bandit50a","bandit10","bandit50a",1,0.65297,1
"voc024a",70,"bandit50b","bandit30","bandit30",2,1.3002,-1
"voc024a",71,"bandit70","bandit10","bandit70",1,0.88849,1
"voc024a",72,"bandit50b","bandit70","bandit70",2,1.085,1
"voc024a",73,"bandit70","bandit30","bandit70",1,0.72272,1
"voc024a",74,"bandit50a","bandit50b","bandit50b",2,1.2802,0
"voc024a",75,"bandit50a","bandit90","bandit90",2,1.1408,1
"voc024a",76,"bandit90","bandit50a","bandit90",1,1.1438,1
"voc024a",77,"bandit30","bandit50b","bandit50b",2,2.4749,1
"voc024a",78,"bandit30","bandit50a","bandit50a",2,1.4321,1
"voc024a",79,"bandit90","bandit30","bandit90",1,0.80756,1
"voc024a",80,"bandit10","bandit30","bandit30",2,1.5998,1
"voc024a",81,"bandit10","bandit90","bandit90",2,0.96075,1
"voc024a",82,"bandit70","bandit50a","bandit70",1,1.0349,1
"voc024a",83,"bandit10","bandit50a","bandit50a",2,1.4508,1
"voc024a",84,"bandit10","bandit50b","bandit50b",2,1.729,1
"voc024a",85,"bandit70","bandit50b","bandit70",1,0.8367,1
"voc024a",86,"bandit10","bandit70","bandit70",2,0.78062,1
"voc024a",87,"bandit30","bandit70","bandit70",2,0.70194,1
"voc024a",88,"bandit90","bandit50b","bandit90",1,0.8502,1
"voc024a",89,"bandit90","bandit70","bandit70",2,0.75386,-1
"voc024a",90,"bandit50b","bandit50a","bandit50b",1,1.6762,0
