"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc080t",1,"bandits5050","bandit50b","bandit50a",1,2,1,4.2606,"bandit50a","bandit50b",2,3.7563,1,10,0,0.1,0,0.1,-0.1,0,-1,1
"voc080t",2,"bandits9010","bandit10","bandit90",3,2,1,4.048,"bandit90","bandit10",2,2.0283,1,10,0,0.3,0,0.3,-0.3,0,-1,1
"voc080t",3,"bandits7030","bandit30","bandit70",5,1,0,6.1064,"bandit70","bandit30",2,3.5409,1,15,0,0.5,0.5,0,0.5,0,1,1
"voc080t",4,"bandits5050","bandit50a","bandit50b",4,2,1,5.053,"bandit50a","bandit50b",1,1.0326,0,0,1,0.9,1,0.9,0.1,1,1,2
"voc080t",5,"bandits7030","bandit30","bandit70",2,2,1,2.8825,"bandit70","bandit30",2,1.3327,1,10,1,0.7,1,0.7,0.3,1,1,2
"voc080t",6,"bandits9010","bandit90","bandit10",2,1,0,2.8502,"bandit90","bandit10",1,3.2906,1,12,1,0.7,0.7,1,-0.3,1,-1,2
"voc080t",7,"bandits5050","bandit50a","bandit50b",2,2,1,7.5097,"bandit50a","bandit50b",1,0.71045,0,0,0.5,0.45,0.5,0.45,0.05,1,1,3
"voc080t",8,"bandits7030","bandit70","bandit30",6,1,0,2.5119,"bandit30","bandit70",2,2.5649,0,6,1,1.1,1.1,1,0.1,0,1,3
"voc080t",9,"bandits9010","bandit90","bandit10",0,2,1,2.0567,"bandit90","bandit10",1,0.38572,1,10,1,0.5,1,0.5,0.5,1,1,3
"voc080t",10,"bandits9010","bandit90","bandit10",5,1,0,2.2844,"bandit10","bandit90",2,1.6943,0,5,1,1,1,1,0,,0,4
"voc080t",11,"bandits5050","bandit50a","bandit50b",6,2,1,2.5819,"bandit50b","bandit50a",2,0.64523,1,10,0.33333,0.76667,0.33333,0.76667,-0.43333,0,-1,4
"voc080t",12,"bandits7030","bandit70","bandit30",4,2,1,2.6839,"bandit70","bandit30",1,0.34454,0,0,1,0.9,1,0.9,0.1,1,1,4
"voc080t",13,"bandits5050","bandit50b","bandit50a",3,2,1,2.4732,"bandit50b","bandit50a",1,0.33949,1,10,1,0.96667,1,0.96667,0.033333,1,1,5
"voc080t",14,"bandits9010","bandit10","bandit90",1,2,1,1.5454,"bandit90","bandit10",2,2.1294,1,10,1,0.6,1,0.6,0.4,1,1,5
"voc080t",15,"bandits7030","bandit70","bandit30",0,2,1,2.8723,"bandit30","bandit70",2,0.52976,1,10,0.66667,0.33333,0.66667,0.33333,0.33333,1,1,5
"voc080t",16,"bandits5050","bandit50b","bandit50a",0,2,1,0.029595,"bandit50b","bandit50a",1,2.3439,0,0,1,0.66667,1,0.66667,0.33333,1,1,6
"voc080t",17,"bandits9010","bandit10","bandit90",6,2,1,1.4599,"bandit90","bandit10",2,0.37632,1,10,1,1.1,1,1.1,-0.1,0,-1,6
"voc080t",18,"bandits7030","bandit70","bandit30",3,2,1,2.8995,"bandit30","bandit70",2,0.35411,0,0,0.66667,0.88333,0.66667,0.88333,-0.21667,0,-1,6
"voc080t",19,"bandits9010","bandit10","bandit90",4,2,1,2.7029,"bandit90","bandit10",2,0.84207,1,10,1,0.9,1,0.9,0.1,1,1,7
"voc080t",20,"bandits5050","bandit50a","bandit50b",5,2,1,1.2558,"bandit50b","bandit50a",2,1.8584,0,0,0.66667,1,0.66667,1,-0.33333,0,-1,7
"voc080t",21,"bandits7030","bandit70","bandit30",1,2,1,0.00013383,"bandit30","bandit70",2,5.763,0,0,0.66667,0.6,0.66667,0.6,0.066667,1,1,7
"voc080t",22,"bandits7030","bandit70","bandit30",4,1,0,1.2911,"bandit30","bandit70",2,0.8909,0,4,0.66667,0.85833,0.85833,0.66667,0.19167,0,1,8
"voc080t",23,"bandits5050","bandit50a","bandit50b",0,2,1,1.6456,"bandit50b","bandit50a",2,1.6279,0,0,0.5,0.41667,0.5,0.41667,0.083333,1,1,8
"voc080t",24,"bandits9010","bandit10","bandit90",2,2,1,2.1351,"bandit90","bandit10",2,0.53739,0,0,1,0.7,1,0.7,0.3,1,1,8
"voc080t",25,"bandits9010","bandit10","bandit90",1,2,1,2.1065,"bandit90","bandit10",2,0.50788,1,10,0.85714,0.52857,0.85714,0.52857,0.32857,1,1,9
"voc080t",26,"bandits5050","bandit50a","bandit50b",4,1,0,2.1898,"bandit50b","bandit50a",2,1.0134,1,14,0.4,0.76667,0.76667,0.4,0.36667,0,1,9
"voc080t",27,"bandits7030","bandit30","bandit70",6,1,0,1.6738,"bandit70","bandit30",2,1.5545,1,16,0.66667,1.0333,1.0333,0.66667,0.36667,0,1,9
