"subID","trial","bandit","response","trueProb","RT"
"voc025a",1,"bandit10",3,1,11.4958
"voc025a",2,"bandit50b",4,5,3.6348
"voc025a",3,"bandit50a",6,5,4.5161
"voc025a",4,"bandit30",3,3,5.7219
"voc025a",5,"bandit70",7,7,2.4225
"voc025a",6,"bandit90",8,9,4.3705
