"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc084c",1,"bandit90","bandit10","bandit90",1,11.348,1
"voc084c",2,"bandit50a","bandit70","bandit70",2,3.3518,1
"voc084c",3,"bandit70","bandit10","bandit70",1,5.9939,1
"voc084c",4,"bandit50a","bandit30","bandit50a",1,1.1672,1
"voc084c",5,"bandit50a","bandit90","bandit90",2,0.71261,1
"voc084c",6,"bandit50b","bandit70","bandit70",2,1.3982,1
"voc084c",7,"bandit50a","bandit10","bandit50a",1,0.83729,1
"voc084c",8,"bandit30","bandit90","bandit90",2,0.76447,1
"voc084c",9,"bandit50b","bandit90","bandit50b",1,0.50415,-1
"voc084c",10,"bandit50b","bandit30","bandit30",2,0.54895,-1
"voc084c",11,"bandit50a","bandit50b","bandit50a",1,1.3911,0
"voc084c",12,"bandit30","bandit10","bandit10",2,1.249,-1
"voc084c",13,"bandit70","bandit30","bandit70",1,0.671,1
"voc084c",14,"bandit50b","bandit10","bandit50b",1,1.0057,1
"voc084c",15,"bandit70","bandit90","bandit90",2,0.67929,1
"voc084c",16,"bandit90","bandit50a","bandit90",1,0.71649,1
"voc084c",17,"bandit90","bandit30","bandit90",1,0.72131,1
"voc084c",18,"bandit90","bandit50b","bandit90",1,0.62173,1
"voc084c",19,"bandit70","bandit50b","bandit50b",2,0.9503,-1
"voc084c",20,"bandit90","bandit70","bandit90",1,0.71269,1
"voc084c",21,"bandit10","bandit90","bandit90",2,0.65246,1
"voc084c",22,"bandit10","bandit50a","bandit10",1,1.2992,-1
"voc084c",23,"bandit10","bandit70","bandit70",2,0.70449,1
"voc084c",24,"bandit10","bandit30","bandit30",2,0.91685,1
"voc084c",25,"bandit30","bandit50b","bandit30",1,0.7784,-1
"voc084c",26,"bandit50b","bandit50a","bandit50a",2,2.2117,0
"voc084c",27,"bandit70","bandit50a","bandit70",1,0.87541,1
"voc084c",28,"bandit10","bandit50b","bandit50b",2,1.1297,1
"voc084c",29,"bandit30","bandit50a","bandit50a",2,1.0529,1
"voc084c",30,"bandit30","bandit70","bandit70",2,0.86049,1
"voc084c",31,"bandit90","bandit10","bandit90",1,0.83473,1
"voc084c",32,"bandit50a","bandit50b","bandit50b",2,0.6983,0
"voc084c",33,"bandit50a","bandit10","bandit50a",1,0.94296,1
"voc084c",34,"bandit70","bandit10","bandit70",1,0.63424,1
"voc084c",35,"bandit50a","bandit90","bandit90",2,0.62594,1
"voc084c",36,"bandit50a","bandit70","bandit70",2,1.003,1
"voc084c",37,"bandit50a","bandit30","bandit50a",1,0.6113,1
"voc084c",38,"bandit50b","bandit90","bandit90",2,0.70746,1
"voc084c",39,"bandit70","bandit90","bandit90",2,0.96834,1
"voc084c",40,"bandit30","bandit10","bandit10",2,5.6992,-1
